Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.851,0.8742,0.851,0.7632,0.3285,0.847,0.8801,0.847,0.8454,0.8606,0.8906,0.8606,0.8602,0.9509,0.3165,not-balanced,60,20,10,1,2,179,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0014, 'surprise': 0.0019, 'a_score': 0.4357}",KNeighborsClassifier()
KNeighborsClassifier,0.8279,0.8446,0.8279,0.6994,0.3457,0.8468,0.8764,0.8468,0.8451,0.8596,0.8849,0.8596,0.8589,0.9469,0.322,not-balanced,50,20,10,8,1,652,kbest,"['trust', 'a_score']","{'trust': -0.0029, 'a_score': 0.431}",KNeighborsClassifier()
KNeighborsClassifier,0.8432,0.8493,0.8432,0.719,0.3432,0.8479,0.8762,0.8479,0.8467,0.8593,0.8846,0.8593,0.8587,0.9562,0.3222,not-balanced,50,20,10,7,1,120,kbest,"['trust', 'a_score']","{'trust': 0.0008, 'a_score': 0.4372}",KNeighborsClassifier()
KNeighborsClassifier,0.8432,0.8493,0.8432,0.719,0.3432,0.8479,0.8762,0.8479,0.8467,0.8593,0.8846,0.8593,0.8587,0.9562,0.3222,not-balanced,50,20,10,6,1,120,kbest,"['trust', 'a_score']","{'trust': -0.0008, 'a_score': 0.4238}",KNeighborsClassifier()
KNeighborsClassifier,0.8299,0.8325,0.8299,0.7068,0.35,0.8452,0.8714,0.8452,0.8438,0.8593,0.8816,0.8593,0.8589,0.9573,0.3159,not-balanced,70,20,10,8,1,652,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0032, 'anticipation': 0.0026, 'trust': 0.0026, 'disgust': -0.0006, 'a_score': 0.4281}",KNeighborsClassifier()
KNeighborsClassifier,0.8402,0.8576,0.8402,0.7257,0.3312,0.8504,0.8895,0.8504,0.8497,0.8591,0.8977,0.8591,0.8592,0.9558,0.3237,not-balanced,50,20,10,9,1,849,kbest,"['trust', 'a_score']","{'trust': 0.0008, 'a_score': 0.4346}",KNeighborsClassifier()
KNeighborsClassifier,0.8353,0.8585,0.8353,0.7492,0.3335,0.8509,0.8912,0.8509,0.8501,0.8591,0.8977,0.8591,0.8592,0.9472,0.3237,not-balanced,50,20,10,7,2,713,kbest,"['trust', 'a_score']","{'trust': 0.0007, 'a_score': 0.4381}",KNeighborsClassifier()
KNeighborsClassifier,0.8409,0.8462,0.8409,0.6774,0.3107,0.8568,0.8946,0.8568,0.8546,0.8591,0.8994,0.8591,0.8589,0.9528,0.3237,not-balanced,50,20,10,4,4,973,kbest,"['anticipation', 'a_score']","{'anticipation': 0.0, 'a_score': 0.4306}",KNeighborsClassifier()
KNeighborsClassifier,0.8221,0.8478,0.8221,0.7207,0.338,0.8484,0.8922,0.8484,0.8471,0.8591,0.8994,0.8591,0.8589,0.9519,0.3237,not-balanced,50,20,10,3,2,248,kbest,"['trust', 'a_score']","{'trust': 0.0002, 'a_score': 0.4383}",KNeighborsClassifier()
KNeighborsClassifier,0.8426,0.8679,0.8426,0.7375,0.3425,0.8473,0.8925,0.8473,0.8467,0.8591,0.8994,0.8591,0.8589,0.9519,0.3237,not-balanced,50,20,10,10,3,533,kbest,"['trust', 'a_score']","{'trust': -0.0001, 'a_score': 0.4355}",KNeighborsClassifier()
KNeighborsClassifier,0.8287,0.8422,0.8287,0.6996,0.3274,0.8536,0.8963,0.8536,0.853,0.8591,0.8994,0.8591,0.8589,0.9488,0.3237,not-balanced,50,20,10,5,4,792,kbest,"['trust', 'a_score']","{'trust': 0.0001, 'a_score': 0.4364}",KNeighborsClassifier()
KNeighborsClassifier,0.8435,0.8559,0.8435,0.6905,0.3595,0.8439,0.8761,0.8439,0.844,0.8589,0.8824,0.8589,0.8586,0.9544,0.3226,not-balanced,50,20,10,8,4,983,kbest,"['trust', 'a_score']","{'trust': -0.0011, 'a_score': 0.4315}",KNeighborsClassifier()
