Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.9107,0.9214,0.9107,0.9,0.0861,0.9139,0.9242,0.9139,0.9109,0.912,0.9227,0.912,0.9089,0.9668,0.088,not-balanced,50,20,10,1,3,149,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3576}",KNeighborsClassifier()
KNeighborsClassifier,0.9155,0.9232,0.9155,0.9031,0.089,0.911,0.9179,0.911,0.9085,0.9118,0.9191,0.9118,0.9092,0.9614,0.0882,not-balanced,60,20,10,10,4,295,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0018, 'disgust': 0.0017, 'a_score': 0.355}",KNeighborsClassifier()
KNeighborsClassifier,0.9012,0.912,0.9012,0.8918,0.0811,0.9189,0.9274,0.9189,0.9163,0.9116,0.9221,0.9116,0.9085,0.9714,0.0884,not-balanced,60,20,10,2,3,171,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0016, 'disgust': 0.0022, 'a_score': 0.3601}",KNeighborsClassifier()
KNeighborsClassifier,0.9086,0.9157,0.9086,0.8965,0.0807,0.9193,0.9257,0.9193,0.9171,0.9116,0.9201,0.9116,0.9088,0.9525,0.0884,not-balanced,60,20,10,3,3,84,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0026, 'disgust': 0.0006, 'a_score': 0.3565}",KNeighborsClassifier()
KNeighborsClassifier,0.8943,0.9039,0.8943,0.8851,0.0809,0.9191,0.9262,0.9191,0.9166,0.9114,0.9205,0.9114,0.9084,0.9706,0.0886,not-balanced,60,20,10,8,5,926,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0019, 'disgust': 0.0025, 'a_score': 0.3592}",KNeighborsClassifier()
KNeighborsClassifier,0.8796,0.9058,0.8796,0.8744,0.0807,0.9193,0.9267,0.9193,0.9171,0.9114,0.9207,0.9114,0.9084,0.9665,0.0886,not-balanced,50,20,10,10,1,777,kbest,"['disgust', 'a_score']","{'disgust': 0.0029, 'a_score': 0.3548}",KNeighborsClassifier()
KNeighborsClassifier,0.8899,0.9044,0.8899,0.8823,0.0816,0.9184,0.9268,0.9184,0.9159,0.9112,0.9214,0.9112,0.9081,0.9667,0.0888,not-balanced,60,20,10,4,2,857,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0047, 'disgust': 0.0019, 'a_score': 0.3561}",KNeighborsClassifier()
KNeighborsClassifier,0.9031,0.9151,0.9031,0.8931,0.0856,0.9144,0.924,0.9144,0.9115,0.9112,0.9217,0.9112,0.908,0.9721,0.0888,not-balanced,60,20,10,1,3,149,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0024, 'disgust': 0.0014, 'a_score': 0.3614}",KNeighborsClassifier()
KNeighborsClassifier,0.9024,0.9118,0.9024,0.8922,0.0818,0.9182,0.9267,0.9182,0.9156,0.9112,0.9217,0.9112,0.908,0.9669,0.0888,not-balanced,60,20,10,5,4,772,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0021, 'disgust': 0.0011, 'a_score': 0.3549}",KNeighborsClassifier()
KNeighborsClassifier,0.9007,0.9117,0.9007,0.8921,0.0911,0.9089,0.9189,0.9089,0.9058,0.911,0.9211,0.911,0.9078,0.9545,0.089,not-balanced,60,20,10,2,5,232,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0012, 'disgust': 0.0028, 'a_score': 0.3611}",KNeighborsClassifier()
KNeighborsClassifier,0.9075,0.9194,0.9075,0.8969,0.0908,0.9092,0.9202,0.9092,0.9062,0.911,0.921,0.911,0.9079,0.9576,0.089,not-balanced,60,20,10,6,1,416,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0021, 'disgust': 0.0008, 'a_score': 0.3487}",KNeighborsClassifier()
KNeighborsClassifier,0.8967,0.9091,0.8967,0.8862,0.087,0.913,0.921,0.913,0.9105,0.911,0.9205,0.911,0.9079,0.9635,0.089,not-balanced,60,20,10,9,5,878,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0018, 'disgust': 0.0021, 'a_score': 0.3521}",KNeighborsClassifier()
KNeighborsClassifier,0.9114,0.9201,0.9114,0.9008,0.0892,0.9108,0.9204,0.9108,0.9076,0.911,0.9211,0.911,0.9078,0.9563,0.089,not-balanced,60,20,10,4,5,403,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0039, 'disgust': 0.0014, 'a_score': 0.3616}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.9091,0.8952,0.8876,0.0888,0.9112,0.9208,0.9112,0.9081,0.911,0.9211,0.911,0.9078,0.9664,0.089,not-balanced,60,20,10,7,4,345,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0034, 'disgust': 0.0018, 'a_score': 0.3609}",KNeighborsClassifier()
KNeighborsClassifier,0.911,0.9196,0.911,0.8996,0.0929,0.9071,0.9154,0.9071,0.9043,0.911,0.9198,0.911,0.908,0.9588,0.089,not-balanced,60,20,10,8,2,229,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0043, 'disgust': 0.001, 'a_score': 0.3574}",KNeighborsClassifier()
KNeighborsClassifier,0.905,0.9148,0.905,0.894,0.0838,0.9162,0.9251,0.9162,0.9134,0.9108,0.921,0.9108,0.9076,0.9727,0.0892,not-balanced,60,20,10,3,5,390,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0017, 'disgust': 0.0012, 'a_score': 0.3581}",KNeighborsClassifier()
KNeighborsClassifier,0.8958,0.913,0.8958,0.8885,0.0877,0.9123,0.9215,0.9123,0.9093,0.9106,0.9207,0.9106,0.9074,0.9769,0.0894,not-balanced,50,20,10,2,2,597,kbest,"['disgust', 'a_score']","{'disgust': 0.0023, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.8943,0.9138,0.8943,0.8851,0.0911,0.9089,0.9166,0.9089,0.9065,0.9104,0.9158,0.9104,0.908,0.976,0.0896,not-balanced,50,20,10,6,1,416,kbest,"['disgust', 'a_score']","{'disgust': 0.0014, 'a_score': 0.3605}",KNeighborsClassifier()
KNeighborsClassifier,0.9022,0.9169,0.9022,0.8926,0.0845,0.9155,0.9215,0.9155,0.9133,0.9104,0.9158,0.9104,0.908,0.9575,0.0896,not-balanced,50,20,10,9,2,378,kbest,"['disgust', 'a_score']","{'disgust': 0.0028, 'a_score': 0.3601}",KNeighborsClassifier()
KNeighborsClassifier,0.9149,0.9209,0.9149,0.904,0.0877,0.9123,0.9218,0.9123,0.9093,0.9104,0.9196,0.9104,0.9073,0.9601,0.0896,not-balanced,50,20,10,3,1,267,kbest,"['trust', 'a_score']","{'trust': 0.0027, 'a_score': 0.3578}",KNeighborsClassifier()
KNeighborsClassifier,0.9071,0.9207,0.9071,0.8973,0.0854,0.9146,0.921,0.9146,0.9122,0.9104,0.9158,0.9104,0.908,0.9677,0.0896,not-balanced,50,20,10,4,3,129,kbest,"['disgust', 'a_score']","{'disgust': 0.0025, 'a_score': 0.3639}",KNeighborsClassifier()
KNeighborsClassifier,0.908,0.92,0.908,0.8976,0.0831,0.9169,0.9219,0.9169,0.9149,0.9101,0.9155,0.9101,0.9078,0.9742,0.0899,not-balanced,50,20,10,3,4,107,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3599}",KNeighborsClassifier()
KNeighborsClassifier,0.9015,0.9152,0.9015,0.8921,0.0845,0.9155,0.9216,0.9155,0.9131,0.9099,0.9165,0.9099,0.9073,0.9523,0.0901,not-balanced,60,20,10,2,1,338,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0027, 'disgust': 0.0037, 'a_score': 0.3654}",KNeighborsClassifier()
KNeighborsClassifier,0.8958,0.9108,0.8958,0.8866,0.082,0.918,0.9267,0.918,0.9154,0.9099,0.9203,0.9099,0.9067,0.9652,0.0901,not-balanced,60,20,10,6,4,956,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0024, 'disgust': 0.0026, 'a_score': 0.3543}",KNeighborsClassifier()
KNeighborsClassifier,0.9077,0.9169,0.9077,0.8986,0.0922,0.9078,0.9159,0.9078,0.905,0.9099,0.9186,0.9099,0.907,0.9624,0.0901,not-balanced,60,20,10,10,3,127,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0028, 'disgust': 0.0028, 'a_score': 0.3593}",KNeighborsClassifier()
KNeighborsClassifier,0.9042,0.9138,0.9042,0.8932,0.0874,0.9126,0.9187,0.9126,0.9103,0.9097,0.9156,0.9097,0.9072,0.9703,0.0903,not-balanced,60,20,10,10,2,774,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0026, 'disgust': 0.0042, 'a_score': 0.358}",KNeighborsClassifier()
KNeighborsClassifier,0.8947,0.9102,0.8947,0.8863,0.0822,0.9178,0.9265,0.9178,0.915,0.9097,0.9203,0.9097,0.9065,0.9746,0.0903,not-balanced,60,20,10,5,2,17,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0011, 'disgust': 0.0002, 'a_score': 0.3577}",KNeighborsClassifier()
KNeighborsClassifier,0.9022,0.9102,0.9022,0.8917,0.0838,0.9162,0.9227,0.9162,0.9139,0.9097,0.9166,0.9097,0.9071,0.965,0.0903,not-balanced,60,20,10,1,2,112,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0011, 'disgust': 0.003, 'a_score': 0.3595}",KNeighborsClassifier()
KNeighborsClassifier,0.8955,0.9085,0.8955,0.8866,0.0874,0.9126,0.9221,0.9126,0.9098,0.9097,0.9199,0.9097,0.9065,0.9716,0.0903,not-balanced,60,20,10,5,5,578,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0016, 'disgust': 0.0026, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.9007,0.9164,0.9007,0.8916,0.0881,0.9119,0.9179,0.9119,0.9096,0.9095,0.9145,0.9095,0.9072,0.9439,0.0905,not-balanced,50,20,10,1,4,141,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3622}",KNeighborsClassifier()
KNeighborsClassifier,0.9031,0.9141,0.9031,0.8934,0.0917,0.9083,0.9142,0.9083,0.9059,0.9091,0.9148,0.9091,0.9066,0.9554,0.0909,not-balanced,60,20,10,3,2,299,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0021, 'disgust': 0.0047, 'a_score': 0.3656}",KNeighborsClassifier()
KNeighborsClassifier,0.9044,0.9119,0.9044,0.8931,0.084,0.916,0.9213,0.916,0.9138,0.9085,0.9141,0.9085,0.906,0.9712,0.0915,not-balanced,60,20,10,6,3,561,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0052, 'disgust': 0.0021, 'a_score': 0.3567}",KNeighborsClassifier()
