Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8821,0.8873,0.8821,0.871,0.892,0.8944,0.892,0.8896,0.8948,0.8979,0.8948,0.8923,0.9512,not-balanced,100,10,3,5,500,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.0081, 'anticipation': 0.0089, 'trust': 0.0042, 'surprise': 0.0088, 'sadness': 0.0118, 'disgust': 0.0089, 'joy': 0.0117, 'a_score': 0.3505}",KNeighborsClassifier()
KNeighborsClassifier,0.8876,0.8908,0.8876,0.8754,0.8908,0.8941,0.8908,0.8881,0.8946,0.8987,0.8946,0.8919,0.9509,not-balanced,100,10,8,3,259,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0106, 'anticipation': 0.0124, 'trust': 0.0064, 'surprise': 0.005, 'sadness': 0.0081, 'disgust': 0.0109, 'joy': 0.0091, 'a_score': 0.3466}",KNeighborsClassifier()
KNeighborsClassifier,0.8875,0.8921,0.8875,0.8761,0.8955,0.8984,0.8955,0.8932,0.8943,0.8975,0.8943,0.8918,0.9566,not-balanced,100,10,1,4,952,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0109, 'anger': 0.0081, 'anticipation': 0.0067, 'trust': 0.0049, 'surprise': 0.005, 'sadness': 0.0101, 'disgust': 0.0068, 'joy': 0.005, 'a_score': 0.3436}",KNeighborsClassifier()
KNeighborsClassifier,0.8861,0.8914,0.8861,0.8751,0.8926,0.8949,0.8926,0.8904,0.8943,0.8969,0.8943,0.8919,0.9525,not-balanced,100,10,9,4,77,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0076, 'anger': 0.0055, 'anticipation': 0.0117, 'trust': 0.0088, 'surprise': 0.0103, 'sadness': 0.007, 'disgust': 0.0106, 'joy': 0.0102, 'a_score': 0.349}",KNeighborsClassifier()
KNeighborsClassifier,0.8823,0.8873,0.8823,0.8713,0.9001,0.9034,0.9001,0.8978,0.8942,0.8973,0.8942,0.8918,0.9527,not-balanced,100,10,7,2,937,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.0076, 'anticipation': 0.0062, 'trust': 0.0045, 'surprise': 0.0047, 'sadness': 0.0087, 'disgust': 0.0074, 'joy': 0.0056, 'a_score': 0.3432}",KNeighborsClassifier()
KNeighborsClassifier,0.8805,0.885,0.8805,0.8693,0.8925,0.8975,0.8925,0.8896,0.894,0.8996,0.894,0.8909,0.9563,not-balanced,100,10,5,2,163,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0113, 'anger': 0.0092, 'anticipation': 0.0073, 'trust': 0.005, 'surprise': 0.0079, 'sadness': 0.0071, 'disgust': 0.012, 'joy': 0.0077, 'a_score': 0.3406}",KNeighborsClassifier()
KNeighborsClassifier,0.8814,0.8879,0.8814,0.8714,0.8927,0.8946,0.8927,0.8906,0.8938,0.8959,0.8938,0.8915,0.9584,not-balanced,100,10,6,1,568,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0048, 'anger': 0.012, 'anticipation': 0.0053, 'trust': 0.0028, 'surprise': 0.0097, 'sadness': 0.0099, 'disgust': 0.0101, 'joy': 0.0031, 'a_score': 0.3457}",KNeighborsClassifier()
KNeighborsClassifier,0.8858,0.8914,0.8858,0.8738,0.8931,0.8975,0.8931,0.8905,0.8937,0.8987,0.8937,0.8907,0.9582,not-balanced,100,10,7,1,933,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0083, 'anger': 0.0089, 'anticipation': 0.0081, 'trust': 0.0041, 'surprise': 0.0068, 'sadness': 0.0093, 'disgust': 0.0089, 'joy': 0.0078, 'a_score': 0.3414}",KNeighborsClassifier()
KNeighborsClassifier,0.8835,0.8883,0.8835,0.8723,0.8896,0.8911,0.8896,0.8876,0.8936,0.8953,0.8936,0.8915,0.9482,not-balanced,100,10,4,1,888,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0069, 'anticipation': 0.0107, 'trust': 0.0056, 'surprise': 0.0087, 'sadness': 0.0117, 'disgust': 0.0098, 'joy': 0.0105, 'a_score': 0.3457}",KNeighborsClassifier()
KNeighborsClassifier,0.888,0.8922,0.888,0.8766,0.8878,0.889,0.8878,0.8858,0.8931,0.8949,0.8931,0.891,0.9588,not-balanced,100,10,10,1,469,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0086, 'anger': 0.0062, 'anticipation': 0.0126, 'trust': 0.0056, 'surprise': 0.0094, 'sadness': 0.0107, 'disgust': 0.0073, 'joy': 0.009, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.8758,0.8823,0.8758,0.8656,0.8933,0.8953,0.8933,0.8911,0.8922,0.8942,0.8922,0.89,0.9526,not-balanced,100,10,2,2,239,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.0112, 'anticipation': 0.0061, 'trust': 0.0081, 'surprise': 0.0104, 'sadness': 0.0097, 'disgust': 0.0085, 'joy': 0.008, 'a_score': 0.3466}",KNeighborsClassifier()
KNeighborsClassifier,0.8886,0.8923,0.8886,0.8769,0.8925,0.8937,0.8925,0.8905,0.8919,0.8934,0.8919,0.8899,0.9524,not-balanced,100,10,10,2,906,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.008, 'anger': 0.0082, 'anticipation': 0.0035, 'trust': 0.0063, 'surprise': 0.008, 'sadness': 0.0058, 'disgust': 0.0078, 'joy': 0.0071, 'a_score': 0.3519}",KNeighborsClassifier()
KNeighborsClassifier,0.88,0.8869,0.88,0.8701,0.8923,0.8932,0.8923,0.8904,0.891,0.8921,0.891,0.8891,0.9571,not-balanced,100,10,4,3,601,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0042, 'anger': 0.0102, 'anticipation': 0.0058, 'trust': 0.007, 'surprise': 0.01, 'sadness': 0.0103, 'disgust': 0.0108, 'joy': 0.0068, 'a_score': 0.3426}",KNeighborsClassifier()
KNeighborsClassifier,0.8893,0.8941,0.8893,0.8768,0.8882,0.889,0.8882,0.8863,0.8903,0.892,0.8903,0.8882,0.9558,not-balanced,100,10,5,5,268,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0073, 'anticipation': 0.0032, 'trust': 0.0047, 'surprise': 0.0085, 'sadness': 0.0117, 'disgust': 0.009, 'joy': 0.0084, 'a_score': 0.3445}",KNeighborsClassifier()
KNeighborsClassifier,0.8849,0.891,0.8849,0.8738,0.8857,0.8868,0.8857,0.8836,0.8897,0.8911,0.8897,0.8877,0.9465,not-balanced,100,10,2,3,449,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0123, 'anger': 0.0145, 'anticipation': 0.0126, 'trust': 0.0082, 'surprise': 0.0098, 'sadness': 0.0098, 'disgust': 0.0124, 'joy': 0.0088, 'a_score': 0.3463}",KNeighborsClassifier()
KNeighborsClassifier,0.8818,0.8869,0.8818,0.8714,0.8914,0.8925,0.8914,0.8895,0.8895,0.8905,0.8895,0.8875,0.9531,not-balanced,100,10,7,4,91,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.008, 'anger': 0.0089, 'anticipation': 0.0069, 'trust': 0.0049, 'surprise': 0.01, 'sadness': 0.0084, 'disgust': 0.0075, 'joy': 0.0054, 'a_score': 0.3433}",KNeighborsClassifier()
KNeighborsClassifier,0.8813,0.8876,0.8813,0.8695,0.8912,0.8922,0.8912,0.8895,0.8889,0.8895,0.8889,0.8872,0.9574,not-balanced,100,10,4,5,850,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0097, 'anger': 0.0089, 'anticipation': 0.0123, 'trust': 0.0053, 'surprise': 0.0097, 'sadness': 0.0116, 'disgust': 0.0063, 'joy': 0.0039, 'a_score': 0.3431}",KNeighborsClassifier()
KNeighborsClassifier,0.8859,0.8899,0.8859,0.8737,0.8923,0.8924,0.8923,0.8908,0.8887,0.8888,0.8887,0.8872,0.949,not-balanced,100,10,7,3,718,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.0092, 'anticipation': 0.0095, 'trust': 0.0044, 'surprise': 0.0088, 'sadness': 0.0053, 'disgust': 0.0095, 'joy': 0.0067, 'a_score': 0.3431}",KNeighborsClassifier()
KNeighborsClassifier,0.883,0.8888,0.883,0.8726,0.8638,0.8755,0.8638,0.8657,0.8673,0.8791,0.8673,0.8692,0.9472,not-balanced,100,10,9,1,49,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.006, 'anticipation': 0.0059, 'trust': -0.002, 'surprise': 0.006, 'sadness': 0.0026, 'disgust': 0.0075, 'joy': 0.0007, 'a_score': 0.3474}",KNeighborsClassifier()
KNeighborsClassifier,0.8823,0.8883,0.8823,0.8716,0.8607,0.8692,0.8607,0.8623,0.8667,0.8758,0.8667,0.8684,0.9566,not-balanced,100,10,6,2,890,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0062, 'anticipation': 0.0022, 'trust': 0.0024, 'surprise': 0.0032, 'sadness': 0.007, 'disgust': 0.0072, 'joy': 0.0017, 'a_score': 0.35}",KNeighborsClassifier()
KNeighborsClassifier,0.8821,0.8877,0.8821,0.8722,0.866,0.8755,0.866,0.8677,0.8664,0.8762,0.8664,0.8681,0.9578,not-balanced,100,10,8,5,624,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0033, 'anger': 0.0081, 'anticipation': 0.003, 'trust': 0.0017, 'surprise': 0.0061, 'sadness': 0.003, 'disgust': 0.0082, 'joy': 0.0023, 'a_score': 0.3512}",KNeighborsClassifier()
KNeighborsClassifier,0.8832,0.8886,0.8832,0.8727,0.8644,0.874,0.8644,0.8662,0.8653,0.8743,0.8653,0.867,0.9476,not-balanced,100,10,6,5,36,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.002, 'anger': 0.0061, 'anticipation': 0.0023, 'trust': 0.0009, 'surprise': 0.0058, 'sadness': 0.0045, 'disgust': 0.0056, 'joy': 0.0008, 'a_score': 0.3515}",KNeighborsClassifier()
KNeighborsClassifier,0.8811,0.8879,0.8811,0.8706,0.863,0.8732,0.863,0.8648,0.8645,0.8761,0.8645,0.8664,0.9589,not-balanced,100,10,2,5,474,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0038, 'anticipation': 0.0025, 'trust': 0.0015, 'surprise': 0.0075, 'sadness': 0.005, 'disgust': 0.0059, 'joy': 0.0035, 'a_score': 0.3544}",KNeighborsClassifier()
KNeighborsClassifier,0.8817,0.8862,0.8817,0.8702,0.8616,0.8749,0.8616,0.8636,0.8644,0.8786,0.8644,0.8665,0.952,not-balanced,100,10,5,3,143,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0077, 'anger': 0.0063, 'anticipation': 0.0072, 'trust': 0.0006, 'surprise': 0.0086, 'sadness': 0.0049, 'disgust': 0.0036, 'joy': 0.0072, 'a_score': 0.3519}",KNeighborsClassifier()
KNeighborsClassifier,0.8861,0.8905,0.8861,0.8744,0.8636,0.8738,0.8636,0.8654,0.8644,0.8756,0.8644,0.8662,0.9562,not-balanced,100,10,3,1,612,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0053, 'anger': 0.0052, 'anticipation': 0.0002, 'trust': 0.0014, 'surprise': 0.0072, 'sadness': 0.0033, 'disgust': 0.0077, 'joy': 0.0025, 'a_score': 0.3472}",KNeighborsClassifier()
KNeighborsClassifier,0.8797,0.8854,0.8797,0.8685,0.8652,0.8782,0.8652,0.8673,0.8643,0.8779,0.8643,0.8664,0.956,not-balanced,100,10,4,4,339,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0091, 'anticipation': 0.0067, 'trust': 0.0015, 'surprise': 0.0053, 'sadness': 0.0019, 'disgust': 0.0098, 'joy': 0.0067, 'a_score': 0.3562}",KNeighborsClassifier()
KNeighborsClassifier,0.8856,0.8907,0.8856,0.8745,0.8611,0.8719,0.8611,0.8629,0.864,0.8759,0.864,0.8659,0.9585,not-balanced,100,10,10,3,32,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0059, 'anger': 0.009, 'anticipation': 0.002, 'trust': 0.0024, 'surprise': 0.0058, 'sadness': 0.0069, 'disgust': 0.0079, 'joy': 0.0043, 'a_score': 0.3501}",KNeighborsClassifier()
KNeighborsClassifier,0.8849,0.8887,0.8849,0.8731,0.8663,0.8771,0.8663,0.8682,0.8636,0.8756,0.8636,0.8655,0.9559,not-balanced,100,10,10,5,785,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0014, 'anger': 0.0062, 'anticipation': 0.0044, 'trust': 0.0016, 'surprise': 0.0035, 'sadness': 0.0019, 'disgust': 0.0068, 'joy': 0.002, 'a_score': 0.3498}",KNeighborsClassifier()
KNeighborsClassifier,0.886,0.8931,0.886,0.8746,0.8642,0.8727,0.8642,0.8657,0.8636,0.8747,0.8636,0.8655,0.9459,not-balanced,100,10,8,2,490,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0086, 'anticipation': 0.0066, 'trust': 0.0011, 'surprise': 0.0067, 'sadness': 0.0058, 'disgust': 0.006, 'joy': 0.0053, 'a_score': 0.3468}",KNeighborsClassifier()
KNeighborsClassifier,0.8862,0.8889,0.8862,0.8736,0.8636,0.8758,0.8636,0.8655,0.8635,0.877,0.8635,0.8656,0.948,not-balanced,100,10,8,1,243,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0064, 'anger': 0.0075, 'anticipation': 0.0032, 'trust': 0.002, 'surprise': 0.0039, 'sadness': 0.0038, 'disgust': 0.0062, 'joy': 0.0052, 'a_score': 0.3527}",KNeighborsClassifier()
KNeighborsClassifier,0.8822,0.8874,0.8822,0.8721,0.8634,0.8741,0.8634,0.8653,0.863,0.8751,0.863,0.865,0.9509,not-balanced,100,10,10,4,522,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0042, 'anger': 0.0063, 'anticipation': 0.0008, 'trust': 0.0027, 'surprise': 0.0067, 'sadness': 0.0007, 'disgust': 0.0063, 'joy': 0.0037, 'a_score': 0.3471}",KNeighborsClassifier()
KNeighborsClassifier,0.8868,0.8921,0.8868,0.875,0.8615,0.8729,0.8615,0.8635,0.8629,0.8758,0.8629,0.8649,0.9508,not-balanced,100,10,1,2,789,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0077, 'anticipation': 0.0054, 'trust': 0.0019, 'surprise': 0.0044, 'sadness': 0.0048, 'disgust': 0.0099, 'joy': 0.0055, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.8805,0.8864,0.8805,0.8695,0.8634,0.877,0.8634,0.8655,0.8623,0.8765,0.8623,0.8644,0.9474,not-balanced,100,10,6,4,331,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0078, 'anger': 0.006, 'anticipation': 0.007, 'trust': -0.0003, 'surprise': 0.0063, 'sadness': 0.0048, 'disgust': 0.0085, 'joy': 0.0056, 'a_score': 0.3479}",KNeighborsClassifier()
KNeighborsClassifier,0.8805,0.8864,0.8805,0.8695,0.8634,0.877,0.8634,0.8655,0.8623,0.8765,0.8623,0.8644,0.9474,not-balanced,100,10,3,2,331,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0078, 'anger': 0.0067, 'anticipation': 0.0061, 'trust': -0.0009, 'surprise': 0.0065, 'sadness': 0.0062, 'disgust': 0.0082, 'joy': 0.0058, 'a_score': 0.349}",KNeighborsClassifier()
KNeighborsClassifier,0.8733,0.8798,0.8733,0.8643,0.86,0.8721,0.86,0.8621,0.8619,0.8751,0.8619,0.864,0.9561,not-balanced,100,10,7,5,633,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0074, 'anger': 0.0036, 'anticipation': 0.0082, 'trust': 0.0001, 'surprise': 0.0047, 'sadness': 0.0023, 'disgust': 0.0035, 'joy': 0.0019, 'a_score': 0.3495}",KNeighborsClassifier()
KNeighborsClassifier,0.8825,0.8885,0.8825,0.8723,0.8617,0.8753,0.8617,0.8638,0.8618,0.8766,0.8618,0.8639,0.9521,not-balanced,100,10,1,1,131,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0092, 'anger': 0.004, 'anticipation': 0.0018, 'trust': 0.0003, 'surprise': 0.0056, 'sadness': 0.005, 'disgust': 0.0044, 'joy': 0.007, 'a_score': 0.3512}",KNeighborsClassifier()
KNeighborsClassifier,0.8791,0.8859,0.8791,0.8689,0.86,0.8725,0.86,0.862,0.8615,0.8756,0.8615,0.8636,0.9513,not-balanced,100,10,1,5,275,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.004, 'anger': 0.0082, 'anticipation': 0.007, 'trust': 0.0003, 'surprise': 0.0054, 'sadness': 0.0034, 'disgust': 0.0075, 'joy': 0.0015, 'a_score': 0.35}",KNeighborsClassifier()
KNeighborsClassifier,0.8828,0.8883,0.8828,0.8712,0.8615,0.8756,0.8615,0.8637,0.8606,0.8741,0.8606,0.8627,0.9571,not-balanced,100,10,5,1,954,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.008, 'anticipation': 0.0059, 'trust': 0.0031, 'surprise': 0.0069, 'sadness': 0.0027, 'disgust': 0.0066, 'joy': 0.0023, 'a_score': 0.3457}",KNeighborsClassifier()
KNeighborsClassifier,0.8762,0.8834,0.8762,0.867,0.8617,0.8761,0.8617,0.8638,0.8591,0.8759,0.8591,0.8614,0.9523,not-balanced,100,10,8,4,118,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0031, 'anger': 0.0045, 'anticipation': 0.0055, 'trust': 0.0043, 'surprise': 0.0031, 'sadness': 0.0072, 'disgust': 0.0046, 'joy': 0.004, 'a_score': 0.3499}",KNeighborsClassifier()
