Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9137,0.9203,0.9137,0.902,0.9111,0.9181,0.9111,0.9085,0.9169,0.9237,0.9169,0.9146,0.9692,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0047, 'anger': 0.0043, 'anticipation': 0.0051, 'trust': 0.005, 'surprise': 0.0041, 'sadness': 0.0062, 'disgust': 0.0039, 'joy': 0.0045, 'a_score': 0.3643}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9132,0.9201,0.9132,0.9014,0.9118,0.9193,0.9118,0.9091,0.9167,0.9239,0.9167,0.9143,0.9679,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0043, 'anger': 0.0042, 'anticipation': 0.0035, 'trust': 0.0043, 'surprise': 0.0045, 'sadness': 0.0064, 'disgust': 0.0035, 'joy': 0.0041, 'a_score': 0.3633}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9139,0.9203,0.9139,0.9025,0.9114,0.9183,0.9114,0.9089,0.9167,0.9234,0.9167,0.9143,0.9693,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0042, 'anger': 0.0036, 'anticipation': 0.0053, 'trust': 0.0055, 'surprise': 0.0042, 'sadness': 0.006, 'disgust': 0.0036, 'joy': 0.005, 'a_score': 0.3647}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9131,0.9195,0.9131,0.9015,0.9113,0.9186,0.9113,0.9086,0.9165,0.9236,0.9165,0.9141,0.9686,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0047, 'anger': 0.0038, 'anticipation': 0.0043, 'trust': 0.0044, 'surprise': 0.0047, 'sadness': 0.0054, 'disgust': 0.0038, 'joy': 0.0041, 'a_score': 0.3668}",DecisionTreeClassifier()
DecisionTreeClassifier,0.914,0.9207,0.914,0.9025,0.9121,0.9193,0.9121,0.9095,0.9165,0.9235,0.9165,0.9141,0.9689,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0051, 'anger': 0.003, 'anticipation': 0.0033, 'trust': 0.004, 'surprise': 0.0045, 'sadness': 0.0053, 'disgust': 0.0033, 'joy': 0.0043, 'a_score': 0.3659}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9133,0.9198,0.9133,0.9017,0.9114,0.9187,0.9114,0.9087,0.9162,0.9233,0.9162,0.9138,0.9678,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.003, 'anticipation': 0.0044, 'trust': 0.0043, 'surprise': 0.0039, 'sadness': 0.0051, 'disgust': 0.0026, 'joy': 0.0054, 'a_score': 0.3642}",DecisionTreeClassifier()
RandomForestClassifier,0.9103,0.9163,0.9103,0.8982,0.9125,0.9184,0.9125,0.9102,0.9157,0.9217,0.9157,0.9134,0.9746,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0037, 'anticipation': 0.0038, 'trust': 0.0054, 'surprise': 0.005, 'sadness': 0.0051, 'disgust': 0.0043, 'joy': 0.0044, 'a_score': 0.3614}",RandomForestClassifier()
DecisionTreeClassifier,0.913,0.919,0.913,0.9014,0.9103,0.917,0.9103,0.9077,0.9156,0.9221,0.9156,0.9132,0.9692,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0039, 'anticipation': 0.0038, 'trust': 0.0045, 'surprise': 0.0043, 'sadness': 0.006, 'disgust': 0.003, 'joy': 0.0047, 'a_score': 0.3653}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9125,0.9187,0.9125,0.9009,0.9114,0.9186,0.9114,0.9087,0.9156,0.9224,0.9156,0.9132,0.9682,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0028, 'anticipation': 0.0036, 'trust': 0.0043, 'surprise': 0.0041, 'sadness': 0.006, 'disgust': 0.0033, 'joy': 0.0052, 'a_score': 0.3631}",DecisionTreeClassifier()
RandomForestClassifier,0.9107,0.9165,0.9107,0.8987,0.9123,0.9182,0.9123,0.9099,0.9156,0.9219,0.9156,0.9133,0.9746,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0033, 'anticipation': 0.0055, 'trust': 0.0053, 'surprise': 0.0051, 'sadness': 0.0059, 'disgust': 0.0037, 'joy': 0.0046, 'a_score': 0.3631}",RandomForestClassifier()
