Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.915,0.9208,0.915,0.9042,0.9146,0.9205,0.9146,0.9122,0.9157,0.9226,0.9157,0.9133,0.9674,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.0037, 'anticipation': 0.0046, 'trust': 0.0037, 'surprise': 0.0054, 'sadness': 0.0054, 'disgust': 0.0057, 'joy': 0.0055, 'a_score': 0.3705}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9137,0.9197,0.9137,0.9027,0.9151,0.9213,0.9151,0.9127,0.9149,0.9219,0.9149,0.9124,0.9656,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0039, 'anticipation': 0.0053, 'trust': 0.0042, 'surprise': 0.0052, 'sadness': 0.0076, 'disgust': 0.0049, 'joy': 0.0045, 'a_score': 0.3693}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9138,0.9194,0.9138,0.9029,0.9149,0.9208,0.9149,0.9126,0.9148,0.9214,0.9148,0.9123,0.9662,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0052, 'anger': 0.0039, 'anticipation': 0.0057, 'trust': 0.0051, 'surprise': 0.0049, 'sadness': 0.0067, 'disgust': 0.0059, 'joy': 0.0061, 'a_score': 0.3712}",DecisionTreeClassifier()
DecisionTreeClassifier,0.913,0.9182,0.913,0.9021,0.9136,0.9185,0.9136,0.9114,0.9147,0.9205,0.9147,0.9124,0.9669,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0041, 'anger': 0.0037, 'anticipation': 0.0064, 'trust': 0.0041, 'surprise': 0.0048, 'sadness': 0.0056, 'disgust': 0.0051, 'joy': 0.0085, 'a_score': 0.3719}",DecisionTreeClassifier()
DecisionTreeClassifier,0.913,0.919,0.913,0.902,0.9144,0.9199,0.9144,0.9121,0.9146,0.9211,0.9146,0.9122,0.9656,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.005, 'anger': 0.0029, 'anticipation': 0.0057, 'trust': 0.0051, 'surprise': 0.0056, 'sadness': 0.0064, 'disgust': 0.0061, 'joy': 0.0046, 'a_score': 0.3664}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9134,0.919,0.9134,0.9024,0.9145,0.9195,0.9145,0.9123,0.9145,0.9201,0.9145,0.9123,0.966,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0059, 'anger': 0.0047, 'anticipation': 0.0063, 'trust': 0.0054, 'surprise': 0.0058, 'sadness': 0.0072, 'disgust': 0.0054, 'joy': 0.009, 'a_score': 0.3682}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9124,0.918,0.9124,0.9014,0.914,0.9197,0.914,0.9117,0.9145,0.9212,0.9145,0.912,0.9658,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0044, 'anger': 0.0031, 'anticipation': 0.0056, 'trust': 0.005, 'surprise': 0.0051, 'sadness': 0.0068, 'disgust': 0.0057, 'joy': 0.0053, 'a_score': 0.3667}",DecisionTreeClassifier()
RandomForestClassifier,0.9094,0.9154,0.9094,0.897,0.9182,0.9233,0.9182,0.9163,0.9143,0.9207,0.9143,0.9119,0.9735,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0064, 'anger': 0.0046, 'anticipation': 0.0057, 'trust': 0.0052, 'surprise': 0.0048, 'sadness': 0.0064, 'disgust': 0.0047, 'joy': 0.0055, 'a_score': 0.3627}",RandomForestClassifier()
RandomForestClassifier,0.9089,0.9145,0.9089,0.8965,0.9178,0.922,0.9178,0.9161,0.9143,0.9195,0.9143,0.9121,0.9731,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.007, 'anger': 0.0051, 'anticipation': 0.0065, 'trust': 0.0054, 'surprise': 0.0046, 'sadness': 0.007, 'disgust': 0.0044, 'joy': 0.0081, 'a_score': 0.3592}",RandomForestClassifier()
RandomForestClassifier,0.9085,0.9133,0.9085,0.8963,0.9181,0.9222,0.9181,0.9163,0.9142,0.9196,0.9142,0.9119,0.9741,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0054, 'anticipation': 0.0063, 'trust': 0.0062, 'surprise': 0.0044, 'sadness': 0.007, 'disgust': 0.0075, 'joy': 0.0092, 'a_score': 0.3627}",RandomForestClassifier()
