Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8187,0.8413,0.8187,0.8152,0.1479,0.8521,0.8537,0.8521,0.8519,0.853,0.8545,0.853,0.8529,0.9356,0.147,not-balanced,50,80,10,4,1,945,kbest,"['fear', 'a_score']","{'fear': 0.0048, 'a_score': 0.3491}",KNeighborsClassifier()
KNeighborsClassifier,0.8378,0.8563,0.8378,0.836,0.1474,0.8526,0.8544,0.8526,0.8525,0.853,0.8546,0.853,0.8529,0.932,0.147,not-balanced,50,80,10,2,1,493,kbest,"['fear', 'a_score']","{'fear': 0.0049, 'a_score': 0.3502}",KNeighborsClassifier()
KNeighborsClassifier,0.8446,0.8525,0.8446,0.8438,0.1561,0.8439,0.8478,0.8439,0.8436,0.8525,0.8562,0.8525,0.8522,0.9411,0.1475,not-balanced,60,80,10,1,2,705,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0028, 'trust': 0.0012, 'a_score': 0.3513}",KNeighborsClassifier()
KNeighborsClassifier,0.8326,0.8399,0.8326,0.8317,0.1529,0.8471,0.8485,0.8471,0.8469,0.8522,0.8537,0.8522,0.8521,0.9263,0.1478,not-balanced,60,80,10,7,1,386,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0052, 'trust': 0.0015, 'a_score': 0.3526}",KNeighborsClassifier()
KNeighborsClassifier,0.8421,0.856,0.8421,0.8405,0.147,0.853,0.8866,0.853,0.8499,0.8521,0.8859,0.8521,0.8489,0.9359,0.1479,not-balanced,50,80,10,7,2,439,kbest,"['fear', 'a_score']","{'fear': 0.0, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8352,0.8437,0.8352,0.8341,0.1435,0.8565,0.8886,0.8565,0.8536,0.8521,0.8859,0.8521,0.8489,0.9266,0.1479,not-balanced,50,80,10,5,1,90,kbest,"['fear', 'a_score']","{'fear': 0.0, 'a_score': 0.3558}",KNeighborsClassifier()
KNeighborsClassifier,0.8244,0.8401,0.8244,0.8221,0.1486,0.8514,0.853,0.8514,0.8512,0.8518,0.8531,0.8518,0.8517,0.9324,0.1482,not-balanced,50,80,10,10,1,682,kbest,"['fear', 'a_score']","{'fear': 0.0043, 'a_score': 0.3507}",KNeighborsClassifier()
KNeighborsClassifier,0.8413,0.8572,0.8413,0.8396,0.149,0.851,0.8521,0.851,0.8508,0.8516,0.8531,0.8516,0.8515,0.9324,0.1484,not-balanced,60,80,10,8,1,64,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.004, 'trust': 0.001, 'a_score': 0.3515}",KNeighborsClassifier()
KNeighborsClassifier,0.8402,0.8455,0.8402,0.8397,0.1538,0.8462,0.8469,0.8462,0.8462,0.8515,0.8524,0.8515,0.8514,0.9295,0.1485,not-balanced,70,80,10,7,1,386,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0043, 'trust': 0.0019, 'sadness': 0.0053, 'disgust': 0.001, 'a_score': 0.3553}",KNeighborsClassifier()
KNeighborsClassifier,0.8349,0.8501,0.8349,0.833,0.1463,0.8537,0.8847,0.8537,0.8506,0.8515,0.8844,0.8515,0.8484,0.9376,0.1485,not-balanced,60,80,10,4,1,945,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0, 'trust': -0.0001, 'a_score': 0.3538}",KNeighborsClassifier()
KNeighborsClassifier,0.8396,0.8614,0.8396,0.8373,0.1457,0.8543,0.8854,0.8543,0.8514,0.851,0.8834,0.851,0.8478,0.9341,0.149,not-balanced,50,80,10,6,2,741,kbest,"['fear', 'a_score']","{'fear': 0.0006, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8316,0.8491,0.8316,0.8295,0.1494,0.8506,0.8752,0.8506,0.8485,0.8508,0.8748,0.8508,0.8485,0.939,0.1492,not-balanced,50,80,10,9,2,749,kbest,"['trust', 'a_score']","{'trust': 0.0003, 'a_score': 0.3536}",KNeighborsClassifier()
KNeighborsClassifier,0.8266,0.8353,0.8266,0.8255,0.1504,0.8496,0.8507,0.8496,0.8495,0.8507,0.8514,0.8507,0.8506,0.9308,0.1493,not-balanced,60,80,10,9,2,749,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0024, 'trust': 0.0025, 'a_score': 0.3485}",KNeighborsClassifier()
KNeighborsClassifier,0.8363,0.8461,0.8363,0.835,0.1507,0.8493,0.8522,0.8493,0.8491,0.8503,0.8528,0.8503,0.8501,0.931,0.1497,not-balanced,80,80,10,8,2,615,kbest,"['fear', 'trust', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0042, 'trust': 0.0033, 'sadness': 0.0046, 'disgust': 0.001, 'joy': 0.0031, 'a_score': 0.353}",KNeighborsClassifier()
KNeighborsClassifier,0.8314,0.8441,0.8314,0.8301,0.1464,0.8536,0.8796,0.8536,0.8511,0.85,0.8772,0.85,0.8474,0.929,0.15,not-balanced,60,80,10,2,1,493,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0005, 'trust': 0.0002, 'a_score': 0.3516}",KNeighborsClassifier()
KNeighborsClassifier,0.8442,0.8481,0.8442,0.8439,0.1597,0.8403,0.843,0.8403,0.84,0.8498,0.8525,0.8498,0.8495,0.9338,0.1502,not-balanced,80,80,10,1,2,705,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0049, 'anticipation': 0.0029, 'trust': 0.003, 'sadness': 0.0026, 'disgust': 0.0027, 'a_score': 0.3564}",KNeighborsClassifier()
KNeighborsClassifier,0.8256,0.8392,0.8256,0.8235,0.1538,0.8462,0.8484,0.8462,0.846,0.8495,0.8514,0.8495,0.8493,0.9276,0.1505,not-balanced,50,80,10,5,2,324,kbest,"['trust', 'a_score']","{'trust': -0.0001, 'a_score': 0.3484}",KNeighborsClassifier()
KNeighborsClassifier,0.8415,0.8586,0.8415,0.8396,0.1491,0.8509,0.8784,0.8509,0.8482,0.8495,0.8783,0.8495,0.8467,0.9316,0.1505,not-balanced,60,80,10,6,2,741,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0015, 'trust': 0.0, 'a_score': 0.354}",KNeighborsClassifier()
KNeighborsClassifier,0.8293,0.8397,0.8293,0.8278,0.1488,0.8512,0.8527,0.8512,0.851,0.8493,0.8505,0.8493,0.8492,0.9323,0.1507,not-balanced,70,80,10,8,2,615,kbest,"['fear', 'trust', 'sadness', 'joy', 'a_score']","{'fear': 0.0016, 'trust': 0.0026, 'sadness': 0.0021, 'joy': 0.0022, 'a_score': 0.3487}",KNeighborsClassifier()
KNeighborsClassifier,0.8364,0.8507,0.8364,0.8345,0.1477,0.8523,0.8724,0.8523,0.8504,0.8491,0.8703,0.8491,0.847,0.9324,0.1509,not-balanced,60,80,10,8,2,615,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0019, 'trust': 0.0031, 'a_score': 0.3523}",KNeighborsClassifier()
KNeighborsClassifier,0.8351,0.8421,0.8351,0.8342,0.154,0.846,0.848,0.846,0.8458,0.8488,0.8507,0.8488,0.8487,0.938,0.1512,not-balanced,80,80,10,3,2,759,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0051, 'anticipation': 0.0035, 'trust': 0.0026, 'sadness': 0.0044, 'disgust': 0.0009, 'a_score': 0.3512}",KNeighborsClassifier()
KNeighborsClassifier,0.8413,0.8459,0.8413,0.8408,0.1507,0.8493,0.8738,0.8493,0.8469,0.8487,0.875,0.8487,0.8461,0.9331,0.1513,not-balanced,50,80,10,10,2,380,kbest,"['fear', 'a_score']","{'fear': -0.0015, 'a_score': 0.3535}",KNeighborsClassifier()
KNeighborsClassifier,0.8416,0.8473,0.8416,0.841,0.1611,0.8389,0.8407,0.8389,0.8387,0.8487,0.8504,0.8487,0.8485,0.9341,0.1513,not-balanced,70,80,10,1,2,705,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0039, 'anticipation': 0.0025, 'trust': 0.0041, 'disgust': 0.0022, 'a_score': 0.3531}",KNeighborsClassifier()
KNeighborsClassifier,0.8335,0.8405,0.8335,0.8326,0.1473,0.8527,0.8722,0.8527,0.8508,0.8485,0.8696,0.8485,0.8464,0.9346,0.1515,not-balanced,60,80,10,5,1,90,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0031, 'trust': 0.0012, 'a_score': 0.355}",KNeighborsClassifier()
KNeighborsClassifier,0.839,0.8477,0.839,0.838,0.1487,0.8513,0.8701,0.8513,0.8495,0.8476,0.8676,0.8476,0.8456,0.9303,0.1524,not-balanced,80,80,10,6,2,741,kbest,"['fear', 'trust', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'trust': 0.0039, 'sadness': 0.0053, 'disgust': 0.0033, 'joy': 0.0026, 'a_score': 0.3588}",KNeighborsClassifier()
KNeighborsClassifier,0.8335,0.8386,0.8335,0.8328,0.1529,0.8471,0.8485,0.8471,0.847,0.8476,0.8488,0.8476,0.8475,0.9359,0.1524,not-balanced,70,80,10,6,1,854,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0039, 'trust': 0.0005, 'sadness': 0.0064, 'disgust': 0.0046, 'a_score': 0.3421}",KNeighborsClassifier()
KNeighborsClassifier,0.8232,0.8354,0.8232,0.8216,0.1499,0.8501,0.852,0.8501,0.85,0.8475,0.8489,0.8475,0.8474,0.929,0.1525,not-balanced,70,80,10,9,2,749,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0018, 'anticipation': 0.001, 'trust': 0.0003, 'disgust': 0.0022, 'a_score': 0.3496}",KNeighborsClassifier()
