Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8384,0.8475,0.8384,0.8374,0.1557,0.8443,0.8466,0.8443,0.844,0.8508,0.853,0.8508,0.8506,0.929,0.1492,not-balanced,70,80,10,10,5,761,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0035, 'trust': 0.0028, 'sadness': 0.0024, 'disgust': 0.0028, 'a_score': 0.3494}",KNeighborsClassifier()
KNeighborsClassifier,0.8464,0.8542,0.8464,0.8456,0.1503,0.8497,0.8515,0.8497,0.8496,0.8504,0.8517,0.8504,0.8503,0.9336,0.1496,not-balanced,70,80,10,10,1,973,kbest,"['fear', 'trust', 'disgust', 'joy', 'a_score']","{'fear': 0.0028, 'trust': 0.0018, 'disgust': 0.0045, 'joy': 0.001, 'a_score': 0.3492}",KNeighborsClassifier()
KNeighborsClassifier,0.8423,0.8541,0.8423,0.841,0.149,0.851,0.8523,0.851,0.8509,0.8503,0.8513,0.8503,0.8502,0.9259,0.1497,not-balanced,70,80,10,8,2,120,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0038, 'trust': 0.0022, 'sadness': 0.002, 'disgust': 0.0018, 'a_score': 0.3521}",KNeighborsClassifier()
KNeighborsClassifier,0.827,0.837,0.827,0.8256,0.1501,0.8499,0.852,0.8499,0.8496,0.8502,0.8524,0.8502,0.85,0.9287,0.1498,not-balanced,70,80,10,5,1,468,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0029, 'trust': -0.0005, 'sadness': 0.0037, 'disgust': 0.0011, 'a_score': 0.3488}",KNeighborsClassifier()
KNeighborsClassifier,0.8247,0.8386,0.8247,0.8225,0.1499,0.8501,0.8525,0.8501,0.8499,0.8502,0.8524,0.8502,0.85,0.9349,0.1498,not-balanced,70,80,10,7,3,389,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0051, 'trust': 0.0, 'sadness': 0.0037, 'disgust': 0.0012, 'a_score': 0.3521}",KNeighborsClassifier()
KNeighborsClassifier,0.8393,0.8472,0.8393,0.8384,0.151,0.849,0.8506,0.849,0.8488,0.8499,0.8512,0.8499,0.8498,0.9325,0.1501,not-balanced,70,80,10,7,1,657,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.004, 'trust': 0.0013, 'sadness': 0.0047, 'disgust': 0.0015, 'a_score': 0.3527}",KNeighborsClassifier()
KNeighborsClassifier,0.8352,0.8453,0.8352,0.8341,0.1481,0.8519,0.8786,0.8519,0.8494,0.8493,0.876,0.8493,0.8467,0.9345,0.1507,not-balanced,70,80,10,5,4,52,kbest,"['fear', 'trust', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'trust': 0.0012, 'disgust': 0.001, 'joy': 0.0013, 'a_score': 0.3553}",KNeighborsClassifier()
KNeighborsClassifier,0.8459,0.8557,0.8459,0.8449,0.1496,0.8504,0.8513,0.8504,0.8503,0.8493,0.8501,0.8493,0.8492,0.9256,0.1507,not-balanced,70,80,10,2,2,595,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0014, 'trust': 0.0021, 'sadness': 0.0001, 'disgust': 0.0024, 'a_score': 0.3459}",KNeighborsClassifier()
KNeighborsClassifier,0.8341,0.8412,0.8341,0.8333,0.1424,0.8576,0.8757,0.8576,0.8558,0.8493,0.8698,0.8493,0.8472,0.9338,0.1507,not-balanced,70,80,10,9,1,758,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0054, 'anticipation': 0.0028, 'trust': 0.002, 'sadness': 0.0053, 'a_score': 0.3526}",KNeighborsClassifier()
KNeighborsClassifier,0.8399,0.849,0.8399,0.8389,0.1567,0.8433,0.845,0.8433,0.8432,0.8489,0.85,0.8489,0.8489,0.9345,0.1511,not-balanced,70,80,10,4,2,412,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0039, 'anticipation': 0.0024, 'trust': 0.0019, 'sadness': 0.0034, 'a_score': 0.3549}",KNeighborsClassifier()
KNeighborsClassifier,0.846,0.8555,0.846,0.8451,0.1488,0.8512,0.8752,0.8512,0.8488,0.8485,0.8733,0.8485,0.846,0.9227,0.1515,not-balanced,70,80,10,9,4,740,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0037, 'trust': 0.001, 'sadness': 0.0033, 'disgust': 0.0013, 'a_score': 0.3539}",KNeighborsClassifier()
KNeighborsClassifier,0.8299,0.8382,0.8299,0.8287,0.155,0.845,0.8462,0.845,0.8448,0.8482,0.8493,0.8482,0.8481,0.9282,0.1518,not-balanced,70,80,10,9,2,31,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.004, 'trust': -0.0005, 'sadness': 0.0053, 'disgust': -0.0002, 'a_score': 0.3476}",KNeighborsClassifier()
KNeighborsClassifier,0.836,0.8469,0.836,0.8349,0.1547,0.8453,0.8459,0.8453,0.8453,0.8478,0.8483,0.8478,0.8477,0.9335,0.1522,not-balanced,70,80,10,2,1,248,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0039, 'trust': 0.0023, 'sadness': 0.0061, 'disgust': 0.0005, 'a_score': 0.3461}",KNeighborsClassifier()
KNeighborsClassifier,0.8381,0.8484,0.8381,0.8369,0.1542,0.8458,0.8678,0.8458,0.8435,0.8476,0.8713,0.8476,0.8452,0.9378,0.1524,not-balanced,70,80,10,2,5,823,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0044, 'anticipation': 0.003, 'trust': 0.0051, 'disgust': 0.0012, 'a_score': 0.3558}",KNeighborsClassifier()
KNeighborsClassifier,0.8378,0.8445,0.8378,0.837,0.1547,0.8453,0.8475,0.8453,0.8452,0.8474,0.8488,0.8474,0.8473,0.9253,0.1526,not-balanced,70,80,10,3,1,599,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0025, 'trust': 0.0018, 'sadness': 0.0037, 'disgust': -0.0002, 'a_score': 0.347}",KNeighborsClassifier()
KNeighborsClassifier,0.8467,0.8608,0.8467,0.8454,0.1459,0.8541,0.8751,0.8541,0.8521,0.8471,0.8697,0.8471,0.8448,0.9297,0.1529,not-balanced,70,80,10,8,5,704,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0042, 'anticipation': 0.0026, 'trust': 0.003, 'disgust': 0.0032, 'a_score': 0.3517}",KNeighborsClassifier()
KNeighborsClassifier,0.8413,0.8547,0.8413,0.8397,0.1476,0.8524,0.8694,0.8524,0.8509,0.8467,0.8643,0.8467,0.8449,0.9354,0.1533,not-balanced,70,80,10,4,3,654,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0044, 'trust': 0.0022, 'sadness': 0.0041, 'disgust': 0.002, 'a_score': 0.352}",KNeighborsClassifier()
KNeighborsClassifier,0.8492,0.8589,0.8492,0.8482,0.1507,0.8493,0.8655,0.8493,0.8478,0.8465,0.8649,0.8465,0.8447,0.933,0.1535,not-balanced,70,80,10,10,4,448,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0039, 'anticipation': 0.0013, 'trust': 0.003, 'disgust': 0.0059, 'a_score': 0.3518}",KNeighborsClassifier()
KNeighborsClassifier,0.8382,0.8447,0.8382,0.8374,0.1534,0.8466,0.8486,0.8466,0.8465,0.8465,0.848,0.8465,0.8463,0.9347,0.1535,not-balanced,70,80,10,6,4,644,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0044, 'anticipation': 0.0023, 'trust': 0.0012, 'sadness': 0.008, 'a_score': 0.3438}",KNeighborsClassifier()
