Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9131,0.9174,0.9131,0.9017,0.9072,0.9132,0.9072,0.9047,0.9154,0.9213,0.9154,0.9131,0.967,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.0041, 'anticipation': 0.0055, 'trust': 0.0064, 'surprise': 0.0037, 'sadness': 0.0059, 'disgust': 0.003, 'joy': 0.0049, 'a_score': 0.3665}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9159,0.9216,0.9159,0.9044,0.9066,0.9124,0.9066,0.9041,0.9153,0.921,0.9153,0.9131,0.9675,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0046, 'anger': 0.0052, 'anticipation': 0.0053, 'trust': 0.0057, 'surprise': 0.0043, 'sadness': 0.0064, 'disgust': 0.0033, 'joy': 0.0057, 'a_score': 0.3676}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9147,0.9198,0.9147,0.9033,0.9063,0.9125,0.9063,0.9037,0.9152,0.921,0.9152,0.9129,0.9667,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0048, 'anger': 0.0044, 'anticipation': 0.0043, 'trust': 0.005, 'surprise': 0.0047, 'sadness': 0.0074, 'disgust': 0.0041, 'joy': 0.0043, 'a_score': 0.3688}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9136,0.9189,0.9136,0.9018,0.9064,0.9123,0.9064,0.9039,0.9152,0.921,0.9152,0.913,0.9667,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0044, 'anger': 0.0047, 'anticipation': 0.0049, 'trust': 0.0062, 'surprise': 0.0042, 'sadness': 0.007, 'disgust': 0.0033, 'joy': 0.0046, 'a_score': 0.3675}",DecisionTreeClassifier()
DecisionTreeClassifier,0.916,0.9208,0.916,0.9049,0.9073,0.9129,0.9073,0.9049,0.9151,0.9206,0.9151,0.9129,0.9677,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0052, 'anger': 0.0055, 'anticipation': 0.0046, 'trust': 0.0058, 'surprise': 0.005, 'sadness': 0.0065, 'disgust': 0.0038, 'joy': 0.0061, 'a_score': 0.3694}",DecisionTreeClassifier()
DecisionTreeClassifier,0.914,0.9193,0.914,0.9024,0.9058,0.9119,0.9058,0.9032,0.9149,0.9209,0.9149,0.9126,0.9657,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0046, 'anger': 0.005, 'anticipation': 0.0051, 'trust': 0.0054, 'surprise': 0.0047, 'sadness': 0.0058, 'disgust': 0.0034, 'joy': 0.0065, 'a_score': 0.3678}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9135,0.9184,0.9135,0.902,0.9063,0.9121,0.9063,0.9038,0.9149,0.9206,0.9149,0.9126,0.9681,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.0046, 'anticipation': 0.0055, 'trust': 0.0053, 'surprise': 0.0046, 'sadness': 0.0057, 'disgust': 0.0032, 'joy': 0.0063, 'a_score': 0.3693}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9162,0.921,0.9162,0.9051,0.9068,0.9128,0.9068,0.9043,0.9146,0.9204,0.9146,0.9124,0.9684,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0046, 'anticipation': 0.0053, 'trust': 0.0053, 'surprise': 0.0058, 'sadness': 0.0055, 'disgust': 0.0036, 'joy': 0.0072, 'a_score': 0.3728}",DecisionTreeClassifier()
DecisionTreeClassifier,0.915,0.92,0.915,0.9037,0.9075,0.9135,0.9075,0.905,0.9145,0.92,0.9145,0.9122,0.9684,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0044, 'anger': 0.0039, 'anticipation': 0.0053, 'trust': 0.0067, 'surprise': 0.0043, 'sadness': 0.0071, 'disgust': 0.0022, 'joy': 0.0044, 'a_score': 0.3705}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9153,0.9203,0.9153,0.904,0.9063,0.9123,0.9063,0.9038,0.9143,0.92,0.9143,0.912,0.9682,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.0045, 'anticipation': 0.0043, 'trust': 0.0057, 'surprise': 0.0041, 'sadness': 0.0061, 'disgust': 0.0032, 'joy': 0.0048, 'a_score': 0.3705}",DecisionTreeClassifier()
