Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8476,0.8605,0.8476,0.8464,0.8521,0.8687,0.8521,0.8505,0.8554,0.8717,0.8554,0.8539,0.944,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0081, 'anger': 0.005, 'anticipation': 0.008, 'trust': 0.0077, 'surprise': 0.0078, 'sadness': 0.0087, 'disgust': 0.0089, 'joy': 0.0075, 'a_score': 0.3634}",RandomForestClassifier()
RandomForestClassifier,0.8463,0.8564,0.8463,0.8453,0.8513,0.8666,0.8513,0.8498,0.8553,0.8717,0.8553,0.8538,0.944,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0057, 'anticipation': 0.0076, 'trust': 0.0089, 'surprise': 0.0069, 'sadness': 0.0089, 'disgust': 0.0071, 'joy': 0.0108, 'a_score': 0.3664}",RandomForestClassifier()
RandomForestClassifier,0.8478,0.861,0.8478,0.8466,0.8513,0.8667,0.8513,0.8498,0.8552,0.8713,0.8552,0.8537,0.9434,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0053, 'anticipation': 0.0076, 'trust': 0.0071, 'surprise': 0.0069, 'sadness': 0.0085, 'disgust': 0.0063, 'joy': 0.0134, 'a_score': 0.3658}",RandomForestClassifier()
DecisionTreeClassifier,0.8494,0.8592,0.8494,0.8485,0.8481,0.8573,0.8481,0.8471,0.8546,0.8649,0.8546,0.8536,0.9306,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0065, 'anticipation': 0.0106, 'trust': 0.0129, 'surprise': 0.0094, 'sadness': 0.0114, 'disgust': 0.0098, 'joy': 0.0148, 'a_score': 0.3698}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8479,0.8576,0.8479,0.847,0.8459,0.8542,0.8459,0.845,0.8545,0.8646,0.8545,0.8536,0.9293,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0085, 'anticipation': 0.0087, 'trust': 0.0125, 'surprise': 0.0111, 'sadness': 0.0128, 'disgust': 0.0096, 'joy': 0.0121, 'a_score': 0.3661}",DecisionTreeClassifier()
RandomForestClassifier,0.843,0.8569,0.843,0.8416,0.8517,0.87,0.8517,0.8499,0.8544,0.873,0.8544,0.8526,0.9419,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0093, 'anger': 0.0062, 'anticipation': 0.0075, 'trust': 0.0076, 'surprise': 0.0103, 'sadness': 0.008, 'disgust': 0.0068, 'joy': 0.01, 'a_score': 0.3656}",RandomForestClassifier()
DecisionTreeClassifier,0.8491,0.859,0.8491,0.8481,0.8486,0.8577,0.8486,0.8476,0.8543,0.8648,0.8543,0.8533,0.9313,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0092, 'anger': 0.0058, 'anticipation': 0.0109, 'trust': 0.0122, 'surprise': 0.0127, 'sadness': 0.0126, 'disgust': 0.0099, 'joy': 0.0146, 'a_score': 0.3711}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8475,0.8574,0.8475,0.8466,0.848,0.8574,0.848,0.847,0.8542,0.865,0.8542,0.8532,0.9312,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.008, 'anticipation': 0.0096, 'trust': 0.0121, 'surprise': 0.0105, 'sadness': 0.0104, 'disgust': 0.0081, 'joy': 0.0125, 'a_score': 0.3675}",DecisionTreeClassifier()
RandomForestClassifier,0.8465,0.8619,0.8465,0.8451,0.8518,0.8699,0.8518,0.85,0.8541,0.8725,0.8541,0.8524,0.9419,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0059, 'anticipation': 0.0084, 'trust': 0.0075, 'surprise': 0.0086, 'sadness': 0.0082, 'disgust': 0.0065, 'joy': 0.0125, 'a_score': 0.366}",RandomForestClassifier()
DecisionTreeClassifier,0.8491,0.8595,0.8491,0.8481,0.8472,0.8564,0.8472,0.8462,0.854,0.8643,0.854,0.853,0.9326,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0092, 'anger': 0.0064, 'anticipation': 0.0088, 'trust': 0.0115, 'surprise': 0.0106, 'sadness': 0.0105, 'disgust': 0.0129, 'joy': 0.013, 'a_score': 0.365}",DecisionTreeClassifier()
