Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8479,0.8661,0.8479,0.7882,0.8537,0.8675,0.8537,0.8529,0.8559,0.873,0.8559,0.8556,0.9624,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0097, 'anger': 0.0057, 'anticipation': 0.0101, 'trust': 0.0103, 'surprise': 0.0083, 'sadness': 0.0105, 'disgust': 0.0044, 'joy': 0.0089, 'a_score': 0.4337}",RandomForestClassifier()
RandomForestClassifier,0.8494,0.8671,0.8494,0.7896,0.8541,0.8704,0.8541,0.8535,0.8555,0.8746,0.8555,0.8554,0.9623,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0136, 'anger': 0.007, 'anticipation': 0.0091, 'trust': 0.0099, 'surprise': 0.0102, 'sadness': 0.0108, 'disgust': 0.0096, 'joy': 0.0071, 'a_score': 0.4417}",RandomForestClassifier()
RandomForestClassifier,0.8472,0.8664,0.8472,0.7881,0.8535,0.8706,0.8535,0.8528,0.8554,0.8751,0.8554,0.8553,0.9616,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.009, 'anger': 0.0054, 'anticipation': 0.01, 'trust': 0.0101, 'surprise': 0.0106, 'sadness': 0.0087, 'disgust': 0.0061, 'joy': 0.0079, 'a_score': 0.4411}",RandomForestClassifier()
RandomForestClassifier,0.8505,0.868,0.8505,0.7913,0.8527,0.8663,0.8527,0.8518,0.8551,0.8724,0.8551,0.8547,0.9629,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0055, 'anticipation': 0.0096, 'trust': 0.011, 'surprise': 0.0093, 'sadness': 0.0095, 'disgust': 0.0062, 'joy': 0.0081, 'a_score': 0.44}",RandomForestClassifier()
RandomForestClassifier,0.8488,0.8673,0.8488,0.7847,0.8519,0.8657,0.8519,0.8512,0.8545,0.8719,0.8545,0.8542,0.9622,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0055, 'anticipation': 0.0101, 'trust': 0.0112, 'surprise': 0.0095, 'sadness': 0.0104, 'disgust': 0.0053, 'joy': 0.0088, 'a_score': 0.4438}",RandomForestClassifier()
RandomForestClassifier,0.8472,0.8633,0.8472,0.7827,0.8535,0.8677,0.8535,0.8527,0.8544,0.8717,0.8544,0.8541,0.9621,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0057, 'anticipation': 0.0099, 'trust': 0.0096, 'surprise': 0.0099, 'sadness': 0.0096, 'disgust': 0.0064, 'joy': 0.0088, 'a_score': 0.436}",RandomForestClassifier()
RandomForestClassifier,0.8471,0.8668,0.8471,0.786,0.8541,0.8722,0.8541,0.8533,0.8544,0.8755,0.8544,0.8542,0.9607,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.0058, 'anticipation': 0.0082, 'trust': 0.0082, 'surprise': 0.0103, 'sadness': 0.0091, 'disgust': 0.0059, 'joy': 0.0088, 'a_score': 0.4428}",RandomForestClassifier()
RandomForestClassifier,0.8468,0.864,0.8468,0.7896,0.853,0.8659,0.853,0.8524,0.8543,0.8707,0.8543,0.8542,0.9627,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.013, 'anger': 0.0056, 'anticipation': 0.0111, 'trust': 0.0089, 'surprise': 0.0111, 'sadness': 0.0136, 'disgust': 0.0051, 'joy': 0.0119, 'a_score': 0.4361}",RandomForestClassifier()
RandomForestClassifier,0.8458,0.8654,0.8458,0.7886,0.8526,0.869,0.8526,0.8521,0.854,0.8737,0.854,0.854,0.9618,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0054, 'anticipation': 0.01, 'trust': 0.0112, 'surprise': 0.0099, 'sadness': 0.01, 'disgust': 0.0065, 'joy': 0.0075, 'a_score': 0.437}",RandomForestClassifier()
RandomForestClassifier,0.8454,0.8622,0.8454,0.7833,0.8531,0.8664,0.8531,0.8524,0.8539,0.8706,0.8539,0.8538,0.9621,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0143, 'anger': 0.0066, 'anticipation': 0.0109, 'trust': 0.0117, 'surprise': 0.0098, 'sadness': 0.0109, 'disgust': 0.006, 'joy': 0.0068, 'a_score': 0.4389}",RandomForestClassifier()
DecisionTreeClassifier,0.845,0.8542,0.845,0.7567,0.8517,0.8617,0.8517,0.851,0.8517,0.8641,0.8517,0.8515,0.9469,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0171, 'anger': 0.0087, 'anticipation': 0.0118, 'trust': 0.014, 'surprise': 0.0118, 'sadness': 0.0141, 'disgust': 0.008, 'joy': 0.0103, 'a_score': 0.4398}",DecisionTreeClassifier()
