Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
MLPClassifier,0.8484,0.8605,0.8484,0.8262,0.8636,0.8796,0.8636,0.8561,0.8647,0.8819,0.8647,0.857,0.9238,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0012, 'anticipation': 0.0014, 'trust': 0.0006, 'surprise': 0.0011, 'sadness': 0.0047, 'disgust': 0.0008, 'joy': 0.0019, 'a_score': 0.2979}",MLPClassifier()
SVC,0.8537,0.8768,0.8537,0.8242,0.8585,0.8803,0.8585,0.8493,0.8614,0.8827,0.8614,0.8527,0.8727,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0005, 'anger': 0.0006, 'anticipation': 0.0014, 'trust': 0.0052, 'surprise': 0.0035, 'sadness': 0.0012, 'disgust': 0.0008, 'joy': 0.0013, 'a_score': 0.2958}",SVC(probability=True)
LogisticRegression,0.7845,0.7846,0.7845,0.7672,0.7774,0.7775,0.7774,0.7774,0.7796,0.7804,0.7796,0.78,0.8256,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0024, 'anger': 0.0, 'anticipation': 0.0008, 'trust': -0.0008, 'surprise': -0.0006, 'sadness': -0.0008, 'disgust': -0.0041, 'joy': 0.0001, 'a_score': 0.2443}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
