Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.853,0.8695,0.853,0.8518,0.8559,0.8695,0.8559,0.8544,0.8573,0.8727,0.8573,0.8559,0.9427,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0109, 'anger': 0.0057, 'anticipation': 0.0097, 'trust': 0.0085, 'surprise': 0.0092, 'sadness': 0.0116, 'disgust': 0.0071, 'joy': 0.0062, 'a_score': 0.367}",RandomForestClassifier()
RandomForestClassifier,0.8503,0.868,0.8503,0.8488,0.8579,0.873,0.8579,0.8563,0.8571,0.8736,0.8571,0.8556,0.9421,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0058, 'anticipation': 0.0087, 'trust': 0.0115, 'surprise': 0.0095, 'sadness': 0.0114, 'disgust': 0.0076, 'joy': 0.0086, 'a_score': 0.3625}",RandomForestClassifier()
RandomForestClassifier,0.8498,0.8681,0.8498,0.8483,0.8551,0.8709,0.8551,0.8534,0.8566,0.874,0.8566,0.855,0.9432,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0096, 'anger': 0.0071, 'anticipation': 0.0086, 'trust': 0.0109, 'surprise': 0.0093, 'sadness': 0.0112, 'disgust': 0.008, 'joy': 0.008, 'a_score': 0.3644}",RandomForestClassifier()
RandomForestClassifier,0.8483,0.8653,0.8483,0.847,0.8568,0.8724,0.8568,0.8551,0.8564,0.873,0.8564,0.8549,0.9417,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.01, 'anger': 0.0055, 'anticipation': 0.0109, 'trust': 0.0107, 'surprise': 0.0085, 'sadness': 0.0127, 'disgust': 0.007, 'joy': 0.0068, 'a_score': 0.3639}",RandomForestClassifier()
RandomForestClassifier,0.8479,0.8658,0.8479,0.8465,0.8548,0.87,0.8548,0.8532,0.8563,0.8731,0.8563,0.8547,0.9415,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0101, 'anger': 0.0061, 'anticipation': 0.0079, 'trust': 0.011, 'surprise': 0.0088, 'sadness': 0.0126, 'disgust': 0.0073, 'joy': 0.0056, 'a_score': 0.3619}",RandomForestClassifier()
RandomForestClassifier,0.8455,0.8591,0.8455,0.8444,0.8564,0.8719,0.8564,0.8548,0.8563,0.8725,0.8563,0.8548,0.9431,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0098, 'anger': 0.0054, 'anticipation': 0.0084, 'trust': 0.0106, 'surprise': 0.009, 'sadness': 0.0108, 'disgust': 0.0059, 'joy': 0.0065, 'a_score': 0.3621}",RandomForestClassifier()
RandomForestClassifier,0.847,0.8634,0.847,0.8457,0.8574,0.8719,0.8574,0.8559,0.8563,0.8718,0.8563,0.8548,0.9422,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0099, 'anger': 0.0068, 'anticipation': 0.0098, 'trust': 0.0107, 'surprise': 0.0083, 'sadness': 0.0119, 'disgust': 0.0073, 'joy': 0.0064, 'a_score': 0.3688}",RandomForestClassifier()
RandomForestClassifier,0.8474,0.8649,0.8474,0.846,0.8565,0.8709,0.8565,0.855,0.8562,0.8722,0.8562,0.8547,0.9413,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0098, 'anger': 0.0061, 'anticipation': 0.0097, 'trust': 0.0113, 'surprise': 0.0087, 'sadness': 0.0119, 'disgust': 0.0073, 'joy': 0.0071, 'a_score': 0.3612}",RandomForestClassifier()
RandomForestClassifier,0.8503,0.8682,0.8503,0.8488,0.8575,0.8744,0.8575,0.8558,0.8557,0.8736,0.8557,0.854,0.9421,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0095, 'anger': 0.0067, 'anticipation': 0.0088, 'trust': 0.0093, 'surprise': 0.0087, 'sadness': 0.0116, 'disgust': 0.0087, 'joy': 0.0074, 'a_score': 0.365}",RandomForestClassifier()
RandomForestClassifier,0.8489,0.8664,0.8489,0.8475,0.8559,0.8725,0.8559,0.8541,0.8554,0.8725,0.8554,0.8538,0.9424,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0056, 'anticipation': 0.0098, 'trust': 0.0103, 'surprise': 0.0094, 'sadness': 0.012, 'disgust': 0.0068, 'joy': 0.0067, 'a_score': 0.3626}",RandomForestClassifier()
