Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9109,0.9176,0.9109,0.8991,0.9113,0.9173,0.9113,0.9088,0.915,0.9211,0.915,0.9126,0.9678,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0064, 'anger': 0.0043, 'anticipation': 0.0037, 'trust': 0.0048, 'surprise': 0.0035, 'sadness': 0.0061, 'disgust': 0.0058, 'joy': 0.0026, 'a_score': 0.3644}",DecisionTreeClassifier()
DecisionTreeClassifier,0.912,0.9183,0.912,0.9005,0.911,0.9169,0.911,0.9085,0.9149,0.9212,0.9149,0.9125,0.9678,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0042, 'anticipation': 0.0046, 'trust': 0.0047, 'surprise': 0.0049, 'sadness': 0.0058, 'disgust': 0.0053, 'joy': 0.0038, 'a_score': 0.3688}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9132,0.9199,0.9132,0.9018,0.9107,0.917,0.9107,0.9082,0.9149,0.9211,0.9149,0.9125,0.9669,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0047, 'anger': 0.0043, 'anticipation': 0.0046, 'trust': 0.0049, 'surprise': 0.0055, 'sadness': 0.0053, 'disgust': 0.0052, 'joy': 0.0052, 'a_score': 0.3644}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9121,0.9184,0.9121,0.9007,0.9121,0.9186,0.9121,0.9095,0.9148,0.9213,0.9148,0.9125,0.9681,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0066, 'anger': 0.0035, 'anticipation': 0.0044, 'trust': 0.0056, 'surprise': 0.005, 'sadness': 0.0054, 'disgust': 0.0058, 'joy': 0.0035, 'a_score': 0.3678}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9106,0.9171,0.9106,0.8989,0.911,0.9168,0.911,0.9085,0.9146,0.9208,0.9146,0.9123,0.9684,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0044, 'anticipation': 0.0045, 'trust': 0.0049, 'surprise': 0.0034, 'sadness': 0.0056, 'disgust': 0.0052, 'joy': 0.0037, 'a_score': 0.3617}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9115,0.918,0.9115,0.8999,0.9105,0.9164,0.9105,0.908,0.9143,0.9202,0.9143,0.912,0.9671,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0041, 'anticipation': 0.0037, 'trust': 0.0045, 'surprise': 0.0039, 'sadness': 0.0061, 'disgust': 0.0055, 'joy': 0.0049, 'a_score': 0.3665}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9109,0.9168,0.9109,0.8995,0.9103,0.9158,0.9103,0.9078,0.914,0.9196,0.914,0.9117,0.9676,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0053, 'anger': 0.0044, 'anticipation': 0.0044, 'trust': 0.0055, 'surprise': 0.004, 'sadness': 0.0051, 'disgust': 0.0053, 'joy': 0.0056, 'a_score': 0.367}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9125,0.9187,0.9125,0.9011,0.9109,0.917,0.9109,0.9083,0.9138,0.9197,0.9138,0.9115,0.9679,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0036, 'anticipation': 0.005, 'trust': 0.0054, 'surprise': 0.0057, 'sadness': 0.0051, 'disgust': 0.0063, 'joy': 0.0038, 'a_score': 0.3635}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9116,0.9177,0.9116,0.9002,0.9115,0.9165,0.9115,0.9092,0.9135,0.9182,0.9135,0.9114,0.9688,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0036, 'anticipation': 0.0049, 'trust': 0.0057, 'surprise': 0.0053, 'sadness': 0.0064, 'disgust': 0.0056, 'joy': 0.0066, 'a_score': 0.3641}",DecisionTreeClassifier()
DecisionTreeClassifier,0.912,0.9186,0.912,0.9004,0.9104,0.9163,0.9104,0.9079,0.9133,0.9188,0.9133,0.911,0.9687,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0031, 'anticipation': 0.0039, 'trust': 0.0051, 'surprise': 0.0047, 'sadness': 0.0055, 'disgust': 0.0052, 'joy': 0.0041, 'a_score': 0.3641}",DecisionTreeClassifier()
RandomForestClassifier,0.912,0.9171,0.912,0.9006,0.9057,0.9099,0.9057,0.9034,0.9128,0.9174,0.9128,0.9107,0.9762,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0049, 'anticipation': 0.0048, 'trust': 0.0056, 'surprise': 0.0038, 'sadness': 0.0046, 'disgust': 0.0076, 'joy': 0.0083, 'a_score': 0.3665}",RandomForestClassifier()
