Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8483,0.8634,0.8483,0.7758,0.8491,0.8707,0.8491,0.8492,0.8572,0.8786,0.8572,0.8571,0.9637,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0086, 'anger': 0.0051, 'anticipation': 0.0075, 'trust': 0.0095, 'surprise': 0.0076, 'sadness': 0.01, 'disgust': 0.0066, 'joy': 0.0092, 'a_score': 0.4374}",RandomForestClassifier()
DecisionTreeClassifier,0.8523,0.843,0.8523,0.7123,0.8458,0.8364,0.8458,0.8355,0.8571,0.8494,0.8571,0.848,0.9509,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.0078, 'anticipation': 0.0101, 'trust': 0.0112, 'surprise': 0.0097, 'sadness': 0.0115, 'disgust': 0.0074, 'joy': 0.0114, 'a_score': 0.4131}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8487,0.8403,0.8487,0.7112,0.8447,0.8345,0.8447,0.8336,0.8571,0.8491,0.8571,0.8473,0.952,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0088, 'anticipation': 0.0093, 'trust': 0.0118, 'surprise': 0.0088, 'sadness': 0.0116, 'disgust': 0.007, 'joy': 0.0062, 'a_score': 0.4109}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8509,0.842,0.8509,0.7118,0.8445,0.8347,0.8445,0.8337,0.857,0.8491,0.857,0.8474,0.9515,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.013, 'anger': 0.0079, 'anticipation': 0.0106, 'trust': 0.0116, 'surprise': 0.0098, 'sadness': 0.0115, 'disgust': 0.0067, 'joy': 0.0112, 'a_score': 0.4114}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8505,0.8414,0.8505,0.7074,0.8457,0.8361,0.8457,0.8354,0.857,0.8492,0.857,0.8479,0.9506,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0116, 'anger': 0.0071, 'anticipation': 0.0099, 'trust': 0.0103, 'surprise': 0.0093, 'sadness': 0.012, 'disgust': 0.0071, 'joy': 0.0111, 'a_score': 0.4136}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8496,0.8411,0.8496,0.7139,0.8442,0.8343,0.8442,0.8336,0.8569,0.8491,0.8569,0.8477,0.9502,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.008, 'anticipation': 0.0091, 'trust': 0.0102, 'surprise': 0.0092, 'sadness': 0.0119, 'disgust': 0.0077, 'joy': 0.0109, 'a_score': 0.4131}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8494,0.8434,0.8494,0.7175,0.8457,0.8366,0.8457,0.8354,0.8569,0.8493,0.8569,0.8477,0.951,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0077, 'anticipation': 0.0094, 'trust': 0.0104, 'surprise': 0.0085, 'sadness': 0.0117, 'disgust': 0.0073, 'joy': 0.0105, 'a_score': 0.409}",DecisionTreeClassifier()
RandomForestClassifier,0.8454,0.8597,0.8454,0.7714,0.8501,0.8706,0.8501,0.8502,0.8566,0.8775,0.8566,0.8566,0.9635,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0078, 'anger': 0.0055, 'anticipation': 0.0072, 'trust': 0.0095, 'surprise': 0.0072, 'sadness': 0.0098, 'disgust': 0.0055, 'joy': 0.0108, 'a_score': 0.4379}",RandomForestClassifier()
DecisionTreeClassifier,0.8497,0.8499,0.8497,0.7324,0.8447,0.8351,0.8447,0.8346,0.8566,0.8489,0.8566,0.8477,0.951,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.0077, 'anticipation': 0.0089, 'trust': 0.0119, 'surprise': 0.0101, 'sadness': 0.013, 'disgust': 0.007, 'joy': 0.0107, 'a_score': 0.415}",DecisionTreeClassifier()
RandomForestClassifier,0.8514,0.8689,0.8514,0.7876,0.8496,0.8701,0.8496,0.8498,0.8563,0.8766,0.8563,0.8563,0.9647,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0099, 'anger': 0.0058, 'anticipation': 0.0081, 'trust': 0.0096, 'surprise': 0.0071, 'sadness': 0.0113, 'disgust': 0.0064, 'joy': 0.0095, 'a_score': 0.438}",RandomForestClassifier()
