Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8506,0.8671,0.8506,0.7921,0.838,0.856,0.838,0.8382,0.8511,0.8675,0.8511,0.8513,0.9623,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.014, 'anger': 0.0072, 'anticipation': 0.0108, 'trust': 0.0108, 'surprise': 0.0112, 'sadness': 0.0196, 'disgust': 0.0065, 'joy': 0.0134, 'a_score': 0.4439}",RandomForestClassifier()
RandomForestClassifier,0.8508,0.8669,0.8508,0.7929,0.8368,0.8551,0.8368,0.8373,0.8505,0.867,0.8505,0.8509,0.9617,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0145, 'anger': 0.007, 'anticipation': 0.0096, 'trust': 0.0105, 'surprise': 0.0119, 'sadness': 0.0157, 'disgust': 0.0065, 'joy': 0.0128, 'a_score': 0.4418}",RandomForestClassifier()
RandomForestClassifier,0.8515,0.8694,0.8515,0.7941,0.8398,0.8597,0.8398,0.8396,0.8505,0.868,0.8505,0.8502,0.9616,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.0081, 'anticipation': 0.0106, 'trust': 0.0102, 'surprise': 0.011, 'sadness': 0.0162, 'disgust': 0.0072, 'joy': 0.0142, 'a_score': 0.4445}",RandomForestClassifier()
RandomForestClassifier,0.8468,0.8626,0.8468,0.7846,0.838,0.8571,0.838,0.8382,0.8505,0.8685,0.8505,0.8506,0.9605,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.0067, 'anticipation': 0.008, 'trust': 0.01, 'surprise': 0.0111, 'sadness': 0.0202, 'disgust': 0.0064, 'joy': 0.0078, 'a_score': 0.4376}",RandomForestClassifier()
RandomForestClassifier,0.8482,0.8615,0.8482,0.779,0.838,0.857,0.838,0.8383,0.8505,0.8683,0.8505,0.8509,0.9627,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0149, 'anger': 0.0068, 'anticipation': 0.0118, 'trust': 0.0108, 'surprise': 0.0114, 'sadness': 0.0183, 'disgust': 0.0061, 'joy': 0.0115, 'a_score': 0.4435}",RandomForestClassifier()
DecisionTreeClassifier,0.8392,0.8239,0.8392,0.6665,0.8456,0.8359,0.8456,0.8355,0.8504,0.8406,0.8504,0.8402,0.9395,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0097, 'anger': 0.0072, 'anticipation': 0.0141, 'trust': 0.0128, 'surprise': 0.0118, 'sadness': 0.0176, 'disgust': 0.0113, 'joy': 0.014, 'a_score': 0.4133}",DecisionTreeClassifier()
RandomForestClassifier,0.8484,0.8647,0.8484,0.7885,0.838,0.8563,0.838,0.8384,0.8503,0.8671,0.8503,0.8506,0.9622,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0139, 'anger': 0.0062, 'anticipation': 0.0085, 'trust': 0.0103, 'surprise': 0.0112, 'sadness': 0.0189, 'disgust': 0.007, 'joy': 0.0127, 'a_score': 0.4435}",RandomForestClassifier()
RandomForestClassifier,0.8536,0.87,0.8536,0.7965,0.8371,0.8559,0.8371,0.8374,0.8502,0.8674,0.8502,0.8504,0.9634,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.0078, 'anticipation': 0.0108, 'trust': 0.0104, 'surprise': 0.0116, 'sadness': 0.0176, 'disgust': 0.0066, 'joy': 0.0128, 'a_score': 0.4434}",RandomForestClassifier()
RandomForestClassifier,0.8464,0.8588,0.8464,0.7725,0.8402,0.8592,0.8402,0.8406,0.8501,0.8672,0.8501,0.8503,0.9619,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0109, 'anger': 0.0069, 'anticipation': 0.0112, 'trust': 0.0097, 'surprise': 0.0102, 'sadness': 0.0184, 'disgust': 0.0059, 'joy': 0.0119, 'a_score': 0.4417}",RandomForestClassifier()
RandomForestClassifier,0.8525,0.8681,0.8525,0.7955,0.8393,0.8577,0.8393,0.8397,0.8501,0.867,0.8501,0.8502,0.9627,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.0075, 'anticipation': 0.01, 'trust': 0.0108, 'surprise': 0.0137, 'sadness': 0.0191, 'disgust': 0.0067, 'joy': 0.0141, 'a_score': 0.4441}",RandomForestClassifier()
DecisionTreeClassifier,0.8361,0.827,0.8361,0.6724,0.8456,0.8334,0.8456,0.8309,0.85,0.8389,0.85,0.8361,0.9401,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0115, 'anger': 0.0078, 'anticipation': 0.0113, 'trust': 0.0144, 'surprise': 0.0108, 'sadness': 0.018, 'disgust': 0.0091, 'joy': 0.0151, 'a_score': 0.4062}",DecisionTreeClassifier()
RandomForestClassifier,0.8507,0.8679,0.8507,0.7923,0.8384,0.8566,0.8384,0.839,0.8496,0.8658,0.8496,0.85,0.9624,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0127, 'anger': 0.0087, 'anticipation': 0.0099, 'trust': 0.0122, 'surprise': 0.0107, 'sadness': 0.0188, 'disgust': 0.007, 'joy': 0.0134, 'a_score': 0.443}",RandomForestClassifier()
DecisionTreeClassifier,0.8396,0.8219,0.8396,0.6582,0.8418,0.8273,0.8418,0.8252,0.8493,0.8382,0.8493,0.8342,0.94,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.0075, 'anticipation': 0.0131, 'trust': 0.0142, 'surprise': 0.0081, 'sadness': 0.0167, 'disgust': 0.0096, 'joy': 0.0154, 'a_score': 0.4036}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8362,0.82,0.8362,0.654,0.8451,0.8313,0.8451,0.8304,0.8492,0.8377,0.8492,0.8358,0.9404,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0097, 'anger': 0.0077, 'anticipation': 0.0115, 'trust': 0.0115, 'surprise': 0.0091, 'sadness': 0.0143, 'disgust': 0.0106, 'joy': 0.0156, 'a_score': 0.4084}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8399,0.8226,0.8399,0.6595,0.8427,0.8258,0.8427,0.8243,0.8491,0.838,0.8491,0.8329,0.9414,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0112, 'anger': 0.0089, 'anticipation': 0.0126, 'trust': 0.0146, 'surprise': 0.0109, 'sadness': 0.0153, 'disgust': 0.0104, 'joy': 0.0142, 'a_score': 0.4077}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8362,0.8229,0.8362,0.6712,0.8453,0.8341,0.8453,0.8301,0.8486,0.8373,0.8486,0.8343,0.9398,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0118, 'anger': 0.0056, 'anticipation': 0.013, 'trust': 0.0132, 'surprise': 0.0098, 'sadness': 0.0162, 'disgust': 0.0099, 'joy': 0.0096, 'a_score': 0.4052}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8337,0.8165,0.8337,0.6527,0.8438,0.8321,0.8438,0.829,0.8485,0.8372,0.8485,0.8339,0.9384,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0141, 'anger': 0.0061, 'anticipation': 0.013, 'trust': 0.0134, 'surprise': 0.0097, 'sadness': 0.017, 'disgust': 0.0095, 'joy': 0.0112, 'a_score': 0.4023}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8353,0.819,0.8353,0.6512,0.8415,0.826,0.8415,0.8261,0.8484,0.8361,0.8484,0.834,0.9376,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0125, 'anger': 0.0073, 'anticipation': 0.0125, 'trust': 0.0145, 'surprise': 0.0118, 'sadness': 0.0182, 'disgust': 0.0103, 'joy': 0.0155, 'a_score': 0.4012}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8313,0.8253,0.8313,0.6795,0.8415,0.829,0.8415,0.8283,0.8483,0.8368,0.8483,0.8353,0.942,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0068, 'anticipation': 0.0131, 'trust': 0.0134, 'surprise': 0.009, 'sadness': 0.0205, 'disgust': 0.0094, 'joy': 0.0121, 'a_score': 0.412}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8318,0.8275,0.8318,0.6956,0.8451,0.8527,0.8451,0.8449,0.8471,0.8585,0.8471,0.8476,0.9383,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0111, 'anger': 0.0068, 'anticipation': 0.0163, 'trust': 0.0137, 'surprise': 0.0122, 'sadness': 0.0174, 'disgust': 0.0109, 'joy': 0.0172, 'a_score': 0.4353}",DecisionTreeClassifier()
