Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8484,0.8516,0.8484,0.8482,0.8404,0.8413,0.8404,0.8403,0.8499,0.8506,0.8499,0.8499,0.9316,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.0074, 'anticipation': 0.0088, 'trust': 0.0136, 'surprise': 0.0095, 'sadness': 0.0141, 'disgust': 0.0089, 'joy': 0.0107, 'a_score': 0.371}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8535,0.8556,0.8535,0.8534,0.8397,0.8404,0.8397,0.8396,0.8497,0.8503,0.8497,0.8496,0.9349,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.009, 'anticipation': 0.01, 'trust': 0.0123, 'surprise': 0.0104, 'sadness': 0.0154, 'disgust': 0.0092, 'joy': 0.0082, 'a_score': 0.3758}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8507,0.8518,0.8507,0.8506,0.8406,0.8415,0.8406,0.8405,0.8497,0.8504,0.8497,0.8496,0.93,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0149, 'anger': 0.0077, 'anticipation': 0.0097, 'trust': 0.0142, 'surprise': 0.0101, 'sadness': 0.0137, 'disgust': 0.0087, 'joy': 0.0099, 'a_score': 0.3785}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8536,0.8548,0.8536,0.8536,0.8409,0.8419,0.8409,0.8408,0.8496,0.8503,0.8496,0.8495,0.9334,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0088, 'anticipation': 0.0105, 'trust': 0.0131, 'surprise': 0.0099, 'sadness': 0.0153, 'disgust': 0.0092, 'joy': 0.009, 'a_score': 0.3744}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8472,0.8512,0.8472,0.8468,0.8402,0.841,0.8402,0.8401,0.8494,0.8501,0.8494,0.8494,0.9297,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0141, 'anger': 0.0088, 'anticipation': 0.0078, 'trust': 0.0108, 'surprise': 0.01, 'sadness': 0.0136, 'disgust': 0.0085, 'joy': 0.0096, 'a_score': 0.3791}",DecisionTreeClassifier()
RandomForestClassifier,0.8408,0.8478,0.8408,0.8401,0.848,0.8492,0.848,0.8479,0.8492,0.8504,0.8492,0.8491,0.9433,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0089, 'anger': 0.0097, 'anticipation': 0.008, 'trust': 0.0127, 'surprise': 0.0081, 'sadness': 0.0127, 'disgust': 0.0055, 'joy': 0.0092, 'a_score': 0.363}",RandomForestClassifier()
DecisionTreeClassifier,0.848,0.8553,0.848,0.8474,0.8404,0.8407,0.8404,0.8404,0.8491,0.8494,0.8491,0.8491,0.934,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0095, 'anticipation': 0.0103, 'trust': 0.0123, 'surprise': 0.0106, 'sadness': 0.0197, 'disgust': 0.0085, 'joy': 0.0094, 'a_score': 0.3722}",DecisionTreeClassifier()
RandomForestClassifier,0.8438,0.8492,0.8438,0.8432,0.8456,0.847,0.8456,0.8455,0.849,0.8503,0.849,0.8488,0.9452,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0092, 'anger': 0.0089, 'anticipation': 0.0072, 'trust': 0.0121, 'surprise': 0.0094, 'sadness': 0.0127, 'disgust': 0.0065, 'joy': 0.0067, 'a_score': 0.3647}",RandomForestClassifier()
RandomForestClassifier,0.8429,0.8514,0.8429,0.8421,0.8465,0.8477,0.8465,0.8464,0.849,0.8504,0.849,0.8489,0.9437,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0093, 'anticipation': 0.0089, 'trust': 0.0146, 'surprise': 0.0105, 'sadness': 0.0117, 'disgust': 0.0073, 'joy': 0.0083, 'a_score': 0.3638}",RandomForestClassifier()
RandomForestClassifier,0.8453,0.8536,0.8453,0.8446,0.8458,0.8468,0.8458,0.8457,0.848,0.849,0.848,0.8479,0.9439,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0107, 'anger': 0.0091, 'anticipation': 0.0106, 'trust': 0.0128, 'surprise': 0.0094, 'sadness': 0.0145, 'disgust': 0.0086, 'joy': 0.0077, 'a_score': 0.3606}",RandomForestClassifier()
