Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8396,0.8389,0.8396,0.722,0.8364,0.8259,0.8364,0.827,0.848,0.8385,0.848,0.839,0.9375,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.0093, 'anticipation': 0.0128, 'trust': 0.0139, 'surprise': 0.0116, 'sadness': 0.0159, 'disgust': 0.0086, 'joy': 0.0129, 'a_score': 0.4143}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8363,0.8402,0.8363,0.7299,0.8376,0.8585,0.8376,0.8383,0.8479,0.8684,0.8479,0.8485,0.9389,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.0097, 'anticipation': 0.0132, 'trust': 0.0149, 'surprise': 0.0107, 'sadness': 0.0152, 'disgust': 0.012, 'joy': 0.0076, 'a_score': 0.4428}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8442,0.8551,0.8442,0.7642,0.8371,0.8549,0.8371,0.838,0.8476,0.8649,0.8476,0.8482,0.9425,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0146, 'anger': 0.0091, 'anticipation': 0.0158, 'trust': 0.0141, 'surprise': 0.0118, 'sadness': 0.0135, 'disgust': 0.0129, 'joy': 0.0086, 'a_score': 0.4464}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8416,0.8339,0.8416,0.7114,0.8355,0.8236,0.8355,0.8252,0.8476,0.8373,0.8476,0.8381,0.9386,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.01, 'anticipation': 0.0132, 'trust': 0.0163, 'surprise': 0.0106, 'sadness': 0.0106, 'disgust': 0.0108, 'joy': 0.0152, 'a_score': 0.4172}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8425,0.8484,0.8425,0.7416,0.836,0.8254,0.836,0.827,0.8475,0.8387,0.8475,0.8393,0.9407,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.0118, 'anticipation': 0.0136, 'trust': 0.0159, 'surprise': 0.0104, 'sadness': 0.0132, 'disgust': 0.0138, 'joy': 0.009, 'a_score': 0.4165}",DecisionTreeClassifier()
DecisionTreeClassifier,0.841,0.8496,0.841,0.7508,0.8355,0.8574,0.8355,0.8362,0.8474,0.8676,0.8474,0.848,0.9443,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0088, 'anticipation': 0.0131, 'trust': 0.013, 'surprise': 0.0104, 'sadness': 0.0147, 'disgust': 0.0095, 'joy': 0.0084, 'a_score': 0.4391}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8387,0.8353,0.8387,0.704,0.8364,0.8243,0.8364,0.8256,0.8474,0.8374,0.8474,0.8377,0.9334,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0136, 'anger': 0.0108, 'anticipation': 0.0147, 'trust': 0.0153, 'surprise': 0.0101, 'sadness': 0.0162, 'disgust': 0.0123, 'joy': 0.0088, 'a_score': 0.4117}",DecisionTreeClassifier()
RandomForestClassifier,0.8423,0.8614,0.8423,0.7873,0.8432,0.8641,0.8432,0.8433,0.8474,0.8681,0.8474,0.8482,0.9607,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.01, 'anger': 0.0064, 'anticipation': 0.0088, 'trust': 0.0119, 'surprise': 0.0117, 'sadness': 0.0187, 'disgust': 0.0109, 'joy': 0.0072, 'a_score': 0.4418}",RandomForestClassifier()
DecisionTreeClassifier,0.845,0.8374,0.845,0.7118,0.8371,0.8265,0.8371,0.8278,0.8469,0.8376,0.8469,0.8383,0.94,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0097, 'anger': 0.01, 'anticipation': 0.0148, 'trust': 0.0168, 'surprise': 0.008, 'sadness': 0.0157, 'disgust': 0.0102, 'joy': 0.0133, 'a_score': 0.4193}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8381,0.8309,0.8381,0.6997,0.8353,0.8246,0.8353,0.8264,0.8448,0.8349,0.8448,0.8363,0.9392,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.013, 'anticipation': 0.0135, 'trust': 0.0138, 'surprise': 0.0094, 'sadness': 0.0193, 'disgust': 0.0099, 'joy': 0.0119, 'a_score': 0.4163}",DecisionTreeClassifier()
