Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.9106,0.9157,0.9106,0.9,0.9112,0.9142,0.9112,0.9092,0.9114,0.916,0.9114,0.9092,0.9748,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.003, 'anticipation': 0.0039, 'trust': 0.0057, 'surprise': 0.0046, 'sadness': 0.0072, 'disgust': 0.0059, 'joy': 0.0062, 'a_score': 0.3759}",RandomForestClassifier()
RandomForestClassifier,0.9117,0.9172,0.9117,0.9009,0.9144,0.9181,0.9144,0.9123,0.9114,0.9163,0.9114,0.9091,0.9766,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0043, 'anticipation': 0.0055, 'trust': 0.0064, 'surprise': 0.0052, 'sadness': 0.0076, 'disgust': 0.0051, 'joy': 0.0072, 'a_score': 0.3685}",RandomForestClassifier()
DecisionTreeClassifier,0.9133,0.9179,0.9133,0.9027,0.9137,0.9183,0.9137,0.9116,0.9113,0.9166,0.9113,0.9089,0.9656,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0067, 'anger': 0.003, 'anticipation': 0.0044, 'trust': 0.0092, 'surprise': 0.007, 'sadness': 0.011, 'disgust': 0.0029, 'joy': 0.0057, 'a_score': 0.3728}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9123,0.9159,0.9123,0.9018,0.9137,0.9172,0.9137,0.9118,0.9112,0.9155,0.9112,0.9091,0.963,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0052, 'anticipation': 0.0103, 'trust': 0.0081, 'surprise': 0.0057, 'sadness': 0.0125, 'disgust': 0.0025, 'joy': 0.0049, 'a_score': 0.3765}",DecisionTreeClassifier()
RandomForestClassifier,0.9086,0.9131,0.9086,0.8978,0.911,0.9137,0.911,0.9091,0.9111,0.9157,0.9111,0.9089,0.9751,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.0034, 'anticipation': 0.0036, 'trust': 0.007, 'surprise': 0.0043, 'sadness': 0.0082, 'disgust': 0.0039, 'joy': 0.0072, 'a_score': 0.3732}",RandomForestClassifier()
DecisionTreeClassifier,0.9111,0.9156,0.9111,0.9,0.916,0.921,0.916,0.9138,0.9111,0.9162,0.9111,0.9088,0.9606,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0026, 'anticipation': 0.0066, 'trust': 0.0076, 'surprise': 0.0057, 'sadness': 0.0114, 'disgust': 0.0037, 'joy': 0.0064, 'a_score': 0.3699}",DecisionTreeClassifier()
RandomForestClassifier,0.9111,0.9157,0.9111,0.9007,0.9137,0.9173,0.9137,0.9117,0.9109,0.9159,0.9109,0.9086,0.9765,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0044, 'anger': 0.0037, 'anticipation': 0.005, 'trust': 0.0064, 'surprise': 0.0058, 'sadness': 0.0089, 'disgust': 0.005, 'joy': 0.0073, 'a_score': 0.3732}",RandomForestClassifier()
RandomForestClassifier,0.9081,0.912,0.9081,0.8975,0.9114,0.9147,0.9114,0.9094,0.9108,0.9155,0.9108,0.9086,0.9746,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.005, 'anger': 0.0033, 'anticipation': 0.0043, 'trust': 0.0074, 'surprise': 0.0062, 'sadness': 0.0086, 'disgust': 0.003, 'joy': 0.0063, 'a_score': 0.3779}",RandomForestClassifier()
DecisionTreeClassifier,0.9101,0.9134,0.9101,0.8994,0.911,0.914,0.911,0.9091,0.9107,0.9144,0.9107,0.9086,0.9612,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0084, 'anger': 0.003, 'anticipation': 0.0125, 'trust': 0.0069, 'surprise': 0.0066, 'sadness': 0.0156, 'disgust': 0.0046, 'joy': 0.0069, 'a_score': 0.376}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9128,0.9161,0.9128,0.9025,0.9114,0.9146,0.9114,0.9096,0.9099,0.9135,0.9099,0.9079,0.9654,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0026, 'anticipation': 0.0133, 'trust': 0.0081, 'surprise': 0.0056, 'sadness': 0.0126, 'disgust': 0.004, 'joy': 0.0065, 'a_score': 0.3773}",DecisionTreeClassifier()
