Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8856,0.9071,0.8856,0.8791,0.0846,0.9154,0.9253,0.9154,0.9125,0.9162,0.9259,0.9162,0.9134,0.965,0.0838,not-balanced,50,50,10,10,3,118,kbest,"['disgust', 'a_score']","{'disgust': 0.0005, 'a_score': 0.358}",KNeighborsClassifier()
KNeighborsClassifier,0.909,0.919,0.909,0.8978,0.0833,0.9167,0.9262,0.9167,0.9139,0.9162,0.9259,0.9162,0.9134,0.9742,0.0838,not-balanced,50,50,10,5,2,200,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3551}",KNeighborsClassifier()
KNeighborsClassifier,0.9099,0.9214,0.9099,0.8991,0.084,0.916,0.9258,0.916,0.9132,0.9162,0.9259,0.9162,0.9134,0.9486,0.0838,not-balanced,50,50,10,4,3,308,kbest,"['disgust', 'a_score']","{'disgust': 0.0001, 'a_score': 0.3577}",KNeighborsClassifier()
KNeighborsClassifier,0.8984,0.914,0.8984,0.8886,0.0813,0.9187,0.9279,0.9187,0.916,0.9162,0.9259,0.9162,0.9134,0.9626,0.0838,not-balanced,50,50,10,1,2,173,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.9076,0.921,0.9076,0.8976,0.0876,0.9124,0.923,0.9124,0.9094,0.9161,0.9257,0.9161,0.9132,0.9685,0.0839,not-balanced,50,50,10,7,5,849,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.358}",KNeighborsClassifier()
KNeighborsClassifier,0.9043,0.918,0.9043,0.8935,0.0828,0.9172,0.9268,0.9172,0.9145,0.9161,0.9257,0.9161,0.9132,0.9562,0.0839,not-balanced,50,50,10,6,2,822,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.9077,0.9176,0.9077,0.897,0.0845,0.9155,0.9253,0.9155,0.9126,0.9161,0.9257,0.9161,0.9132,0.9752,0.0839,not-balanced,50,50,10,3,2,262,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3594}",KNeighborsClassifier()
KNeighborsClassifier,0.9052,0.9181,0.9052,0.8952,0.0849,0.9151,0.925,0.9151,0.9122,0.9161,0.9257,0.9161,0.9132,0.9653,0.0839,not-balanced,50,50,10,1,4,958,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3598}",KNeighborsClassifier()
KNeighborsClassifier,0.8978,0.9135,0.8978,0.8888,0.0851,0.9149,0.9247,0.9149,0.9119,0.916,0.9256,0.916,0.9131,0.9742,0.084,not-balanced,50,50,10,5,3,951,kbest,"['trust', 'a_score']","{'trust': 0.0008, 'a_score': 0.3594}",KNeighborsClassifier()
KNeighborsClassifier,0.9007,0.9151,0.9007,0.8917,0.0812,0.9188,0.9273,0.9188,0.9163,0.9157,0.925,0.9157,0.9129,0.9571,0.0843,not-balanced,50,50,10,1,3,694,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3562}",KNeighborsClassifier()
