Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8535,0.8713,0.8535,0.852,0.8542,0.8727,0.8542,0.8524,0.8577,0.8761,0.8577,0.856,0.9459,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0106, 'anger': 0.007, 'anticipation': 0.0081, 'trust': 0.0084, 'surprise': 0.0092, 'sadness': 0.0095, 'disgust': 0.0084, 'joy': 0.007, 'a_score': 0.3683}",RandomForestClassifier()
RandomForestClassifier,0.8528,0.8708,0.8528,0.8513,0.855,0.8729,0.855,0.8533,0.8576,0.8758,0.8576,0.8559,0.9461,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.012, 'anger': 0.0061, 'anticipation': 0.0079, 'trust': 0.0076, 'surprise': 0.0095, 'sadness': 0.0101, 'disgust': 0.0089, 'joy': 0.0089, 'a_score': 0.3657}",RandomForestClassifier()
RandomForestClassifier,0.8552,0.8713,0.8552,0.8538,0.8546,0.8729,0.8546,0.8527,0.8574,0.8759,0.8574,0.8557,0.9459,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0105, 'anger': 0.0067, 'anticipation': 0.0095, 'trust': 0.0077, 'surprise': 0.0082, 'sadness': 0.0096, 'disgust': 0.0072, 'joy': 0.0076, 'a_score': 0.3681}",RandomForestClassifier()
RandomForestClassifier,0.8522,0.8656,0.8522,0.8511,0.8547,0.8727,0.8547,0.8529,0.8574,0.8757,0.8574,0.8557,0.9468,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0099, 'anger': 0.0062, 'anticipation': 0.0074, 'trust': 0.0067, 'surprise': 0.0086, 'sadness': 0.0101, 'disgust': 0.0072, 'joy': 0.0075, 'a_score': 0.3671}",RandomForestClassifier()
RandomForestClassifier,0.8541,0.8707,0.8541,0.8528,0.8553,0.874,0.8553,0.8535,0.8573,0.8761,0.8573,0.8556,0.9461,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0115, 'anger': 0.0065, 'anticipation': 0.0082, 'trust': 0.0075, 'surprise': 0.0081, 'sadness': 0.0115, 'disgust': 0.0076, 'joy': 0.0073, 'a_score': 0.367}",RandomForestClassifier()
RandomForestClassifier,0.8521,0.8685,0.8521,0.8507,0.8549,0.8727,0.8549,0.8531,0.8572,0.8755,0.8572,0.8556,0.946,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0105, 'anger': 0.0059, 'anticipation': 0.0083, 'trust': 0.0087, 'surprise': 0.0097, 'sadness': 0.0103, 'disgust': 0.0077, 'joy': 0.0083, 'a_score': 0.3674}",RandomForestClassifier()
RandomForestClassifier,0.8497,0.8644,0.8497,0.8484,0.8542,0.8718,0.8542,0.8524,0.8572,0.8753,0.8572,0.8556,0.9457,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0105, 'anger': 0.0069, 'anticipation': 0.0084, 'trust': 0.009, 'surprise': 0.0084, 'sadness': 0.0105, 'disgust': 0.0075, 'joy': 0.0063, 'a_score': 0.3649}",RandomForestClassifier()
DecisionTreeClassifier,0.8516,0.8652,0.8516,0.8504,0.8513,0.8642,0.8513,0.85,0.8572,0.8713,0.8572,0.8559,0.936,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0115, 'anger': 0.0072, 'anticipation': 0.0084, 'trust': 0.0096, 'surprise': 0.0079, 'sadness': 0.0129, 'disgust': 0.0088, 'joy': 0.0097, 'a_score': 0.3697}",DecisionTreeClassifier()
DecisionTreeClassifier,0.853,0.8672,0.853,0.8518,0.8525,0.8661,0.8525,0.8512,0.8572,0.872,0.8572,0.8559,0.936,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.0064, 'anticipation': 0.009, 'trust': 0.011, 'surprise': 0.0076, 'sadness': 0.0137, 'disgust': 0.0084, 'joy': 0.0107, 'a_score': 0.3684}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8519,0.8668,0.8519,0.8506,0.8525,0.8664,0.8525,0.8511,0.8569,0.8723,0.8569,0.8555,0.9354,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.012, 'anger': 0.0071, 'anticipation': 0.0102, 'trust': 0.0101, 'surprise': 0.0077, 'sadness': 0.0134, 'disgust': 0.0081, 'joy': 0.0118, 'a_score': 0.3694}",DecisionTreeClassifier()
RandomForestClassifier,0.8528,0.8699,0.8528,0.8513,0.8546,0.8725,0.8546,0.8528,0.8567,0.8745,0.8567,0.855,0.946,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0107, 'anger': 0.0059, 'anticipation': 0.0086, 'trust': 0.0084, 'surprise': 0.0094, 'sadness': 0.0092, 'disgust': 0.0087, 'joy': 0.0072, 'a_score': 0.3672}",RandomForestClassifier()
RandomForestClassifier,0.8518,0.8658,0.8518,0.8507,0.8537,0.8731,0.8537,0.8518,0.8566,0.8763,0.8566,0.8548,0.9466,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0101, 'anger': 0.0071, 'anticipation': 0.0075, 'trust': 0.0074, 'surprise': 0.0083, 'sadness': 0.0107, 'disgust': 0.0072, 'joy': 0.0073, 'a_score': 0.3698}",RandomForestClassifier()
RandomForestClassifier,0.8528,0.8685,0.8528,0.8515,0.8532,0.8715,0.8532,0.8514,0.8565,0.8751,0.8565,0.8547,0.9459,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0109, 'anger': 0.0066, 'anticipation': 0.0085, 'trust': 0.0081, 'surprise': 0.008, 'sadness': 0.0099, 'disgust': 0.008, 'joy': 0.0074, 'a_score': 0.3688}",RandomForestClassifier()
DecisionTreeClassifier,0.8511,0.8658,0.8511,0.8498,0.8518,0.8667,0.8518,0.8503,0.8564,0.8728,0.8564,0.8549,0.9353,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.007, 'anticipation': 0.0084, 'trust': 0.0103, 'surprise': 0.0089, 'sadness': 0.0128, 'disgust': 0.0083, 'joy': 0.0109, 'a_score': 0.3702}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8505,0.8647,0.8505,0.8493,0.851,0.8644,0.851,0.8496,0.8563,0.8712,0.8563,0.855,0.9347,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0066, 'anticipation': 0.0099, 'trust': 0.0094, 'surprise': 0.0079, 'sadness': 0.0122, 'disgust': 0.0077, 'joy': 0.0103, 'a_score': 0.3713}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8512,0.8655,0.8512,0.85,0.8518,0.8653,0.8518,0.8505,0.8562,0.8709,0.8562,0.8548,0.9362,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.012, 'anger': 0.0065, 'anticipation': 0.01, 'trust': 0.0095, 'surprise': 0.0084, 'sadness': 0.0139, 'disgust': 0.0088, 'joy': 0.0105, 'a_score': 0.3702}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8495,0.8637,0.8495,0.8482,0.8534,0.8674,0.8534,0.8521,0.8561,0.8717,0.8561,0.8547,0.9354,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0061, 'anticipation': 0.0104, 'trust': 0.0094, 'surprise': 0.0076, 'sadness': 0.0129, 'disgust': 0.0065, 'joy': 0.0092, 'a_score': 0.3671}",DecisionTreeClassifier()
DecisionTreeClassifier,0.848,0.862,0.848,0.8468,0.8518,0.8641,0.8518,0.8506,0.856,0.8698,0.856,0.8547,0.9337,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0067, 'anticipation': 0.0093, 'trust': 0.0098, 'surprise': 0.0067, 'sadness': 0.0124, 'disgust': 0.0077, 'joy': 0.0088, 'a_score': 0.3689}",DecisionTreeClassifier()
