Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9124,0.9177,0.9124,0.9017,0.9116,0.9161,0.9116,0.9093,0.9164,0.9212,0.9164,0.9143,0.9677,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0059, 'anticipation': 0.0068, 'trust': 0.0074, 'surprise': 0.0051, 'sadness': 0.007, 'disgust': 0.0057, 'joy': 0.0088, 'a_score': 0.3701}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9127,0.9178,0.9127,0.9021,0.9116,0.9164,0.9116,0.9092,0.9162,0.9211,0.9162,0.9141,0.9682,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0041, 'anticipation': 0.0067, 'trust': 0.0074, 'surprise': 0.0052, 'sadness': 0.0078, 'disgust': 0.004, 'joy': 0.0084, 'a_score': 0.3727}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9136,0.9194,0.9136,0.9028,0.9118,0.9175,0.9118,0.9093,0.9159,0.9216,0.9159,0.9136,0.9684,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0039, 'anticipation': 0.0052, 'trust': 0.006, 'surprise': 0.0054, 'sadness': 0.0065, 'disgust': 0.0037, 'joy': 0.0057, 'a_score': 0.3687}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9118,0.9169,0.9118,0.9011,0.9115,0.916,0.9115,0.9092,0.9156,0.9202,0.9156,0.9135,0.9676,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0053, 'anger': 0.0051, 'anticipation': 0.0059, 'trust': 0.0063, 'surprise': 0.0059, 'sadness': 0.0076, 'disgust': 0.0043, 'joy': 0.009, 'a_score': 0.3722}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9112,0.9168,0.9112,0.9001,0.9121,0.9178,0.9121,0.9097,0.9156,0.921,0.9156,0.9135,0.967,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0042, 'anticipation': 0.0059, 'trust': 0.0067, 'surprise': 0.0056, 'sadness': 0.0084, 'disgust': 0.0046, 'joy': 0.0056, 'a_score': 0.3693}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9123,0.9183,0.9123,0.9013,0.9118,0.9178,0.9118,0.9093,0.9155,0.9215,0.9155,0.9132,0.9686,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0052, 'anticipation': 0.0061, 'trust': 0.0056, 'surprise': 0.005, 'sadness': 0.0073, 'disgust': 0.0039, 'joy': 0.0056, 'a_score': 0.368}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9133,0.9189,0.9133,0.9026,0.9116,0.9171,0.9116,0.9091,0.9154,0.9211,0.9154,0.9132,0.9689,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0064, 'anger': 0.0046, 'anticipation': 0.0066, 'trust': 0.0074, 'surprise': 0.0058, 'sadness': 0.0056, 'disgust': 0.0043, 'joy': 0.0057, 'a_score': 0.3696}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9127,0.9179,0.9127,0.902,0.9116,0.9175,0.9116,0.909,0.9154,0.921,0.9154,0.9132,0.9679,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0044, 'anticipation': 0.0056, 'trust': 0.0066, 'surprise': 0.0058, 'sadness': 0.0083, 'disgust': 0.004, 'joy': 0.0056, 'a_score': 0.3713}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9121,0.9179,0.9121,0.9011,0.9121,0.9179,0.9121,0.9096,0.9154,0.921,0.9154,0.9132,0.9687,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0051, 'anticipation': 0.0057, 'trust': 0.0074, 'surprise': 0.0061, 'sadness': 0.0052, 'disgust': 0.0045, 'joy': 0.0057, 'a_score': 0.3697}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9131,0.9186,0.9131,0.9024,0.9109,0.9153,0.9109,0.9086,0.9152,0.9199,0.9152,0.9132,0.9687,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.005, 'anger': 0.005, 'anticipation': 0.0071, 'trust': 0.0081, 'surprise': 0.0057, 'sadness': 0.0071, 'disgust': 0.0041, 'joy': 0.0084, 'a_score': 0.3721}",DecisionTreeClassifier()
RandomForestClassifier,0.9107,0.9166,0.9107,0.8994,0.9122,0.9188,0.9122,0.9096,0.9145,0.9211,0.9145,0.9121,0.9747,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0047, 'anticipation': 0.005, 'trust': 0.0053, 'surprise': 0.0051, 'sadness': 0.0066, 'disgust': 0.0046, 'joy': 0.0042, 'a_score': 0.3661}",RandomForestClassifier()
RandomForestClassifier,0.911,0.9168,0.911,0.8997,0.9127,0.9191,0.9127,0.9102,0.9143,0.9205,0.9143,0.912,0.9745,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0069, 'anger': 0.0055, 'anticipation': 0.0052, 'trust': 0.0059, 'surprise': 0.0052, 'sadness': 0.0075, 'disgust': 0.0051, 'joy': 0.0045, 'a_score': 0.3678}",RandomForestClassifier()
RandomForestClassifier,0.9124,0.918,0.9124,0.9014,0.9132,0.9187,0.9132,0.9108,0.9142,0.9196,0.9142,0.912,0.9746,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0049, 'anticipation': 0.0059, 'trust': 0.0063, 'surprise': 0.0053, 'sadness': 0.0085, 'disgust': 0.0054, 'joy': 0.0053, 'a_score': 0.3668}",RandomForestClassifier()
RandomForestClassifier,0.9113,0.9171,0.9113,0.9001,0.9127,0.9187,0.9127,0.9103,0.9142,0.9202,0.9142,0.9118,0.9755,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0066, 'anger': 0.0042, 'anticipation': 0.005, 'trust': 0.0058, 'surprise': 0.0046, 'sadness': 0.0081, 'disgust': 0.0048, 'joy': 0.0047, 'a_score': 0.3675}",RandomForestClassifier()
RandomForestClassifier,0.9129,0.9185,0.9129,0.902,0.914,0.9199,0.914,0.9116,0.9141,0.9197,0.9141,0.9118,0.9749,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0046, 'anticipation': 0.0055, 'trust': 0.0054, 'surprise': 0.0049, 'sadness': 0.0087, 'disgust': 0.0044, 'joy': 0.0048, 'a_score': 0.3708}",RandomForestClassifier()
RandomForestClassifier,0.9108,0.9163,0.9108,0.8997,0.9124,0.9185,0.9124,0.9099,0.914,0.92,0.914,0.9117,0.9748,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0049, 'anticipation': 0.0046, 'trust': 0.0053, 'surprise': 0.0049, 'sadness': 0.0075, 'disgust': 0.005, 'joy': 0.0048, 'a_score': 0.3675}",RandomForestClassifier()
RandomForestClassifier,0.9098,0.9153,0.9098,0.8985,0.9132,0.9187,0.9132,0.9108,0.9137,0.9188,0.9137,0.9115,0.9749,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0069, 'anger': 0.0052, 'anticipation': 0.0054, 'trust': 0.0066, 'surprise': 0.0048, 'sadness': 0.0077, 'disgust': 0.0045, 'joy': 0.0046, 'a_score': 0.3685}",RandomForestClassifier()
RandomForestClassifier,0.911,0.9165,0.911,0.8997,0.9129,0.9185,0.9129,0.9105,0.9137,0.9192,0.9137,0.9114,0.9751,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0047, 'anticipation': 0.0056, 'trust': 0.006, 'surprise': 0.0049, 'sadness': 0.0072, 'disgust': 0.0052, 'joy': 0.0046, 'a_score': 0.3685}",RandomForestClassifier()
RandomForestClassifier,0.9109,0.9163,0.9109,0.8997,0.9127,0.9179,0.9127,0.9103,0.9136,0.919,0.9136,0.9114,0.9752,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0044, 'anticipation': 0.0053, 'trust': 0.0063, 'surprise': 0.0046, 'sadness': 0.0081, 'disgust': 0.0047, 'joy': 0.0043, 'a_score': 0.369}",RandomForestClassifier()
RandomForestClassifier,0.9117,0.9169,0.9117,0.9007,0.9124,0.9181,0.9124,0.91,0.9135,0.9189,0.9135,0.9112,0.9751,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0068, 'anger': 0.0052, 'anticipation': 0.0056, 'trust': 0.0054, 'surprise': 0.0048, 'sadness': 0.0079, 'disgust': 0.0049, 'joy': 0.004, 'a_score': 0.3649}",RandomForestClassifier()
