Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.838,0.8479,0.838,0.8369,0.1498,0.8502,0.8678,0.8502,0.8483,0.8529,0.8698,0.8529,0.8513,0.9279,0.1471,not-balanced,80,100,10,3,2,472,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0044, 'anticipation': 0.002, 'trust': 0.0017, 'sadness': 0.0049, 'disgust': 0.0011, 'a_score': 0.3539}",KNeighborsClassifier()
KNeighborsClassifier,0.835,0.8443,0.835,0.834,0.1543,0.8457,0.862,0.8457,0.8441,0.8526,0.8685,0.8526,0.8511,0.9322,0.1474,not-balanced,80,100,10,5,4,62,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'joy', 'a_score']","{'fear': 0.0076, 'anticipation': 0.0024, 'trust': 0.0039, 'sadness': 0.0056, 'joy': 0.0021, 'a_score': 0.3522}",KNeighborsClassifier()
KNeighborsClassifier,0.8403,0.8544,0.8403,0.8386,0.1499,0.8501,0.8654,0.8501,0.8488,0.8513,0.8664,0.8513,0.8499,0.9308,0.1487,not-balanced,80,100,10,10,4,690,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0047, 'anticipation': 0.0023, 'trust': 0.0029, 'sadness': 0.004, 'disgust': 0.0033, 'a_score': 0.3514}",KNeighborsClassifier()
KNeighborsClassifier,0.836,0.8497,0.836,0.8344,0.1517,0.8483,0.8665,0.8483,0.8466,0.8513,0.8685,0.8513,0.8497,0.9286,0.1487,not-balanced,80,100,10,8,1,649,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0057, 'anticipation': 0.0024, 'trust': 0.0022, 'sadness': 0.0033, 'disgust': 0.0021, 'a_score': 0.3496}",KNeighborsClassifier()
KNeighborsClassifier,0.8387,0.8493,0.8387,0.8376,0.1514,0.8486,0.8648,0.8486,0.8469,0.8512,0.868,0.8512,0.8495,0.9227,0.1488,not-balanced,80,100,10,4,2,155,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'joy', 'a_score']","{'fear': 0.0028, 'anticipation': 0.0029, 'trust': 0.0023, 'disgust': 0.0057, 'joy': 0.0056, 'a_score': 0.3518}",KNeighborsClassifier()
KNeighborsClassifier,0.8446,0.8556,0.8446,0.8437,0.1535,0.8465,0.8603,0.8465,0.8449,0.8504,0.8646,0.8504,0.849,0.9319,0.1496,not-balanced,80,100,10,2,3,895,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0064, 'anticipation': 0.0037, 'trust': 0.003, 'sadness': 0.0092, 'disgust': 0.0012, 'a_score': 0.3547}",KNeighborsClassifier()
KNeighborsClassifier,0.8329,0.8433,0.8329,0.8317,0.1527,0.8473,0.8618,0.8473,0.8459,0.8501,0.8648,0.8501,0.8487,0.9313,0.1499,not-balanced,80,100,10,2,4,74,kbest,"['fear', 'trust', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.007, 'trust': 0.0019, 'sadness': 0.0082, 'disgust': 0.0017, 'joy': 0.0015, 'a_score': 0.3496}",KNeighborsClassifier()
KNeighborsClassifier,0.8345,0.8421,0.8345,0.8336,0.1497,0.8503,0.8672,0.8503,0.8484,0.8501,0.8682,0.8501,0.8483,0.9304,0.1499,not-balanced,80,100,10,6,1,540,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0028, 'anticipation': 0.0026, 'trust': 0.0019, 'sadness': 0.004, 'disgust': 0.0028, 'a_score': 0.3514}",KNeighborsClassifier()
KNeighborsClassifier,0.8378,0.8428,0.8378,0.8372,0.1503,0.8497,0.8678,0.8497,0.848,0.8496,0.8666,0.8496,0.8479,0.9279,0.1504,not-balanced,80,100,10,5,1,794,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0049, 'anticipation': 0.001, 'trust': 0.0011, 'sadness': 0.0031, 'disgust': 0.0043, 'a_score': 0.3503}",KNeighborsClassifier()
KNeighborsClassifier,0.8379,0.8474,0.8379,0.8369,0.1534,0.8466,0.8478,0.8466,0.8465,0.8488,0.8497,0.8488,0.8487,0.9235,0.1512,not-balanced,80,100,10,6,3,964,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0046, 'anticipation': 0.0027, 'trust': 0.0039, 'sadness': 0.004, 'disgust': 0.0049, 'a_score': 0.3506}",KNeighborsClassifier()
