Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.899,0.9164,0.899,0.8902,0.0847,0.9153,0.9252,0.9153,0.9123,0.9145,0.9246,0.9145,0.9115,0.9672,0.0855,not-balanced,50,100,10,3,3,603,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3608}",KNeighborsClassifier()
KNeighborsClassifier,0.8993,0.9155,0.8993,0.8897,0.0834,0.9166,0.9262,0.9166,0.9138,0.9145,0.9245,0.9145,0.9115,0.9636,0.0855,not-balanced,50,100,10,1,2,636,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3561}",KNeighborsClassifier()
KNeighborsClassifier,0.9134,0.9214,0.9134,0.9012,0.0835,0.9165,0.9261,0.9165,0.9137,0.9144,0.9244,0.9144,0.9114,0.9656,0.0856,not-balanced,50,100,10,8,1,278,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3557}",KNeighborsClassifier()
KNeighborsClassifier,0.8946,0.9137,0.8946,0.8863,0.0836,0.9164,0.9262,0.9164,0.9136,0.9144,0.9245,0.9144,0.9115,0.9737,0.0856,not-balanced,50,100,10,5,5,341,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3526}",KNeighborsClassifier()
KNeighborsClassifier,0.8928,0.9135,0.8928,0.8857,0.0836,0.9164,0.926,0.9164,0.9135,0.9144,0.9245,0.9144,0.9115,0.9746,0.0856,not-balanced,50,100,10,3,1,887,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.356}",KNeighborsClassifier()
KNeighborsClassifier,0.9056,0.918,0.9056,0.8958,0.0868,0.9132,0.9236,0.9132,0.9101,0.9144,0.9245,0.9144,0.9115,0.9587,0.0856,not-balanced,50,100,10,8,2,835,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3568}",KNeighborsClassifier()
KNeighborsClassifier,0.8961,0.9141,0.8961,0.8876,0.0836,0.9164,0.926,0.9164,0.9136,0.9144,0.9244,0.9144,0.9114,0.9741,0.0856,not-balanced,50,100,10,6,2,311,kbest,"['disgust', 'a_score']","{'disgust': 0.0005, 'a_score': 0.3554}",KNeighborsClassifier()
KNeighborsClassifier,0.8918,0.9108,0.8918,0.8846,0.0838,0.9162,0.9259,0.9162,0.9133,0.9143,0.9244,0.9143,0.9113,0.974,0.0857,not-balanced,50,100,10,2,3,77,kbest,"['disgust', 'a_score']","{'disgust': 0.0005, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.9056,0.9187,0.9056,0.8951,0.0853,0.9147,0.9246,0.9147,0.9119,0.9142,0.9242,0.9142,0.9112,0.9662,0.0858,not-balanced,50,100,10,4,5,236,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3565}",KNeighborsClassifier()
KNeighborsClassifier,0.905,0.9176,0.905,0.8952,0.085,0.915,0.9249,0.915,0.9121,0.9142,0.9242,0.9142,0.9112,0.9672,0.0858,not-balanced,50,100,10,3,5,183,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.358}",KNeighborsClassifier()
