Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8319,0.8474,0.8319,0.6924,0.339,0.853,0.8886,0.853,0.8525,0.853,0.8892,0.853,0.8524,0.9453,0.3337,not-balanced,60,100,10,1,5,909,kbest,"['surprise', 'joy', 'a_score']","{'surprise': 0.0015, 'joy': 0.0025, 'a_score': 0.4344}",KNeighborsClassifier()
KNeighborsClassifier,0.8384,0.8295,0.8384,0.6429,0.3349,0.8519,0.8854,0.8519,0.851,0.8525,0.8866,0.8525,0.8518,0.9357,0.3363,not-balanced,50,100,10,3,1,413,kbest,"['surprise', 'a_score']","{'surprise': 0.0005, 'a_score': 0.4352}",KNeighborsClassifier()
KNeighborsClassifier,0.844,0.8546,0.844,0.7171,0.3277,0.8538,0.8947,0.8538,0.8528,0.8525,0.8952,0.8525,0.8518,0.9577,0.3368,not-balanced,50,100,10,1,3,684,kbest,"['sadness', 'a_score']","{'sadness': 0.0003, 'a_score': 0.437}",KNeighborsClassifier()
KNeighborsClassifier,0.8412,0.857,0.8412,0.734,0.3345,0.8536,0.896,0.8536,0.853,0.8525,0.8952,0.8525,0.8518,0.9615,0.3368,not-balanced,50,100,10,8,2,22,kbest,"['sadness', 'a_score']","{'sadness': 0.0004, 'a_score': 0.4389}",KNeighborsClassifier()
KNeighborsClassifier,0.8331,0.8348,0.8331,0.6797,0.3306,0.8537,0.8875,0.8537,0.853,0.8524,0.8864,0.8524,0.8516,0.9575,0.3362,not-balanced,60,100,10,1,2,468,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0003, 'surprise': 0.0009, 'a_score': 0.4325}",KNeighborsClassifier()
KNeighborsClassifier,0.8203,0.8401,0.8203,0.6779,0.3373,0.8536,0.8965,0.8536,0.853,0.8524,0.8954,0.8524,0.8517,0.9556,0.3368,not-balanced,50,100,10,1,5,909,kbest,"['surprise', 'a_score']","{'surprise': 0.0001, 'a_score': 0.4354}",KNeighborsClassifier()
KNeighborsClassifier,0.8299,0.826,0.8299,0.6684,0.3351,0.8536,0.8857,0.8536,0.8527,0.8524,0.8857,0.8524,0.8516,0.9546,0.3369,not-balanced,50,100,10,6,4,579,kbest,"['surprise', 'a_score']","{'surprise': 0.0023, 'a_score': 0.4323}",KNeighborsClassifier()
KNeighborsClassifier,0.8459,0.8617,0.8459,0.7316,0.3231,0.8536,0.894,0.8536,0.8522,0.8523,0.8951,0.8523,0.8517,0.9599,0.337,not-balanced,50,100,10,6,1,178,kbest,"['sadness', 'a_score']","{'sadness': 0.0005, 'a_score': 0.4378}",KNeighborsClassifier()
KNeighborsClassifier,0.839,0.8577,0.839,0.7431,0.3389,0.8516,0.8948,0.8516,0.851,0.8522,0.8948,0.8522,0.8515,0.9537,0.3371,not-balanced,50,100,10,1,1,127,kbest,"['trust', 'a_score']","{'trust': 0.0, 'a_score': 0.4381}",KNeighborsClassifier()
KNeighborsClassifier,0.8395,0.8631,0.8395,0.7622,0.3245,0.8557,0.8961,0.8557,0.8551,0.8522,0.8946,0.8522,0.8515,0.9582,0.3376,not-balanced,50,100,10,2,5,983,kbest,"['sadness', 'a_score']","{'sadness': 0.0002, 'a_score': 0.4359}",KNeighborsClassifier()
KNeighborsClassifier,0.8397,0.8559,0.8397,0.7338,0.3338,0.8533,0.8952,0.8533,0.8526,0.8522,0.8945,0.8522,0.8516,0.9523,0.3374,not-balanced,50,100,10,8,4,203,kbest,"['surprise', 'a_score']","{'surprise': 0.0005, 'a_score': 0.4396}",KNeighborsClassifier()
KNeighborsClassifier,0.8377,0.8593,0.8377,0.7679,0.325,0.8556,0.8957,0.8556,0.855,0.852,0.8942,0.852,0.8514,0.9572,0.338,not-balanced,60,100,10,2,5,983,kbest,"['surprise', 'sadness', 'a_score']","{'surprise': 0.0002, 'sadness': 0.0004, 'a_score': 0.4377}",KNeighborsClassifier()
KNeighborsClassifier,0.8377,0.8575,0.8377,0.7597,0.3442,0.8499,0.8878,0.8499,0.8494,0.851,0.8892,0.851,0.8505,0.9544,0.3408,not-balanced,60,100,10,1,1,127,kbest,"['trust', 'surprise', 'a_score']","{'trust': -0.0002, 'surprise': 0.0015, 'a_score': 0.4349}",KNeighborsClassifier()
KNeighborsClassifier,0.8315,0.8567,0.8315,0.7385,0.3263,0.8551,0.8929,0.8551,0.8544,0.851,0.8912,0.851,0.8504,0.9589,0.3426,not-balanced,50,100,10,6,3,956,kbest,"['sadness', 'a_score']","{'sadness': -0.0006, 'a_score': 0.4361}",KNeighborsClassifier()
KNeighborsClassifier,0.8423,0.8611,0.8423,0.7589,0.33,0.8539,0.8806,0.8539,0.8528,0.8507,0.8794,0.8507,0.8499,0.9562,0.3429,not-balanced,50,100,10,4,4,690,kbest,"['trust', 'a_score']","{'trust': -0.0001, 'a_score': 0.4302}",KNeighborsClassifier()
KNeighborsClassifier,0.84,0.8551,0.84,0.7065,0.3311,0.8549,0.8812,0.8549,0.854,0.8507,0.8794,0.8507,0.8499,0.9578,0.3429,not-balanced,50,100,10,4,5,817,kbest,"['trust', 'a_score']","{'trust': -0.0001, 'a_score': 0.4286}",KNeighborsClassifier()
KNeighborsClassifier,0.8362,0.8504,0.8362,0.7429,0.3352,0.8532,0.8438,0.8532,0.8399,0.8507,0.8407,0.8507,0.8374,0.9581,0.3422,not-balanced,60,100,10,2,4,467,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0014, 'sadness': 0.0038, 'a_score': 0.3974}",KNeighborsClassifier()
KNeighborsClassifier,0.8351,0.8458,0.8351,0.7177,0.3366,0.8522,0.8792,0.8522,0.8514,0.8507,0.8794,0.8507,0.8499,0.955,0.3429,not-balanced,50,100,10,1,2,468,kbest,"['trust', 'a_score']","{'trust': 0.0011, 'a_score': 0.4307}",KNeighborsClassifier()
KNeighborsClassifier,0.8271,0.8468,0.8271,0.7514,0.3365,0.8516,0.8817,0.8516,0.8515,0.8505,0.8808,0.8505,0.8504,0.9576,0.3371,not-balanced,60,100,10,8,4,203,kbest,"['surprise', 'sadness', 'a_score']","{'surprise': 0.0026, 'sadness': 0.0016, 'a_score': 0.4326}",KNeighborsClassifier()
KNeighborsClassifier,0.8401,0.845,0.8401,0.6835,0.3397,0.8488,0.8847,0.8488,0.8489,0.8505,0.8856,0.8505,0.8505,0.9536,0.3377,not-balanced,60,100,10,9,1,394,kbest,"['trust', 'surprise', 'a_score']","{'trust': -0.0002, 'surprise': 0.001, 'a_score': 0.4362}",KNeighborsClassifier()
KNeighborsClassifier,0.8411,0.8508,0.8411,0.7355,0.3373,0.8523,0.8423,0.8523,0.8372,0.8502,0.8386,0.8502,0.8347,0.9505,0.3455,not-balanced,60,100,10,5,3,613,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0005, 'sadness': 0.0037, 'a_score': 0.3947}",KNeighborsClassifier()
KNeighborsClassifier,0.8432,0.8517,0.8432,0.7355,0.3376,0.8517,0.8421,0.8517,0.8383,0.8501,0.8395,0.8501,0.8364,0.9534,0.3441,not-balanced,60,100,10,9,3,874,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0017, 'sadness': 0.0044, 'a_score': 0.3985}",KNeighborsClassifier()
KNeighborsClassifier,0.8358,0.8516,0.8358,0.7301,0.3232,0.8555,0.8915,0.8555,0.8553,0.8498,0.8882,0.8498,0.8495,0.9596,0.342,not-balanced,60,100,10,6,3,956,kbest,"['surprise', 'sadness', 'a_score']","{'surprise': -0.0006, 'sadness': 0.0001, 'a_score': 0.4354}",KNeighborsClassifier()
KNeighborsClassifier,0.8322,0.8435,0.8322,0.7316,0.3316,0.8557,0.8494,0.8557,0.8472,0.8498,0.8435,0.8498,0.8411,0.9568,0.344,not-balanced,60,100,10,9,2,965,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0004, 'sadness': 0.0033, 'a_score': 0.3992}",KNeighborsClassifier()
KNeighborsClassifier,0.8393,0.8389,0.8393,0.7094,0.3373,0.8539,0.8823,0.8539,0.8542,0.8495,0.878,0.8495,0.8494,0.9578,0.3402,not-balanced,60,100,10,8,3,74,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0009, 'sadness': 0.0032, 'a_score': 0.4293}",KNeighborsClassifier()
KNeighborsClassifier,0.8375,0.8522,0.8375,0.7122,0.3369,0.8507,0.8795,0.8507,0.8504,0.8495,0.8762,0.8495,0.8491,0.9573,0.3441,not-balanced,50,100,10,5,4,652,kbest,"['trust', 'a_score']","{'trust': -0.0007, 'a_score': 0.4307}",KNeighborsClassifier()
KNeighborsClassifier,0.8375,0.8498,0.8375,0.741,0.33,0.8539,0.8795,0.8539,0.8535,0.8492,0.8768,0.8492,0.8489,0.9537,0.3434,not-balanced,60,100,10,5,1,598,kbest,"['trust', 'sadness', 'a_score']","{'trust': -0.0, 'sadness': 0.0026, 'a_score': 0.431}",KNeighborsClassifier()
KNeighborsClassifier,0.8367,0.8473,0.8367,0.7241,0.3432,0.8481,0.8764,0.8481,0.8476,0.849,0.8776,0.849,0.8487,0.9554,0.3457,not-balanced,60,100,10,3,5,308,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0031, 'sadness': -0.0009, 'a_score': 0.4326}",KNeighborsClassifier()
KNeighborsClassifier,0.8388,0.8453,0.8388,0.7105,0.3513,0.8471,0.8397,0.8471,0.8372,0.849,0.842,0.849,0.8399,0.9555,0.3447,not-balanced,60,100,10,1,3,684,kbest,"['trust', 'sadness', 'a_score']","{'trust': -0.0004, 'sadness': 0.005, 'a_score': 0.4004}",KNeighborsClassifier()
KNeighborsClassifier,0.8327,0.8504,0.8327,0.7547,0.3435,0.8489,0.8729,0.8489,0.848,0.8488,0.874,0.8488,0.8483,0.96,0.3479,not-balanced,60,100,10,5,2,337,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0015, 'sadness': 0.003, 'a_score': 0.4291}",KNeighborsClassifier()
KNeighborsClassifier,0.8273,0.8492,0.8273,0.734,0.3356,0.8544,0.8426,0.8544,0.8382,0.8487,0.8356,0.8487,0.8326,0.956,0.3494,not-balanced,50,100,10,9,2,965,kbest,"['sadness', 'a_score']","{'sadness': 0.0051, 'a_score': 0.3902}",KNeighborsClassifier()
KNeighborsClassifier,0.8453,0.8557,0.8453,0.7209,0.3431,0.8504,0.8792,0.8504,0.8497,0.8486,0.8789,0.8486,0.8481,0.9438,0.3509,not-balanced,50,100,10,10,5,476,kbest,"['fear', 'a_score']","{'fear': -0.0028, 'a_score': 0.4255}",KNeighborsClassifier()
KNeighborsClassifier,0.8286,0.8469,0.8286,0.7174,0.349,0.8502,0.8373,0.8502,0.8354,0.8485,0.8363,0.8485,0.8335,0.9548,0.3482,not-balanced,50,100,10,2,2,187,kbest,"['trust', 'a_score']","{'trust': 0.0027, 'a_score': 0.3923}",KNeighborsClassifier()
KNeighborsClassifier,0.849,0.8576,0.849,0.7273,0.3546,0.8464,0.8293,0.8464,0.8185,0.8485,0.8375,0.8485,0.8207,0.948,0.3526,not-balanced,50,100,10,5,5,692,kbest,"['trust', 'a_score']","{'trust': 0.002, 'a_score': 0.3869}",KNeighborsClassifier()
KNeighborsClassifier,0.8409,0.8447,0.8409,0.6863,0.3524,0.8484,0.8343,0.8484,0.8316,0.8485,0.8346,0.8485,0.8313,0.954,0.3522,not-balanced,50,100,10,5,3,613,kbest,"['trust', 'a_score']","{'trust': 0.0009, 'a_score': 0.3904}",KNeighborsClassifier()
KNeighborsClassifier,0.8155,0.8335,0.8155,0.6914,0.3461,0.8503,0.8378,0.8503,0.8353,0.8485,0.8361,0.8485,0.8335,0.9481,0.3512,not-balanced,60,100,10,6,5,373,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0003, 'surprise': -0.0007, 'a_score': 0.3893}",KNeighborsClassifier()
KNeighborsClassifier,0.8395,0.8498,0.8395,0.6987,0.3507,0.8494,0.8365,0.8494,0.8216,0.8484,0.8384,0.8484,0.8201,0.9294,0.3529,not-balanced,50,100,10,2,4,467,kbest,"['sadness', 'a_score']","{'sadness': 0.0008, 'a_score': 0.3825}",KNeighborsClassifier()
KNeighborsClassifier,0.8391,0.8493,0.8391,0.7073,0.3478,0.8505,0.8398,0.8505,0.8233,0.8484,0.8375,0.8484,0.8207,0.958,0.3526,not-balanced,50,100,10,3,4,732,kbest,"['trust', 'a_score']","{'trust': 0.0015, 'a_score': 0.3823}",KNeighborsClassifier()
KNeighborsClassifier,0.8323,0.8383,0.8323,0.6873,0.3462,0.8476,0.8723,0.8476,0.8468,0.8483,0.8732,0.8483,0.8478,0.9546,0.3492,not-balanced,50,100,10,2,1,898,kbest,"['trust', 'a_score']","{'trust': -0.0013, 'a_score': 0.4295}",KNeighborsClassifier()
KNeighborsClassifier,0.8332,0.8422,0.8332,0.6672,0.3596,0.8451,0.8298,0.8451,0.8175,0.8482,0.8372,0.8482,0.8205,0.9576,0.3528,not-balanced,50,100,10,9,5,497,kbest,"['trust', 'a_score']","{'trust': 0.0022, 'a_score': 0.3831}",KNeighborsClassifier()
KNeighborsClassifier,0.8429,0.8402,0.8429,0.6853,0.3293,0.853,0.8868,0.853,0.8531,0.848,0.8839,0.848,0.8482,0.9451,0.3412,not-balanced,60,100,10,4,5,817,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.001, 'surprise': 0.0011, 'a_score': 0.4324}",KNeighborsClassifier()
KNeighborsClassifier,0.8322,0.8496,0.8322,0.7386,0.3485,0.8492,0.8759,0.8492,0.8492,0.8479,0.8744,0.8479,0.8476,0.9486,0.3485,not-balanced,60,100,10,7,1,458,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0012, 'sadness': -0.0002, 'a_score': 0.4257}",KNeighborsClassifier()
KNeighborsClassifier,0.8389,0.8543,0.8389,0.7263,0.3557,0.8448,0.8295,0.8448,0.8279,0.8471,0.8325,0.8471,0.8302,0.96,0.3536,not-balanced,50,100,10,3,5,308,kbest,"['trust', 'a_score']","{'trust': 0.0026, 'a_score': 0.3896}",KNeighborsClassifier()
KNeighborsClassifier,0.841,0.8594,0.841,0.7524,0.3358,0.8504,0.8733,0.8504,0.8502,0.8471,0.8674,0.8471,0.8467,0.959,0.3467,not-balanced,60,100,10,5,4,652,kbest,"['trust', 'surprise', 'a_score']","{'trust': -0.0009, 'surprise': -0.0003, 'a_score': 0.4251}",KNeighborsClassifier()
KNeighborsClassifier,0.8384,0.8611,0.8384,0.7437,0.3474,0.8504,0.8397,0.8504,0.8236,0.8471,0.8359,0.8471,0.8197,0.9608,0.3539,not-balanced,50,100,10,4,3,329,kbest,"['trust', 'a_score']","{'trust': 0.0019, 'a_score': 0.3813}",KNeighborsClassifier()
KNeighborsClassifier,0.8405,0.8579,0.8405,0.7289,0.3603,0.8445,0.8272,0.8445,0.8187,0.8468,0.8294,0.8468,0.8213,0.9568,0.3558,not-balanced,60,100,10,10,4,591,kbest,"['surprise', 'sadness', 'a_score']","{'surprise': 0.001, 'sadness': 0.0027, 'a_score': 0.3892}",KNeighborsClassifier()
KNeighborsClassifier,0.8394,0.8572,0.8394,0.7515,0.3486,0.8485,0.8373,0.8485,0.8368,0.8465,0.8354,0.8465,0.8343,0.9605,0.3499,not-balanced,60,100,10,4,3,329,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0019, 'surprise': -0.0004, 'a_score': 0.3918}",KNeighborsClassifier()
KNeighborsClassifier,0.8378,0.8435,0.8378,0.7198,0.3465,0.8484,0.8366,0.8484,0.8353,0.8465,0.8346,0.8465,0.8332,0.9524,0.3497,not-balanced,60,100,10,3,4,732,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0026, 'surprise': 0.0007, 'a_score': 0.3897}",KNeighborsClassifier()
KNeighborsClassifier,0.8339,0.8539,0.8339,0.7366,0.3622,0.8461,0.826,0.8461,0.8235,0.8463,0.8266,0.8463,0.824,0.9565,0.3598,not-balanced,50,100,10,7,3,489,kbest,"['surprise', 'a_score']","{'surprise': -0.0005, 'a_score': 0.3867}",KNeighborsClassifier()
KNeighborsClassifier,0.833,0.847,0.833,0.7276,0.3636,0.8443,0.7855,0.8443,0.812,0.8463,0.7879,0.8463,0.8143,0.9594,0.3594,not-balanced,50,100,10,10,4,591,kbest,"['surprise', 'a_score']","{'surprise': 0.0008, 'a_score': 0.3808}",KNeighborsClassifier()
KNeighborsClassifier,0.8354,0.8456,0.8354,0.6876,0.3617,0.8438,0.828,0.8438,0.8154,0.8463,0.8412,0.8463,0.818,0.9444,0.3544,not-balanced,60,100,10,9,5,497,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0011, 'surprise': -0.001, 'a_score': 0.3821}",KNeighborsClassifier()
KNeighborsClassifier,0.8353,0.844,0.8353,0.7194,0.332,0.8498,0.8753,0.8498,0.8507,0.8459,0.8713,0.8459,0.8465,0.9591,0.3428,not-balanced,60,100,10,9,4,490,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0012, 'surprise': 0.002, 'a_score': 0.4295}",KNeighborsClassifier()
KNeighborsClassifier,0.8461,0.8501,0.8461,0.7203,0.3442,0.8467,0.8766,0.8467,0.8476,0.8458,0.8735,0.8458,0.8465,0.942,0.3437,not-balanced,60,100,10,7,4,763,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0018, 'surprise': 0.0027, 'a_score': 0.4317}",KNeighborsClassifier()
KNeighborsClassifier,0.8359,0.8423,0.8359,0.7161,0.3518,0.845,0.834,0.845,0.8342,0.8455,0.835,0.8455,0.8354,0.9508,0.3493,not-balanced,60,100,10,4,2,687,kbest,"['surprise', 'sadness', 'a_score']","{'surprise': -0.0001, 'sadness': 0.0071, 'a_score': 0.3946}",KNeighborsClassifier()
KNeighborsClassifier,0.8264,0.8408,0.8264,0.7393,0.3535,0.8456,0.8317,0.8456,0.8319,0.8452,0.8319,0.8452,0.8311,0.9564,0.3516,not-balanced,60,100,10,2,2,187,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0021, 'sadness': 0.0032, 'a_score': 0.3852}",KNeighborsClassifier()
KNeighborsClassifier,0.8281,0.8515,0.8281,0.7495,0.3407,0.8448,0.8732,0.8448,0.8461,0.8449,0.8752,0.8449,0.8463,0.9598,0.3444,not-balanced,50,100,10,5,2,337,kbest,"['sadness', 'a_score']","{'sadness': 0.0038, 'a_score': 0.434}",KNeighborsClassifier()
