Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8954,0.9054,0.8954,0.886,0.0865,0.9135,0.921,0.9135,0.9109,0.9097,0.918,0.9097,0.9068,0.957,0.0903,not-balanced,70,100,10,2,5,74,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0017, 'trust': 0.0025, 'surprise': 0.002, 'disgust': 0.0018, 'a_score': 0.3531}",KNeighborsClassifier()
KNeighborsClassifier,0.8925,0.9019,0.8925,0.8835,0.0868,0.9132,0.9211,0.9132,0.9105,0.9096,0.918,0.9096,0.9066,0.9558,0.0904,not-balanced,70,100,10,10,1,494,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.003, 'anticipation': 0.0023, 'trust': 0.0033, 'disgust': 0.0022, 'a_score': 0.3557}",KNeighborsClassifier()
KNeighborsClassifier,0.9068,0.9137,0.9068,0.8953,0.0924,0.9076,0.9155,0.9076,0.9047,0.9092,0.9168,0.9092,0.9064,0.9628,0.0908,not-balanced,70,100,10,4,3,178,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0019, 'trust': 0.0029, 'surprise': 0.0026, 'disgust': 0.0017, 'a_score': 0.3564}",KNeighborsClassifier()
KNeighborsClassifier,0.9046,0.9115,0.9046,0.8931,0.0892,0.9108,0.9179,0.9108,0.9081,0.9089,0.9161,0.9089,0.9061,0.9675,0.0911,not-balanced,70,100,10,6,3,37,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0032, 'trust': 0.0027, 'surprise': 0.002, 'disgust': 0.001, 'a_score': 0.3532}",KNeighborsClassifier()
KNeighborsClassifier,0.8868,0.8973,0.8868,0.8789,0.0884,0.9116,0.918,0.9116,0.909,0.9089,0.9163,0.9089,0.9062,0.9672,0.0911,not-balanced,70,100,10,1,3,599,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0013, 'trust': 0.0018, 'surprise': 0.0012, 'disgust': 0.0033, 'a_score': 0.3545}",KNeighborsClassifier()
KNeighborsClassifier,0.8948,0.905,0.8948,0.886,0.0923,0.9077,0.9143,0.9077,0.905,0.9088,0.9153,0.9088,0.9061,0.9637,0.0912,not-balanced,70,100,10,6,5,571,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0023, 'trust': 0.0043, 'surprise': 0.0025, 'disgust': 0.0046, 'a_score': 0.3573}",KNeighborsClassifier()
KNeighborsClassifier,0.8958,0.9043,0.8958,0.8867,0.093,0.907,0.9138,0.907,0.9043,0.9087,0.9157,0.9087,0.906,0.9655,0.0913,not-balanced,70,100,10,8,3,428,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.002, 'trust': 0.0025, 'surprise': 0.0008, 'disgust': 0.0042, 'a_score': 0.3587}",KNeighborsClassifier()
KNeighborsClassifier,0.8989,0.906,0.8989,0.8881,0.0901,0.9099,0.9169,0.9099,0.9072,0.9086,0.916,0.9086,0.9057,0.9613,0.0914,not-balanced,70,100,10,8,1,164,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0025, 'trust': 0.0029, 'surprise': 0.0024, 'disgust': 0.0017, 'a_score': 0.3554}",KNeighborsClassifier()
KNeighborsClassifier,0.898,0.9067,0.898,0.8887,0.091,0.909,0.9145,0.909,0.9065,0.9084,0.9139,0.9084,0.9059,0.9699,0.0916,not-balanced,70,100,10,10,3,271,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0026, 'trust': 0.0036, 'surprise': 0.0028, 'disgust': 0.0029, 'a_score': 0.3584}",KNeighborsClassifier()
KNeighborsClassifier,0.907,0.9112,0.907,0.8954,0.0907,0.9093,0.9153,0.9093,0.9067,0.9083,0.915,0.9083,0.9056,0.9571,0.0917,not-balanced,70,100,10,5,2,161,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0019, 'trust': 0.0031, 'surprise': 0.0037, 'disgust': 0.0056, 'a_score': 0.3558}",KNeighborsClassifier()
