Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8432,0.8533,0.8432,0.8422,0.1504,0.8496,0.8647,0.8496,0.8479,0.8529,0.8683,0.8529,0.8515,0.9379,0.1471,not-balanced,70,100,10,6,4,552,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0062, 'trust': 0.0014, 'sadness': 0.0038, 'disgust': 0.0063, 'a_score': 0.3518}",KNeighborsClassifier()
KNeighborsClassifier,0.8348,0.8437,0.8348,0.8338,0.1516,0.8484,0.8507,0.8484,0.8482,0.8512,0.8532,0.8512,0.8511,0.9346,0.1488,not-balanced,70,100,10,2,1,469,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0024, 'trust': 0.0026, 'sadness': 0.0034, 'disgust': 0.0012, 'a_score': 0.3531}",KNeighborsClassifier()
KNeighborsClassifier,0.8351,0.8414,0.8351,0.8344,0.149,0.851,0.8677,0.851,0.8494,0.851,0.8673,0.851,0.8494,0.937,0.149,not-balanced,70,100,10,7,2,193,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0042, 'trust': 0.0024, 'sadness': 0.0029, 'disgust': 0.0051, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.8372,0.8413,0.8372,0.8368,0.1497,0.8503,0.8542,0.8503,0.8499,0.8504,0.8541,0.8504,0.85,0.9353,0.1496,not-balanced,70,100,10,8,2,728,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0029, 'anticipation': 0.0037, 'trust': 0.0036, 'sadness': 0.0025, 'a_score': 0.3518}",KNeighborsClassifier()
KNeighborsClassifier,0.8414,0.8503,0.8414,0.8405,0.1567,0.8433,0.8447,0.8433,0.8432,0.8499,0.8509,0.8499,0.8498,0.9395,0.1501,not-balanced,70,100,10,1,3,532,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0028, 'anticipation': 0.0007, 'trust': 0.0014, 'disgust': 0.002, 'a_score': 0.3517}",KNeighborsClassifier()
KNeighborsClassifier,0.8405,0.8471,0.8405,0.8399,0.1541,0.8459,0.8604,0.8459,0.8442,0.8498,0.8636,0.8498,0.8485,0.9306,0.1502,not-balanced,70,100,10,9,1,857,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0056, 'anticipation': 0.0056, 'trust': 0.0016, 'sadness': 0.0064, 'a_score': 0.3504}",KNeighborsClassifier()
KNeighborsClassifier,0.8421,0.8565,0.8421,0.8408,0.1495,0.8505,0.8513,0.8505,0.8504,0.8493,0.8504,0.8493,0.8492,0.9267,0.1507,not-balanced,70,100,10,2,4,708,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0055, 'anticipation': 0.0033, 'trust': 0.0035, 'disgust': 0.0051, 'a_score': 0.3498}",KNeighborsClassifier()
KNeighborsClassifier,0.842,0.8487,0.842,0.8413,0.1551,0.8449,0.862,0.8449,0.8431,0.8489,0.865,0.8489,0.8473,0.9336,0.1511,not-balanced,70,100,10,10,5,62,kbest,"['fear', 'trust', 'sadness', 'joy', 'a_score']","{'fear': 0.0051, 'trust': 0.0025, 'sadness': 0.0052, 'joy': 0.0012, 'a_score': 0.3499}",KNeighborsClassifier()
KNeighborsClassifier,0.8388,0.845,0.8388,0.8379,0.1523,0.8477,0.8484,0.8477,0.8476,0.8487,0.8494,0.8487,0.8487,0.928,0.1513,not-balanced,70,100,10,9,4,184,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0069, 'trust': 0.0017, 'sadness': 0.0071, 'disgust': 0.0007, 'a_score': 0.346}",KNeighborsClassifier()
KNeighborsClassifier,0.8342,0.8416,0.8342,0.8334,0.1551,0.8449,0.8464,0.8449,0.8447,0.848,0.8494,0.848,0.8479,0.932,0.152,not-balanced,70,100,10,5,5,478,kbest,"['fear', 'anticipation', 'trust', 'surprise', 'a_score']","{'fear': 0.0029, 'anticipation': 0.0018, 'trust': 0.0034, 'surprise': 0.0013, 'a_score': 0.3536}",KNeighborsClassifier()
