Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8961,0.9133,0.8961,0.8874,0.0848,0.9152,0.925,0.9152,0.9121,0.9159,0.9257,0.9159,0.913,0.9747,0.0841,not-balanced,50,40,10,5,1,257,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.8853,0.9074,0.8853,0.878,0.0842,0.9158,0.9257,0.9158,0.9129,0.9159,0.9257,0.9159,0.913,0.9663,0.0841,not-balanced,50,40,10,6,5,568,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.9134,0.8952,0.8867,0.0902,0.9098,0.9211,0.9098,0.9065,0.9159,0.9257,0.9159,0.913,0.9663,0.0841,not-balanced,50,40,10,1,2,277,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3539}",KNeighborsClassifier()
KNeighborsClassifier,0.8904,0.9112,0.8904,0.883,0.0861,0.9139,0.9242,0.9139,0.9108,0.9159,0.9257,0.9159,0.913,0.9734,0.0841,not-balanced,50,40,10,2,1,837,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3575}",KNeighborsClassifier()
KNeighborsClassifier,0.8964,0.9126,0.8964,0.8866,0.0854,0.9146,0.9247,0.9146,0.9116,0.9159,0.9257,0.9159,0.913,0.9741,0.0841,not-balanced,50,40,10,6,4,379,kbest,"['disgust', 'a_score']","{'disgust': 0.0002, 'a_score': 0.3543}",KNeighborsClassifier()
KNeighborsClassifier,0.9089,0.9216,0.9089,0.8977,0.0884,0.9116,0.9223,0.9116,0.9083,0.9159,0.9257,0.9159,0.913,0.9579,0.0841,not-balanced,50,40,10,8,1,138,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3602}",KNeighborsClassifier()
KNeighborsClassifier,0.9035,0.9163,0.9035,0.8931,0.0862,0.9138,0.9241,0.9138,0.9108,0.9159,0.9257,0.9159,0.913,0.9561,0.0841,not-balanced,50,40,10,3,3,73,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.355}",KNeighborsClassifier()
KNeighborsClassifier,0.9006,0.9159,0.9006,0.8894,0.0836,0.9164,0.9261,0.9164,0.9136,0.9159,0.9257,0.9159,0.913,0.9735,0.0841,not-balanced,50,40,10,8,5,981,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.348}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.913,0.8952,0.8869,0.0904,0.9096,0.9209,0.9096,0.9063,0.9159,0.9257,0.9159,0.913,0.9583,0.0841,not-balanced,50,40,10,3,5,239,kbest,"['disgust', 'a_score']","{'disgust': 0.0002, 'a_score': 0.3571}",KNeighborsClassifier()
KNeighborsClassifier,0.9048,0.9162,0.9048,0.8948,0.0881,0.9119,0.9225,0.9119,0.9087,0.9159,0.9257,0.9159,0.913,0.9583,0.0841,not-balanced,50,40,10,1,3,836,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3576}",KNeighborsClassifier()
KNeighborsClassifier,0.9055,0.9154,0.9055,0.8954,0.0899,0.9101,0.9189,0.9101,0.9071,0.9158,0.9244,0.9158,0.9131,0.9653,0.0842,not-balanced,50,40,10,7,5,865,kbest,"['trust', 'a_score']","{'trust': 0.0003, 'a_score': 0.3523}",KNeighborsClassifier()
KNeighborsClassifier,0.8941,0.9131,0.8941,0.8858,0.0868,0.9132,0.9236,0.9132,0.9101,0.9158,0.9256,0.9158,0.9129,0.9732,0.0842,not-balanced,50,40,10,6,2,671,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3523}",KNeighborsClassifier()
KNeighborsClassifier,0.9031,0.9162,0.9031,0.8923,0.0867,0.9133,0.9238,0.9133,0.9103,0.9156,0.9255,0.9156,0.9128,0.9666,0.0844,not-balanced,50,40,10,3,4,911,kbest,"['disgust', 'a_score']","{'disgust': 0.0002, 'a_score': 0.3522}",KNeighborsClassifier()
KNeighborsClassifier,0.9042,0.9152,0.9042,0.8921,0.0832,0.9168,0.9264,0.9168,0.9141,0.9155,0.9253,0.9155,0.9127,0.9625,0.0845,not-balanced,50,40,10,6,1,923,kbest,"['trust', 'a_score']","{'trust': 0.0006, 'a_score': 0.3505}",KNeighborsClassifier()
KNeighborsClassifier,0.9003,0.9136,0.9003,0.8917,0.0891,0.9109,0.9213,0.9109,0.9075,0.9151,0.9247,0.9151,0.9123,0.9747,0.0849,not-balanced,50,40,10,9,4,371,kbest,"['trust', 'a_score']","{'trust': 0.0014, 'a_score': 0.3618}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.9079,0.8952,0.886,0.0833,0.9167,0.9259,0.9167,0.9139,0.9151,0.9247,0.9151,0.9123,0.9724,0.0849,not-balanced,50,40,10,3,2,450,kbest,"['trust', 'a_score']","{'trust': 0.0013, 'a_score': 0.3499}",KNeighborsClassifier()
KNeighborsClassifier,0.9033,0.9133,0.9033,0.894,0.0888,0.9112,0.9216,0.9112,0.9079,0.915,0.9246,0.915,0.9122,0.9663,0.085,not-balanced,50,40,10,9,1,852,kbest,"['trust', 'a_score']","{'trust': 0.0013, 'a_score': 0.3575}",KNeighborsClassifier()
KNeighborsClassifier,0.8954,0.9089,0.8954,0.8863,0.0876,0.9124,0.9228,0.9124,0.9094,0.915,0.9245,0.915,0.9122,0.9635,0.085,not-balanced,50,40,10,7,3,714,kbest,"['trust', 'a_score']","{'trust': 0.0015, 'a_score': 0.3473}",KNeighborsClassifier()
KNeighborsClassifier,0.9009,0.912,0.9009,0.8897,0.0836,0.9164,0.9255,0.9164,0.9137,0.9146,0.9237,0.9146,0.9118,0.9725,0.0854,not-balanced,50,40,10,9,2,234,kbest,"['trust', 'a_score']","{'trust': 0.0009, 'a_score': 0.3481}",KNeighborsClassifier()
KNeighborsClassifier,0.8926,0.9042,0.8926,0.8833,0.0891,0.9109,0.9181,0.9109,0.9082,0.9143,0.922,0.9143,0.9117,0.9326,0.0857,not-balanced,60,40,10,10,4,940,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0018, 'trust': 0.0019, 'a_score': 0.3511}",KNeighborsClassifier()
KNeighborsClassifier,0.8909,0.9083,0.8909,0.8819,0.0876,0.9124,0.9224,0.9124,0.9093,0.9143,0.9236,0.9143,0.9114,0.9652,0.0857,not-balanced,60,40,10,6,4,379,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0004, 'disgust': 0.0003, 'a_score': 0.3513}",KNeighborsClassifier()
KNeighborsClassifier,0.9086,0.9177,0.9086,0.8972,0.0911,0.9089,0.9194,0.9089,0.9058,0.9139,0.9232,0.9139,0.911,0.9721,0.0861,not-balanced,50,40,10,7,4,326,kbest,"['trust', 'a_score']","{'trust': 0.0014, 'a_score': 0.354}",KNeighborsClassifier()
KNeighborsClassifier,0.8889,0.9067,0.8889,0.8813,0.089,0.911,0.9209,0.911,0.9077,0.9137,0.923,0.9137,0.9109,0.9479,0.0863,not-balanced,50,40,10,5,3,972,kbest,"['trust', 'a_score']","{'trust': 0.0019, 'a_score': 0.3549}",KNeighborsClassifier()
KNeighborsClassifier,0.9064,0.9152,0.9064,0.8946,0.0926,0.9074,0.9177,0.9074,0.9042,0.9135,0.9226,0.9135,0.9107,0.9739,0.0865,not-balanced,60,40,10,7,4,326,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0026, 'disgust': 0.001, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.907,0.9183,0.907,0.8956,0.0925,0.9075,0.9177,0.9075,0.904,0.9135,0.9227,0.9135,0.9107,0.9549,0.0865,not-balanced,60,40,10,8,1,138,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0011, 'disgust': 0.0008, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8927,0.9071,0.8927,0.8835,0.0873,0.9127,0.921,0.9127,0.9099,0.9132,0.921,0.9132,0.9105,0.9583,0.0868,not-balanced,60,40,10,4,2,582,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0019, 'disgust': 0.0009, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.892,0.9063,0.892,0.8829,0.0908,0.9092,0.9184,0.9092,0.9063,0.9132,0.9211,0.9132,0.9105,0.9636,0.0868,not-balanced,60,40,10,10,2,693,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0017, 'disgust': 0.0014, 'a_score': 0.3518}",KNeighborsClassifier()
KNeighborsClassifier,0.8982,0.9147,0.8982,0.8893,0.0854,0.9146,0.9206,0.9146,0.9124,0.913,0.9185,0.913,0.9107,0.9731,0.087,not-balanced,50,40,10,1,4,492,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3508}",KNeighborsClassifier()
KNeighborsClassifier,0.9016,0.9166,0.9016,0.8906,0.0886,0.9114,0.9177,0.9114,0.909,0.913,0.9185,0.913,0.9107,0.9745,0.087,not-balanced,50,40,10,4,2,582,kbest,"['disgust', 'a_score']","{'disgust': 0.0026, 'a_score': 0.3581}",KNeighborsClassifier()
KNeighborsClassifier,0.8995,0.9151,0.8995,0.8902,0.0877,0.9123,0.9184,0.9123,0.9098,0.913,0.9185,0.913,0.9107,0.9732,0.087,not-balanced,50,40,10,4,4,938,kbest,"['disgust', 'a_score']","{'disgust': 0.0027, 'a_score': 0.358}",KNeighborsClassifier()
KNeighborsClassifier,0.896,0.9133,0.896,0.8858,0.0835,0.9165,0.9219,0.9165,0.9142,0.913,0.9185,0.913,0.9107,0.9732,0.087,not-balanced,50,40,10,1,5,642,kbest,"['disgust', 'a_score']","{'disgust': 0.0012, 'a_score': 0.3562}",KNeighborsClassifier()
KNeighborsClassifier,0.8997,0.908,0.8997,0.8907,0.0905,0.9095,0.9171,0.9095,0.9066,0.9129,0.9198,0.9129,0.9104,0.9496,0.0871,not-balanced,60,40,10,2,5,689,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0021, 'disgust': 0.0011, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8897,0.9058,0.8897,0.8813,0.0914,0.9086,0.915,0.9086,0.906,0.9129,0.9188,0.9129,0.9105,0.9631,0.0871,not-balanced,60,40,10,10,5,176,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0031, 'disgust': 0.0027, 'a_score': 0.3589}",KNeighborsClassifier()
KNeighborsClassifier,0.8933,0.9064,0.8933,0.884,0.089,0.911,0.9201,0.911,0.9079,0.9129,0.9211,0.9129,0.9102,0.9554,0.0871,not-balanced,60,40,10,6,2,671,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0004, 'disgust': 0.0006, 'a_score': 0.3566}",KNeighborsClassifier()
KNeighborsClassifier,0.899,0.9138,0.899,0.8897,0.0885,0.9115,0.9178,0.9115,0.9089,0.9128,0.9183,0.9128,0.9105,0.9744,0.0872,not-balanced,50,40,10,5,4,79,kbest,"['disgust', 'a_score']","{'disgust': 0.0028, 'a_score': 0.3583}",KNeighborsClassifier()
KNeighborsClassifier,0.893,0.9092,0.893,0.8837,0.0882,0.9118,0.919,0.9118,0.9092,0.9127,0.9191,0.9127,0.9102,0.9729,0.0873,not-balanced,60,40,10,3,4,911,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0014, 'disgust': 0.0028, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.8903,0.9056,0.8903,0.8816,0.0942,0.9058,0.9135,0.9058,0.9028,0.9125,0.9189,0.9125,0.91,0.965,0.0875,not-balanced,60,40,10,3,5,239,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0016, 'disgust': 0.0036, 'a_score': 0.3588}",KNeighborsClassifier()
KNeighborsClassifier,0.8997,0.9119,0.8997,0.8909,0.0917,0.9083,0.9152,0.9083,0.9053,0.9125,0.9189,0.9125,0.91,0.9729,0.0875,not-balanced,60,40,10,9,4,371,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0031, 'disgust': 0.0023, 'a_score': 0.359}",KNeighborsClassifier()
KNeighborsClassifier,0.9095,0.9177,0.9095,0.8963,0.0869,0.9131,0.9199,0.9131,0.9107,0.9122,0.9186,0.9122,0.9097,0.9507,0.0878,not-balanced,60,40,10,1,4,492,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0026, 'disgust': 0.0024, 'a_score': 0.3514}",KNeighborsClassifier()
KNeighborsClassifier,0.9013,0.9087,0.9013,0.8906,0.0893,0.9107,0.9172,0.9107,0.9082,0.912,0.9182,0.912,0.9095,0.9649,0.088,not-balanced,60,40,10,9,5,451,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.002, 'disgust': 0.0021, 'a_score': 0.3537}",KNeighborsClassifier()
KNeighborsClassifier,0.894,0.9063,0.894,0.8846,0.0931,0.9069,0.912,0.9069,0.9044,0.9119,0.9163,0.9119,0.9097,0.9645,0.0881,not-balanced,60,40,10,5,2,776,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0021, 'disgust': 0.0033, 'a_score': 0.3582}",KNeighborsClassifier()
KNeighborsClassifier,0.8918,0.9036,0.8918,0.884,0.0902,0.9098,0.9145,0.9098,0.9075,0.9116,0.9163,0.9116,0.9095,0.9588,0.0884,not-balanced,60,40,10,2,4,199,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0007, 'disgust': 0.0022, 'a_score': 0.3585}",KNeighborsClassifier()
KNeighborsClassifier,0.8891,0.9001,0.8891,0.8809,0.095,0.905,0.9133,0.905,0.9017,0.9116,0.9186,0.9116,0.909,0.9593,0.0884,not-balanced,70,40,10,5,3,972,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.002, 'trust': 0.0034, 'surprise': 0.0056, 'disgust': 0.002, 'a_score': 0.3559}",KNeighborsClassifier()
KNeighborsClassifier,0.8887,0.9044,0.8887,0.8802,0.088,0.912,0.9191,0.912,0.9094,0.9115,0.9184,0.9115,0.909,0.9646,0.0885,not-balanced,60,40,10,6,5,568,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0008, 'disgust': 0.0014, 'a_score': 0.3561}",KNeighborsClassifier()
KNeighborsClassifier,0.8939,0.9056,0.8939,0.8856,0.0993,0.9007,0.9037,0.9007,0.8984,0.911,0.9143,0.911,0.9091,0.9625,0.089,not-balanced,60,40,10,9,1,852,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0014, 'trust': 0.0052, 'a_score': 0.3613}",KNeighborsClassifier()
KNeighborsClassifier,0.8933,0.9071,0.8933,0.8837,0.0926,0.9074,0.9136,0.9074,0.9048,0.9109,0.9163,0.9109,0.9085,0.9702,0.0891,not-balanced,60,40,10,7,3,714,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0019, 'disgust': 0.0044, 'a_score': 0.3534}",KNeighborsClassifier()
KNeighborsClassifier,0.894,0.9089,0.894,0.8848,0.0968,0.9032,0.9054,0.9032,0.9012,0.9106,0.9124,0.9106,0.909,0.9646,0.0894,not-balanced,50,40,10,5,2,776,kbest,"['trust', 'a_score']","{'trust': 0.0016, 'a_score': 0.3563}",KNeighborsClassifier()
KNeighborsClassifier,0.9006,0.9122,0.9006,0.8899,0.0882,0.9118,0.915,0.9118,0.9098,0.9104,0.9137,0.9104,0.9084,0.9574,0.0896,not-balanced,60,40,10,1,5,642,kbest,"['trust', 'disgust', 'a_score']","{'trust': -0.0005, 'disgust': 0.0006, 'a_score': 0.3505}",KNeighborsClassifier()
KNeighborsClassifier,0.8977,0.9094,0.8977,0.889,0.0987,0.9013,0.9026,0.9013,0.8995,0.9103,0.9119,0.9103,0.9087,0.9665,0.0897,not-balanced,50,40,10,2,4,199,kbest,"['trust', 'a_score']","{'trust': 0.0039, 'a_score': 0.3597}",KNeighborsClassifier()
KNeighborsClassifier,0.8891,0.9057,0.8891,0.881,0.0951,0.9049,0.9093,0.9049,0.9025,0.9103,0.9136,0.9103,0.9083,0.9651,0.0897,not-balanced,60,40,10,1,2,277,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0026, 'disgust': 0.0001, 'a_score': 0.3553}",KNeighborsClassifier()
KNeighborsClassifier,0.9004,0.9116,0.9004,0.8895,0.0946,0.9054,0.9082,0.9054,0.9035,0.9102,0.9129,0.9102,0.9084,0.9654,0.0898,not-balanced,60,40,10,10,3,772,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0023, 'disgust': 0.0021, 'a_score': 0.353}",KNeighborsClassifier()
KNeighborsClassifier,0.8982,0.9091,0.8982,0.888,0.094,0.906,0.9092,0.906,0.9039,0.9102,0.9132,0.9102,0.9083,0.9665,0.0898,not-balanced,60,40,10,2,1,837,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0037, 'disgust': 0.0013, 'a_score': 0.3539}",KNeighborsClassifier()
KNeighborsClassifier,0.8897,0.9094,0.8897,0.8823,0.0976,0.9024,0.9047,0.9024,0.9004,0.9101,0.9118,0.9101,0.9085,0.9648,0.0899,not-balanced,50,40,10,3,1,887,kbest,"['trust', 'a_score']","{'trust': 0.0026, 'a_score': 0.3591}",KNeighborsClassifier()
KNeighborsClassifier,0.8969,0.911,0.8969,0.887,0.0938,0.9062,0.9082,0.9062,0.9045,0.91,0.9117,0.91,0.9084,0.9638,0.09,not-balanced,50,40,10,10,3,772,kbest,"['trust', 'a_score']","{'trust': -0.0006, 'a_score': 0.3552}",KNeighborsClassifier()
KNeighborsClassifier,0.8976,0.9042,0.8976,0.8861,0.0945,0.9055,0.9114,0.9055,0.9029,0.9098,0.9153,0.9098,0.9074,0.9481,0.0902,not-balanced,70,40,10,10,1,347,kbest,"['fear', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0024, 'trust': 0.0037, 'surprise': 0.0022, 'disgust': 0.0079, 'a_score': 0.3509}",KNeighborsClassifier()
KNeighborsClassifier,0.8927,0.9076,0.8927,0.8835,0.0928,0.9072,0.9105,0.9072,0.9054,0.9098,0.9121,0.9098,0.9082,0.9647,0.0902,not-balanced,50,40,10,9,3,790,kbest,"['trust', 'a_score']","{'trust': 0.0009, 'a_score': 0.3486}",KNeighborsClassifier()
KNeighborsClassifier,0.9013,0.911,0.9013,0.8905,0.0959,0.9041,0.9064,0.9041,0.9022,0.9097,0.912,0.9097,0.908,0.9723,0.0903,not-balanced,60,40,10,3,3,73,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0013, 'disgust': 0.0008, 'a_score': 0.352}",KNeighborsClassifier()
KNeighborsClassifier,0.8994,0.9087,0.8994,0.8884,0.0919,0.9081,0.9119,0.9081,0.9062,0.9096,0.9126,0.9096,0.9078,0.9633,0.0904,not-balanced,60,40,10,9,3,790,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0017, 'disgust': -0.0, 'a_score': 0.3485}",KNeighborsClassifier()
