Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8479,0.8633,0.8479,0.7251,0.3496,0.85,0.8952,0.85,0.8496,0.855,0.8962,0.855,0.8543,0.9531,0.3284,not-balanced,50,40,10,10,5,875,kbest,"['trust', 'a_score']","{'trust': -0.0001, 'a_score': 0.4344}",KNeighborsClassifier()
KNeighborsClassifier,0.8421,0.8569,0.8421,0.7316,0.3304,0.8539,0.8958,0.8539,0.8531,0.855,0.896,0.855,0.8544,0.9548,0.3284,not-balanced,60,40,10,4,1,335,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0005, 'trust': 0.0002, 'a_score': 0.4391}",KNeighborsClassifier()
KNeighborsClassifier,0.8232,0.8523,0.8232,0.7562,0.3508,0.8499,0.8884,0.8499,0.8497,0.8547,0.89,0.8547,0.854,0.948,0.331,not-balanced,60,40,10,5,5,910,kbest,"['trust', 'surprise', 'a_score']","{'trust': -0.0004, 'surprise': 0.0021, 'a_score': 0.433}",KNeighborsClassifier()
KNeighborsClassifier,0.8387,0.8669,0.8387,0.7337,0.3424,0.8504,0.8939,0.8504,0.8495,0.8545,0.8951,0.8545,0.8539,0.9575,0.329,not-balanced,50,40,10,9,4,114,kbest,"['trust', 'a_score']","{'trust': 0.0001, 'a_score': 0.4369}",KNeighborsClassifier()
KNeighborsClassifier,0.8216,0.8577,0.8216,0.73,0.3542,0.8461,0.891,0.8461,0.8457,0.8544,0.8932,0.8544,0.8541,0.9458,0.3291,not-balanced,50,40,10,8,4,24,kbest,"['trust', 'a_score']","{'trust': 0.0003, 'a_score': 0.4361}",KNeighborsClassifier()
KNeighborsClassifier,0.8468,0.8795,0.8468,0.788,0.3438,0.8464,0.8879,0.8464,0.8455,0.8539,0.892,0.8539,0.8536,0.9547,0.3296,not-balanced,50,40,10,1,3,147,kbest,"['trust', 'a_score']","{'trust': 0.0012, 'a_score': 0.4342}",KNeighborsClassifier()
KNeighborsClassifier,0.8247,0.8395,0.8247,0.7355,0.3514,0.8455,0.8693,0.8455,0.8455,0.8535,0.8763,0.8535,0.8534,0.9521,0.3217,not-balanced,80,40,10,9,1,715,kbest,"['fear', 'trust', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'trust': 0.0028, 'sadness': 0.006, 'disgust': 0.0045, 'joy': 0.0023, 'a_score': 0.4243}",KNeighborsClassifier()
KNeighborsClassifier,0.8447,0.8686,0.8447,0.7845,0.3559,0.8461,0.8742,0.8461,0.845,0.8533,0.8808,0.8533,0.8525,0.9541,0.3358,not-balanced,50,40,10,3,1,5,kbest,"['trust', 'a_score']","{'trust': 0.0014, 'a_score': 0.4309}",KNeighborsClassifier()
KNeighborsClassifier,0.8336,0.8435,0.8336,0.7398,0.3477,0.8465,0.8785,0.8465,0.8466,0.8532,0.8808,0.8532,0.8531,0.9561,0.3312,not-balanced,80,40,10,7,4,997,kbest,"['fear', 'trust', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0022, 'trust': 0.0015, 'sadness': 0.0038, 'disgust': 0.0023, 'joy': 0.0013, 'a_score': 0.4295}",KNeighborsClassifier()
KNeighborsClassifier,0.82,0.8481,0.82,0.7303,0.3417,0.8514,0.881,0.8514,0.8509,0.8532,0.8806,0.8532,0.8524,0.9579,0.3363,not-balanced,50,40,10,1,5,251,kbest,"['trust', 'a_score']","{'trust': -0.0002, 'a_score': 0.4262}",KNeighborsClassifier()
KNeighborsClassifier,0.8396,0.8381,0.8396,0.6611,0.3481,0.8495,0.8769,0.8495,0.8482,0.8532,0.8806,0.8532,0.8524,0.9513,0.3363,not-balanced,50,40,10,2,5,541,kbest,"['trust', 'a_score']","{'trust': 0.0019, 'a_score': 0.4291}",KNeighborsClassifier()
KNeighborsClassifier,0.8371,0.8579,0.8371,0.74,0.3499,0.8477,0.8763,0.8477,0.8465,0.8532,0.8806,0.8532,0.8524,0.9605,0.3359,not-balanced,50,40,10,2,4,508,kbest,"['trust', 'a_score']","{'trust': 0.0006, 'a_score': 0.4326}",KNeighborsClassifier()
