Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8235,0.8402,0.8235,0.8213,0.1461,0.8539,0.8868,0.8539,0.8507,0.8549,0.8874,0.8549,0.8519,0.9351,0.1451,not-balanced,50,90,10,1,1,355,kbest,"['fear', 'a_score']","{'fear': 0.0002, 'a_score': 0.3511}",KNeighborsClassifier()
KNeighborsClassifier,0.8416,0.8602,0.8416,0.8397,0.1497,0.8503,0.8846,0.8503,0.847,0.8549,0.8874,0.8549,0.8519,0.9417,0.1451,not-balanced,50,90,10,3,5,936,kbest,"['fear', 'a_score']","{'fear': 0.0002, 'a_score': 0.3534}",KNeighborsClassifier()
KNeighborsClassifier,0.839,0.8593,0.839,0.8367,0.1492,0.8508,0.8851,0.8508,0.8476,0.8549,0.8874,0.8549,0.8519,0.9314,0.1451,not-balanced,50,90,10,2,3,837,kbest,"['fear', 'a_score']","{'fear': 0.0002, 'a_score': 0.3537}",KNeighborsClassifier()
KNeighborsClassifier,0.8222,0.8396,0.8222,0.8198,0.1458,0.8542,0.8868,0.8542,0.851,0.8549,0.8875,0.8549,0.8519,0.9354,0.1451,not-balanced,50,90,10,1,5,311,kbest,"['fear', 'a_score']","{'fear': 0.0003, 'a_score': 0.3535}",KNeighborsClassifier()
KNeighborsClassifier,0.8342,0.8495,0.8342,0.8323,0.1493,0.8507,0.8853,0.8507,0.8476,0.8548,0.8876,0.8548,0.8517,0.9202,0.1452,not-balanced,50,90,10,4,3,402,kbest,"['fear', 'a_score']","{'fear': 0.0, 'a_score': 0.3557}",KNeighborsClassifier()
KNeighborsClassifier,0.8406,0.85,0.8406,0.8397,0.1478,0.8522,0.8858,0.8522,0.8489,0.8546,0.8874,0.8546,0.8515,0.934,0.1454,not-balanced,50,90,10,3,1,792,kbest,"['trust', 'a_score']","{'trust': 0.0001, 'a_score': 0.3544}",KNeighborsClassifier()
KNeighborsClassifier,0.8226,0.8433,0.8226,0.8193,0.1468,0.8532,0.8846,0.8532,0.8503,0.8537,0.8849,0.8537,0.8508,0.9343,0.1463,not-balanced,50,90,10,1,4,308,kbest,"['fear', 'a_score']","{'fear': 0.0006, 'a_score': 0.3518}",KNeighborsClassifier()
KNeighborsClassifier,0.8438,0.8641,0.8438,0.8416,0.1524,0.8476,0.8736,0.8476,0.8452,0.8534,0.8768,0.8534,0.8511,0.9367,0.1466,not-balanced,50,90,10,7,1,799,kbest,"['trust', 'a_score']","{'trust': -0.0008, 'a_score': 0.3563}",KNeighborsClassifier()
KNeighborsClassifier,0.8473,0.8618,0.8473,0.8459,0.1463,0.8537,0.8773,0.8537,0.8514,0.8534,0.8768,0.8534,0.8511,0.9425,0.1466,not-balanced,50,90,10,3,2,955,kbest,"['trust', 'a_score']","{'trust': -0.0005, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.8418,0.8503,0.8418,0.8408,0.1447,0.8553,0.8851,0.8553,0.8523,0.8531,0.8839,0.8531,0.8502,0.9382,0.1469,not-balanced,50,90,10,3,3,810,kbest,"['trust', 'a_score']","{'trust': -0.0008, 'a_score': 0.3508}",KNeighborsClassifier()
KNeighborsClassifier,0.8508,0.8651,0.8508,0.8495,0.149,0.851,0.8529,0.851,0.8508,0.8528,0.8543,0.8528,0.8526,0.9319,0.1472,not-balanced,50,90,10,10,4,209,kbest,"['fear', 'a_score']","{'fear': 0.0047, 'a_score': 0.3543}",KNeighborsClassifier()
KNeighborsClassifier,0.8415,0.8632,0.8415,0.8392,0.1472,0.8528,0.8546,0.8528,0.8526,0.8527,0.8542,0.8527,0.8525,0.9401,0.1473,not-balanced,50,90,10,9,5,616,kbest,"['fear', 'a_score']","{'fear': 0.0053, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.8398,0.8516,0.8398,0.8386,0.1486,0.8514,0.8725,0.8514,0.8494,0.8527,0.8739,0.8527,0.8506,0.9408,0.1473,not-balanced,50,90,10,8,3,347,kbest,"['trust', 'a_score']","{'trust': -0.0011, 'a_score': 0.3524}",KNeighborsClassifier()
KNeighborsClassifier,0.8457,0.8656,0.8457,0.8438,0.1489,0.8511,0.8532,0.8511,0.8509,0.8526,0.8542,0.8526,0.8525,0.9295,0.1474,not-balanced,50,90,10,2,1,992,kbest,"['fear', 'a_score']","{'fear': 0.0047, 'a_score': 0.3501}",KNeighborsClassifier()
KNeighborsClassifier,0.8217,0.8427,0.8217,0.8187,0.1521,0.8479,0.871,0.8479,0.8456,0.8518,0.8737,0.8518,0.8497,0.9277,0.1482,not-balanced,50,90,10,10,3,999,kbest,"['trust', 'a_score']","{'trust': -0.0008, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.8293,0.8511,0.8293,0.8266,0.1508,0.8492,0.8506,0.8492,0.8491,0.8513,0.8527,0.8513,0.8512,0.9348,0.1487,not-balanced,50,90,10,5,4,444,kbest,"['fear', 'a_score']","{'fear': 0.0029, 'a_score': 0.3504}",KNeighborsClassifier()
KNeighborsClassifier,0.8316,0.8575,0.8316,0.8284,0.1503,0.8497,0.8757,0.8497,0.8471,0.8504,0.875,0.8504,0.848,0.936,0.1496,not-balanced,50,90,10,4,2,503,kbest,"['fear', 'a_score']","{'fear': -0.0028, 'a_score': 0.3504}",KNeighborsClassifier()
