Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8957,0.9077,0.8957,0.8869,0.0846,0.9154,0.925,0.9154,0.9125,0.9144,0.9244,0.9144,0.9115,0.9661,0.0856,not-balanced,60,90,10,1,3,267,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0001, 'disgust': 0.0005, 'a_score': 0.3572}",KNeighborsClassifier()
KNeighborsClassifier,0.8943,0.9083,0.8943,0.8861,0.0848,0.9152,0.9243,0.9152,0.9124,0.9143,0.9237,0.9143,0.9115,0.9664,0.0857,not-balanced,60,90,10,9,4,10,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0007, 'disgust': 0.0008, 'a_score': 0.3567}",KNeighborsClassifier()
KNeighborsClassifier,0.9053,0.9158,0.9053,0.8951,0.0868,0.9132,0.9234,0.9132,0.9102,0.9142,0.9242,0.9142,0.9113,0.9583,0.0858,not-balanced,60,90,10,8,4,891,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0, 'disgust': 0.0006, 'a_score': 0.3564}",KNeighborsClassifier()
KNeighborsClassifier,0.8969,0.9097,0.8969,0.8879,0.0852,0.9148,0.9238,0.9148,0.912,0.9138,0.9231,0.9138,0.9109,0.9563,0.0862,not-balanced,60,90,10,3,1,727,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0016, 'disgust': 0.0005, 'a_score': 0.3536}",KNeighborsClassifier()
KNeighborsClassifier,0.8997,0.9123,0.8997,0.8898,0.0861,0.9139,0.9222,0.9139,0.9112,0.9134,0.9221,0.9134,0.9106,0.9657,0.0866,not-balanced,60,90,10,6,5,229,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0004, 'disgust': 0.0005, 'a_score': 0.3569}",KNeighborsClassifier()
KNeighborsClassifier,0.8803,0.9003,0.8803,0.8745,0.0832,0.9168,0.9244,0.9168,0.9143,0.9133,0.9217,0.9133,0.9105,0.9709,0.0867,not-balanced,60,90,10,10,5,81,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0006, 'disgust': 0.0001, 'a_score': 0.3554}",KNeighborsClassifier()
KNeighborsClassifier,0.8813,0.9014,0.8813,0.8753,0.0849,0.9151,0.9231,0.9151,0.9125,0.9133,0.9218,0.9133,0.9106,0.9715,0.0867,not-balanced,60,90,10,8,5,254,kbest,"['trust', 'disgust', 'a_score']","{'trust': -0.0003, 'disgust': -0.0002, 'a_score': 0.3549}",KNeighborsClassifier()
KNeighborsClassifier,0.9056,0.9169,0.9056,0.8959,0.087,0.913,0.9211,0.913,0.9102,0.913,0.9213,0.913,0.9102,0.957,0.087,not-balanced,60,90,10,10,3,819,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0002, 'disgust': 0.0008, 'a_score': 0.3603}",KNeighborsClassifier()
KNeighborsClassifier,0.8958,0.9108,0.8958,0.8877,0.088,0.912,0.9191,0.912,0.9095,0.9128,0.9192,0.9128,0.9103,0.9662,0.0872,not-balanced,60,90,10,4,4,650,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0016, 'disgust': 0.0031, 'a_score': 0.3585}",KNeighborsClassifier()
KNeighborsClassifier,0.897,0.911,0.897,0.8881,0.0862,0.9138,0.9221,0.9138,0.9111,0.9127,0.9208,0.9127,0.9099,0.9517,0.0873,not-balanced,60,90,10,2,2,137,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.002, 'disgust': 0.0016, 'a_score': 0.356}",KNeighborsClassifier()
KNeighborsClassifier,0.8906,0.9068,0.8906,0.8828,0.0857,0.9143,0.9224,0.9143,0.9117,0.9127,0.921,0.9127,0.91,0.9666,0.0873,not-balanced,60,90,10,7,3,372,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0023, 'disgust': 0.0008, 'a_score': 0.3552}",KNeighborsClassifier()
KNeighborsClassifier,0.9036,0.9123,0.9036,0.8938,0.09,0.91,0.9169,0.91,0.9074,0.9126,0.9193,0.9126,0.91,0.9595,0.0874,not-balanced,60,90,10,9,3,604,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.001, 'disgust': 0.0034, 'a_score': 0.3617}",KNeighborsClassifier()
KNeighborsClassifier,0.8991,0.9111,0.8991,0.8902,0.0884,0.9116,0.9181,0.9116,0.9091,0.9126,0.9188,0.9126,0.9102,0.9735,0.0874,not-balanced,60,90,10,4,3,956,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0011, 'disgust': 0.0038, 'a_score': 0.3607}",KNeighborsClassifier()
KNeighborsClassifier,0.89,0.9054,0.89,0.8821,0.0842,0.9158,0.9236,0.9158,0.9132,0.9124,0.9206,0.9124,0.9096,0.9587,0.0876,not-balanced,60,90,10,1,5,399,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0029, 'disgust': 0.0011, 'a_score': 0.354}",KNeighborsClassifier()
KNeighborsClassifier,0.9017,0.9114,0.9017,0.8912,0.0849,0.9151,0.9233,0.9151,0.9125,0.9123,0.9205,0.9123,0.9095,0.9726,0.0877,not-balanced,60,90,10,1,4,658,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0016, 'disgust': 0.0007, 'a_score': 0.3543}",KNeighborsClassifier()
KNeighborsClassifier,0.8972,0.9091,0.8972,0.8893,0.088,0.912,0.9206,0.912,0.9091,0.9123,0.9206,0.9123,0.9095,0.9586,0.0877,not-balanced,60,90,10,6,4,201,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0011, 'disgust': 0.0011, 'a_score': 0.3594}",KNeighborsClassifier()
KNeighborsClassifier,0.9058,0.9152,0.9058,0.8957,0.0871,0.9129,0.9209,0.9129,0.9102,0.9122,0.9201,0.9122,0.9095,0.9597,0.0878,not-balanced,60,90,10,5,5,450,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0008, 'disgust': 0.0006, 'a_score': 0.3576}",KNeighborsClassifier()
KNeighborsClassifier,0.8996,0.9083,0.8996,0.8898,0.0854,0.9146,0.9227,0.9146,0.912,0.9121,0.9203,0.9121,0.9093,0.9725,0.0879,not-balanced,60,90,10,7,5,889,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.002, 'disgust': 0.0012, 'a_score': 0.3536}",KNeighborsClassifier()
