Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8387,0.8499,0.8387,0.8374,0.148,0.852,0.8541,0.852,0.8519,0.8526,0.8543,0.8526,0.8524,0.9349,0.1474,not-balanced,70,90,10,10,3,996,kbest,"['fear', 'anticipation', 'trust', 'joy', 'a_score']","{'fear': 0.0047, 'anticipation': 0.0021, 'trust': 0.0036, 'joy': 0.0022, 'a_score': 0.3532}",KNeighborsClassifier()
KNeighborsClassifier,0.8389,0.8521,0.8389,0.8373,0.151,0.849,0.8743,0.849,0.8468,0.8515,0.8755,0.8515,0.8492,0.9332,0.1485,not-balanced,70,90,10,7,1,558,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0017, 'anticipation': 0.0019, 'trust': 0.0018, 'disgust': 0.0053, 'a_score': 0.3511}",KNeighborsClassifier()
KNeighborsClassifier,0.841,0.8538,0.841,0.8395,0.1505,0.8495,0.8707,0.8495,0.8476,0.8513,0.8721,0.8513,0.8493,0.9305,0.1487,not-balanced,70,90,10,5,1,507,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0044, 'anticipation': 0.0027, 'trust': 0.002, 'disgust': 0.0026, 'a_score': 0.3503}",KNeighborsClassifier()
KNeighborsClassifier,0.8314,0.8391,0.8314,0.8305,0.149,0.851,0.8547,0.851,0.8507,0.851,0.8541,0.851,0.8507,0.9332,0.149,not-balanced,70,90,10,6,2,436,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0031, 'anticipation': 0.001, 'trust': 0.0019, 'disgust': 0.0019, 'a_score': 0.3509}",KNeighborsClassifier()
KNeighborsClassifier,0.8358,0.8442,0.8358,0.8347,0.1502,0.8498,0.8525,0.8498,0.8496,0.8505,0.8526,0.8505,0.8503,0.9315,0.1495,not-balanced,70,90,10,3,2,420,kbest,"['fear', 'anger', 'anticipation', 'trust', 'a_score']","{'fear': 0.0019, 'anger': 0.0014, 'anticipation': 0.0012, 'trust': 0.0019, 'a_score': 0.3507}",KNeighborsClassifier()
KNeighborsClassifier,0.8379,0.8502,0.8379,0.8365,0.1507,0.8493,0.853,0.8493,0.849,0.8503,0.8531,0.8503,0.85,0.9305,0.1497,not-balanced,70,90,10,1,4,240,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0017, 'anticipation': 0.0023, 'trust': 0.0027, 'disgust': 0.0051, 'a_score': 0.3507}",KNeighborsClassifier()
KNeighborsClassifier,0.8383,0.8426,0.8383,0.8379,0.1552,0.8448,0.8655,0.8448,0.8426,0.8496,0.8708,0.8496,0.8475,0.9308,0.1504,not-balanced,70,90,10,10,1,755,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0031, 'anticipation': 0.0059, 'trust': 0.0045, 'sadness': 0.0018, 'a_score': 0.3529}",KNeighborsClassifier()
KNeighborsClassifier,0.8371,0.8504,0.8371,0.8357,0.1495,0.8505,0.8519,0.8505,0.8504,0.8492,0.8501,0.8492,0.8491,0.9313,0.1508,not-balanced,70,90,10,5,3,683,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0037, 'anticipation': 0.003, 'trust': 0.0027, 'disgust': 0.003, 'a_score': 0.3492}",KNeighborsClassifier()
KNeighborsClassifier,0.8406,0.8457,0.8406,0.8401,0.1489,0.8511,0.8529,0.8511,0.8509,0.849,0.8508,0.849,0.8488,0.9394,0.151,not-balanced,70,90,10,10,4,52,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0018, 'anticipation': 0.0018, 'trust': 0.0018, 'disgust': 0.0024, 'a_score': 0.35}",KNeighborsClassifier()
KNeighborsClassifier,0.8421,0.8505,0.8421,0.8411,0.1542,0.8458,0.8472,0.8458,0.8457,0.8489,0.8498,0.8489,0.8488,0.9325,0.1511,not-balanced,70,90,10,5,2,338,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0046, 'anticipation': 0.0002, 'trust': 0.0003, 'disgust': 0.0009, 'a_score': 0.3492}",KNeighborsClassifier()
KNeighborsClassifier,0.8231,0.8334,0.8231,0.8215,0.159,0.841,0.8583,0.841,0.8391,0.8483,0.864,0.8483,0.8467,0.9315,0.1517,not-balanced,70,90,10,6,3,847,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0026, 'anticipation': 0.0019, 'trust': 0.0012, 'disgust': 0.0047, 'a_score': 0.3502}",KNeighborsClassifier()
KNeighborsClassifier,0.833,0.8406,0.833,0.8319,0.1516,0.8484,0.8489,0.8484,0.8483,0.8478,0.8485,0.8478,0.8477,0.9262,0.1522,not-balanced,70,90,10,4,5,627,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0031, 'anticipation': 0.0038, 'trust': 0.0027, 'disgust': 0.004, 'a_score': 0.3467}",KNeighborsClassifier()
KNeighborsClassifier,0.8322,0.8398,0.8322,0.831,0.1556,0.8444,0.8447,0.8444,0.8444,0.8477,0.848,0.8477,0.8477,0.9306,0.1523,not-balanced,70,90,10,1,5,841,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0083, 'anticipation': 0.0025, 'trust': 0.0014, 'sadness': 0.0079, 'a_score': 0.3477}",KNeighborsClassifier()
KNeighborsClassifier,0.8416,0.8516,0.8416,0.8405,0.1515,0.8485,0.8493,0.8485,0.8485,0.8477,0.8485,0.8477,0.8477,0.9268,0.1523,not-balanced,70,90,10,8,1,370,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0076, 'anticipation': 0.0034, 'trust': 0.0034, 'sadness': 0.0085, 'a_score': 0.3464}",KNeighborsClassifier()
KNeighborsClassifier,0.8269,0.8431,0.8269,0.8247,0.1534,0.8466,0.8603,0.8466,0.8452,0.8477,0.8617,0.8477,0.8463,0.9356,0.1523,not-balanced,70,90,10,9,5,639,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0069, 'anticipation': 0.0017, 'trust': 0.0015, 'disgust': 0.0027, 'a_score': 0.3465}",KNeighborsClassifier()
KNeighborsClassifier,0.8425,0.8516,0.8425,0.8414,0.1527,0.8473,0.8632,0.8473,0.8455,0.8475,0.8639,0.8475,0.8458,0.9397,0.1525,not-balanced,70,90,10,5,5,675,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0035, 'anticipation': 0.0018, 'trust': 0.0015, 'disgust': 0.0019, 'a_score': 0.3516}",KNeighborsClassifier()
KNeighborsClassifier,0.8319,0.84,0.8319,0.831,0.1539,0.8461,0.8628,0.8461,0.8444,0.8471,0.8625,0.8471,0.8455,0.9337,0.1529,not-balanced,70,90,10,4,3,703,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0052, 'anticipation': 0.0013, 'trust': 0.0011, 'sadness': 0.0078, 'a_score': 0.3493}",KNeighborsClassifier()
KNeighborsClassifier,0.8395,0.8465,0.8395,0.8386,0.1568,0.8432,0.8555,0.8432,0.8419,0.8468,0.8593,0.8468,0.8455,0.9382,0.1532,not-balanced,70,90,10,2,4,969,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0047, 'trust': 0.0031, 'sadness': 0.0041, 'disgust': 0.006, 'a_score': 0.3463}",KNeighborsClassifier()
KNeighborsClassifier,0.836,0.8433,0.836,0.8352,0.1534,0.8466,0.8487,0.8466,0.8464,0.8468,0.8481,0.8468,0.8466,0.934,0.1532,not-balanced,70,90,10,8,2,25,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0021, 'anticipation': 0.0011, 'trust': 0.0019, 'sadness': 0.0014, 'a_score': 0.3439}",KNeighborsClassifier()
KNeighborsClassifier,0.8333,0.8394,0.8333,0.8326,0.1539,0.8461,0.8581,0.8461,0.8448,0.8466,0.859,0.8466,0.8453,0.9276,0.1534,not-balanced,70,90,10,7,3,161,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0024, 'anticipation': 0.0037, 'trust': 0.005, 'disgust': 0.0018, 'a_score': 0.3503}",KNeighborsClassifier()
KNeighborsClassifier,0.8435,0.8519,0.8435,0.8426,0.1559,0.8441,0.8632,0.8441,0.8423,0.8465,0.8633,0.8465,0.8448,0.9281,0.1535,not-balanced,70,90,10,6,4,402,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0057, 'anticipation': 0.0016, 'trust': 0.0037, 'sadness': 0.0027, 'a_score': 0.3502}",KNeighborsClassifier()
KNeighborsClassifier,0.841,0.8438,0.841,0.8407,0.1559,0.8441,0.8459,0.8441,0.8439,0.8463,0.8479,0.8463,0.8462,0.9397,0.1537,not-balanced,70,90,10,10,5,802,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0046, 'anticipation': 0.0031, 'trust': 0.0049, 'disgust': 0.0034, 'a_score': 0.3521}",KNeighborsClassifier()
KNeighborsClassifier,0.8375,0.8466,0.8375,0.8365,0.1508,0.8492,0.851,0.8492,0.849,0.8462,0.8479,0.8462,0.846,0.9278,0.1538,not-balanced,70,90,10,9,4,283,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0024, 'anticipation': 0.0034, 'trust': 0.0036, 'disgust': 0.0021, 'a_score': 0.3483}",KNeighborsClassifier()
KNeighborsClassifier,0.8242,0.833,0.8242,0.823,0.1565,0.8435,0.8572,0.8435,0.8422,0.8461,0.8584,0.8461,0.8449,0.9343,0.1539,not-balanced,70,90,10,8,5,75,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0052, 'anticipation': 0.0016, 'trust': 0.0008, 'disgust': 0.0027, 'a_score': 0.3469}",KNeighborsClassifier()
KNeighborsClassifier,0.8365,0.8389,0.8365,0.8362,0.1568,0.8432,0.8608,0.8432,0.8414,0.8461,0.862,0.8461,0.8445,0.9353,0.1539,not-balanced,70,90,10,6,1,42,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0044, 'anticipation': 0.0012, 'trust': 0.0014, 'disgust': 0.0016, 'a_score': 0.3501}",KNeighborsClassifier()
KNeighborsClassifier,0.8409,0.8529,0.8409,0.8396,0.1533,0.8467,0.8619,0.8467,0.8451,0.846,0.8595,0.846,0.8446,0.9367,0.154,not-balanced,70,90,10,2,5,238,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0024, 'anticipation': 0.0015, 'trust': 0.0007, 'disgust': 0.0025, 'a_score': 0.3475}",KNeighborsClassifier()
