Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8354,0.8463,0.8354,0.834,0.1527,0.8473,0.8668,0.8473,0.8452,0.8498,0.8683,0.8498,0.848,0.9388,0.1502,not-balanced,80,90,10,8,5,650,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.005, 'anticipation': 0.0045, 'trust': 0.0045, 'sadness': 0.0054, 'disgust': 0.0032, 'a_score': 0.353}",KNeighborsClassifier()
KNeighborsClassifier,0.8388,0.8407,0.8388,0.8386,0.1517,0.8483,0.8502,0.8483,0.8481,0.8492,0.851,0.8492,0.849,0.9379,0.1508,not-balanced,80,90,10,6,3,802,kbest,"['fear', 'anticipation', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0032, 'anticipation': 0.0034, 'trust': 0.003, 'surprise': 0.0036, 'disgust': 0.0028, 'a_score': 0.3527}",KNeighborsClassifier()
KNeighborsClassifier,0.8364,0.8481,0.8364,0.835,0.1553,0.8447,0.8599,0.8447,0.8432,0.849,0.8627,0.849,0.8476,0.9308,0.151,not-balanced,80,90,10,2,2,695,kbest,"['fear', 'anger', 'anticipation', 'trust', 'sadness', 'a_score']","{'fear': 0.0088, 'anger': 0.0025, 'anticipation': 0.0013, 'trust': 0.002, 'sadness': 0.0073, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.8437,0.8542,0.8437,0.8425,0.1554,0.8446,0.864,0.8446,0.843,0.8489,0.8651,0.8489,0.8473,0.9243,0.1511,not-balanced,80,90,10,6,4,133,kbest,"['fear', 'anger', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.003, 'anger': 0.0019, 'anticipation': 0.0015, 'trust': 0.0025, 'disgust': 0.0025, 'a_score': 0.3531}",KNeighborsClassifier()
KNeighborsClassifier,0.8441,0.855,0.8441,0.8429,0.1519,0.8481,0.8689,0.8481,0.8462,0.8484,0.8681,0.8484,0.8464,0.9345,0.1516,not-balanced,80,90,10,7,3,146,kbest,"['fear', 'anger', 'anticipation', 'trust', 'disgust', 'a_score']","{'fear': 0.0033, 'anger': 0.0047, 'anticipation': 0.0018, 'trust': 0.0024, 'disgust': 0.0024, 'a_score': 0.3527}",KNeighborsClassifier()
KNeighborsClassifier,0.8252,0.8352,0.8252,0.8237,0.1495,0.8505,0.8653,0.8505,0.849,0.8482,0.8639,0.8482,0.8466,0.9328,0.1518,not-balanced,80,90,10,1,5,24,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0038, 'anticipation': 0.0027, 'trust': 0.0013, 'sadness': 0.0025, 'disgust': 0.0048, 'a_score': 0.3498}",KNeighborsClassifier()
KNeighborsClassifier,0.8405,0.8468,0.8405,0.8397,0.1558,0.8442,0.8452,0.8442,0.8441,0.8474,0.8483,0.8474,0.8473,0.9321,0.1526,not-balanced,80,90,10,9,3,661,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anticipation': 0.0059, 'trust': 0.0036, 'disgust': 0.0052, 'joy': 0.0067, 'a_score': 0.3491}",KNeighborsClassifier()
KNeighborsClassifier,0.8333,0.8422,0.8333,0.8323,0.1554,0.8446,0.8586,0.8446,0.8432,0.8473,0.8619,0.8473,0.8458,0.9324,0.1527,not-balanced,80,90,10,6,5,191,kbest,"['fear', 'anticipation', 'trust', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anticipation': 0.0028, 'trust': 0.0051, 'disgust': 0.0051, 'joy': 0.0027, 'a_score': 0.3507}",KNeighborsClassifier()
KNeighborsClassifier,0.8244,0.8322,0.8244,0.8232,0.1525,0.8475,0.8612,0.8475,0.8461,0.8472,0.8599,0.8472,0.8459,0.9285,0.1528,not-balanced,80,90,10,3,4,73,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0048, 'anticipation': 0.0017, 'trust': 0.0011, 'sadness': 0.0076, 'disgust': 0.0029, 'a_score': 0.3483}",KNeighborsClassifier()
KNeighborsClassifier,0.8311,0.8438,0.8311,0.8296,0.1593,0.8407,0.8418,0.8407,0.8407,0.8471,0.8476,0.8471,0.847,0.9321,0.1529,not-balanced,80,90,10,6,1,65,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0055, 'anticipation': 0.001, 'trust': 0.0017, 'sadness': 0.0033, 'disgust': 0.0011, 'a_score': 0.3509}",KNeighborsClassifier()
