Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8903,0.8997,0.8903,0.881,0.09,0.91,0.9161,0.91,0.9074,0.9076,0.9147,0.9076,0.9048,0.9673,0.0924,not-balanced,80,90,10,6,3,14,kbest,"['fear', 'anger', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0029, 'anger': 0.0053, 'trust': 0.0048, 'surprise': 0.0037, 'disgust': 0.0044, 'a_score': 0.3522}",KNeighborsClassifier()
KNeighborsClassifier,0.8975,0.9036,0.8975,0.8868,0.0919,0.9081,0.9132,0.9081,0.9056,0.9069,0.9125,0.9069,0.9043,0.9484,0.0931,not-balanced,80,90,10,10,3,419,kbest,"['fear', 'trust', 'surprise', 'disgust', 'joy', 'a_score']","{'fear': 0.0021, 'trust': 0.0053, 'surprise': 0.0051, 'disgust': 0.0022, 'joy': 0.0065, 'a_score': 0.3541}",KNeighborsClassifier()
KNeighborsClassifier,0.9014,0.9078,0.9014,0.89,0.0943,0.9057,0.9124,0.9057,0.9029,0.9068,0.9136,0.9068,0.904,0.96,0.0932,not-balanced,80,90,10,3,1,863,kbest,"['fear', 'anger', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0028, 'anger': 0.005, 'trust': 0.0041, 'surprise': 0.0048, 'disgust': 0.0054, 'a_score': 0.354}",KNeighborsClassifier()
KNeighborsClassifier,0.8872,0.8963,0.8872,0.8789,0.0945,0.9055,0.9109,0.9055,0.9029,0.9066,0.9123,0.9066,0.904,0.9536,0.0934,not-balanced,80,90,10,8,5,347,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.0055, 'trust': 0.0042, 'surprise': 0.0025, 'sadness': 0.0059, 'disgust': 0.0037, 'a_score': 0.3569}",KNeighborsClassifier()
KNeighborsClassifier,0.899,0.9059,0.899,0.8884,0.0961,0.9039,0.9092,0.9039,0.9013,0.9065,0.912,0.9065,0.9039,0.9615,0.0935,not-balanced,80,90,10,9,2,482,kbest,"['fear', 'trust', 'surprise', 'disgust', 'joy', 'a_score']","{'fear': 0.0026, 'trust': 0.005, 'surprise': 0.0029, 'disgust': 0.0034, 'joy': 0.0072, 'a_score': 0.3547}",KNeighborsClassifier()
KNeighborsClassifier,0.8995,0.9057,0.8995,0.8891,0.0926,0.9074,0.912,0.9074,0.9051,0.9063,0.9111,0.9063,0.9038,0.9612,0.0937,not-balanced,80,90,10,2,1,542,kbest,"['fear', 'trust', 'surprise', 'disgust', 'joy', 'a_score']","{'fear': 0.0031, 'trust': 0.0038, 'surprise': 0.0033, 'disgust': 0.0033, 'joy': 0.0036, 'a_score': 0.3531}",KNeighborsClassifier()
KNeighborsClassifier,0.897,0.9039,0.897,0.8861,0.0919,0.9081,0.9133,0.9081,0.9056,0.9061,0.9116,0.9061,0.9035,0.9457,0.0939,not-balanced,80,90,10,9,4,639,kbest,"['fear', 'anger', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.004, 'anger': 0.0064, 'trust': 0.0052, 'surprise': 0.003, 'disgust': 0.0094, 'a_score': 0.3565}",KNeighborsClassifier()
KNeighborsClassifier,0.897,0.9046,0.897,0.8859,0.0909,0.9091,0.9149,0.9091,0.9066,0.9059,0.9128,0.9059,0.9031,0.9655,0.0941,not-balanced,80,90,10,5,2,549,kbest,"['fear', 'anger', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0015, 'anger': 0.0042, 'trust': 0.0035, 'surprise': 0.005, 'disgust': 0.0042, 'a_score': 0.3505}",KNeighborsClassifier()
KNeighborsClassifier,0.8865,0.896,0.8865,0.8776,0.0924,0.9076,0.9124,0.9076,0.9052,0.9059,0.9113,0.9059,0.9034,0.9535,0.0941,not-balanced,80,90,10,10,2,276,kbest,"['fear', 'trust', 'surprise', 'disgust', 'joy', 'a_score']","{'fear': 0.0046, 'trust': 0.0035, 'surprise': 0.0023, 'disgust': 0.0056, 'joy': 0.0027, 'a_score': 0.3545}",KNeighborsClassifier()
KNeighborsClassifier,0.8951,0.9024,0.8951,0.8854,0.0944,0.9056,0.9116,0.9056,0.9029,0.9056,0.9114,0.9056,0.9029,0.9678,0.0944,not-balanced,80,90,10,2,4,809,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.0047, 'trust': 0.0038, 'surprise': 0.0024, 'sadness': 0.0037, 'disgust': 0.002, 'a_score': 0.355}",KNeighborsClassifier()
KNeighborsClassifier,0.8845,0.895,0.8845,0.8765,0.0926,0.9074,0.9138,0.9074,0.9047,0.9056,0.9122,0.9056,0.9028,0.9611,0.0944,not-balanced,80,90,10,8,2,222,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.0038, 'trust': 0.0034, 'surprise': 0.0043, 'sadness': 0.0021, 'disgust': 0.0026, 'a_score': 0.3528}",KNeighborsClassifier()
KNeighborsClassifier,0.8941,0.9015,0.8941,0.8842,0.096,0.904,0.9096,0.904,0.9013,0.9055,0.9118,0.9055,0.9028,0.9587,0.0945,not-balanced,80,90,10,8,3,746,kbest,"['fear', 'anticipation', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0019, 'anticipation': 0.0025, 'trust': 0.0017, 'surprise': 0.0052, 'disgust': 0.0023, 'a_score': 0.353}",KNeighborsClassifier()
KNeighborsClassifier,0.9007,0.9055,0.9007,0.8897,0.0977,0.9023,0.9077,0.9023,0.8996,0.905,0.9104,0.905,0.9024,0.9657,0.095,not-balanced,80,90,10,1,1,557,kbest,"['fear', 'anticipation', 'trust', 'surprise', 'disgust', 'a_score']","{'fear': 0.0021, 'anticipation': 0.0058, 'trust': 0.0047, 'surprise': 0.0092, 'disgust': 0.0032, 'a_score': 0.3547}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.9012,0.8952,0.8846,0.0945,0.9055,0.9108,0.9055,0.9029,0.9048,0.9097,0.9048,0.9023,0.9658,0.0952,not-balanced,80,90,10,5,1,999,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.0021, 'trust': 0.0041, 'surprise': 0.0034, 'sadness': 0.0025, 'disgust': 0.0053, 'a_score': 0.3584}",KNeighborsClassifier()
KNeighborsClassifier,0.9029,0.9073,0.9029,0.8913,0.096,0.904,0.9062,0.904,0.902,0.9047,0.9082,0.9047,0.9025,0.9497,0.0953,not-balanced,80,90,10,9,5,338,kbest,"['fear', 'trust', 'surprise', 'disgust', 'joy', 'a_score']","{'fear': 0.001, 'trust': 0.0059, 'surprise': 0.0016, 'disgust': 0.0015, 'joy': 0.0027, 'a_score': 0.352}",KNeighborsClassifier()
KNeighborsClassifier,0.895,0.9005,0.895,0.8841,0.0928,0.9072,0.9127,0.9072,0.9047,0.9046,0.9104,0.9046,0.9019,0.9593,0.0954,not-balanced,80,90,10,1,2,744,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.0077, 'trust': 0.0053, 'surprise': 0.0037, 'sadness': 0.0048, 'disgust': 0.0038, 'a_score': 0.3536}",KNeighborsClassifier()
