Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8929,0.9079,0.8929,0.8857,0.0871,0.9129,0.9233,0.9129,0.9098,0.9151,0.925,0.9151,0.9122,0.9738,0.0849,not-balanced,50,90,10,7,2,900,kbest,"['trust', 'a_score']","{'trust': 0.0007, 'a_score': 0.3584}",KNeighborsClassifier()
KNeighborsClassifier,0.9086,0.9191,0.9086,0.8977,0.0838,0.9162,0.9253,0.9162,0.9135,0.915,0.9246,0.915,0.9122,0.966,0.085,not-balanced,50,90,10,2,5,748,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3561}",KNeighborsClassifier()
KNeighborsClassifier,0.9035,0.9171,0.9035,0.8932,0.0845,0.9155,0.9255,0.9155,0.9127,0.915,0.925,0.915,0.9121,0.9662,0.085,not-balanced,50,90,10,3,3,867,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3546}",KNeighborsClassifier()
KNeighborsClassifier,0.906,0.9182,0.906,0.8959,0.0849,0.9151,0.925,0.9151,0.9121,0.915,0.925,0.915,0.9121,0.966,0.085,not-balanced,50,90,10,2,3,273,kbest,"['trust', 'a_score']","{'trust': 0.0005, 'a_score': 0.357}",KNeighborsClassifier()
KNeighborsClassifier,0.8976,0.9136,0.8976,0.8886,0.0847,0.9153,0.9252,0.9153,0.9124,0.915,0.9251,0.915,0.9121,0.9744,0.085,not-balanced,50,90,10,9,4,693,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3583}",KNeighborsClassifier()
KNeighborsClassifier,0.8966,0.9097,0.8966,0.8883,0.0843,0.9157,0.9251,0.9157,0.9129,0.915,0.9248,0.915,0.9121,0.9718,0.085,not-balanced,50,90,10,9,2,165,kbest,"['trust', 'a_score']","{'trust': 0.0003, 'a_score': 0.3541}",KNeighborsClassifier()
KNeighborsClassifier,0.8933,0.9127,0.8933,0.8854,0.0837,0.9163,0.926,0.9163,0.9134,0.915,0.9251,0.915,0.9121,0.9748,0.085,not-balanced,50,90,10,6,5,989,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.8929,0.9123,0.8929,0.8844,0.0847,0.9153,0.9244,0.9153,0.9125,0.9149,0.9244,0.9149,0.912,0.965,0.0851,not-balanced,50,90,10,2,2,909,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.357}",KNeighborsClassifier()
KNeighborsClassifier,0.9056,0.9167,0.9056,0.8952,0.0847,0.9153,0.9252,0.9153,0.9125,0.9149,0.9249,0.9149,0.912,0.9565,0.0851,not-balanced,50,90,10,1,3,229,kbest,"['trust', 'a_score']","{'trust': 0.0007, 'a_score': 0.3565}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.9124,0.8952,0.8878,0.0856,0.9144,0.9241,0.9144,0.9115,0.9149,0.9246,0.9149,0.912,0.973,0.0851,not-balanced,50,90,10,5,2,480,kbest,"['trust', 'a_score']","{'trust': 0.0011, 'a_score': 0.3561}",KNeighborsClassifier()
KNeighborsClassifier,0.9139,0.9235,0.9139,0.9017,0.0837,0.9163,0.9259,0.9163,0.9135,0.9149,0.9248,0.9149,0.912,0.9665,0.0851,not-balanced,50,90,10,9,3,702,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.9019,0.915,0.9019,0.8915,0.0821,0.9179,0.927,0.9179,0.9152,0.9149,0.9248,0.9149,0.912,0.9626,0.0851,not-balanced,50,90,10,3,2,533,kbest,"['trust', 'a_score']","{'trust': 0.001, 'a_score': 0.3549}",KNeighborsClassifier()
