Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
SVC;0.9413;0.9435;0.9413;0.9271;0.9861;[(1, 2)];TF-IDF;over;30;5;kbest;{'C': 10, 'kernel': 'rbf', 'probability': True, 'random_state': 42};SVC(C=10, probability=True, random_state=42)
SVC;0.9391;0.9414;0.9391;0.9261;0.9856;[(1, 2)];TF-IDF;over;30;5;kbest;{'C': 1, 'kernel': 'rbf', 'probability': True, 'random_state': 42};SVC(C=1, probability=True, random_state=42)
SVC;0.9355;0.9374;0.9355;0.9237;0.9853;[(1, 2)];TF-IDF;over;30;5;kbest;{'C': 10, 'kernel': 'rbf', 'probability': True, 'random_state': 42};SVC(C=10, probability=True, random_state=42)
SVC;0.9343;0.9365;0.9343;0.9221;0.9831;[(1, 2)];TF-IDF;over;30;5;kbest;{'C': 10, 'kernel': 'rbf', 'probability': True, 'random_state': 42};SVC(C=10, probability=True, random_state=42)
SVC;0.9326;0.9354;0.9326;0.9171;0.9841;[(1, 2)];TF-IDF;over;30;5;kbest;{'C': 1, 'kernel': 'rbf', 'probability': True, 'random_state': 42};SVC(C=1, probability=True, random_state=42)
