Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
DecisionTreeClassifier;0.7239;0.7256;0.7239;0.6957;0.8493;(1, 2);TF-IDF;mixed;5;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7236;0.726;0.7236;0.6916;0.8355;(1, 2);TF-IDF;mixed;5;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7232;0.7296;0.7232;0.7;0.8423;(1, 2);TF-IDF;under;10;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7232;0.7274;0.7232;0.6922;0.8383;(1, 2);TF-IDF;mixed;10;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7231;0.7279;0.7231;0.6944;0.8534;(1, 2);TF-IDF;under;5;10;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7227;0.7231;0.7227;0.6915;0.845;(1, 2);TF-IDF;under;10;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7211;0.7228;0.7211;0.6847;0.8434;(1, 2);TF-IDF;over;10;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7205;0.7334;0.7205;0.7007;0.8373;(1, 2);TF-IDF;under;5;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.72;0.722;0.72;0.6901;0.8406;(1, 2);TF-IDF;over;5;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7194;0.7221;0.7194;0.6866;0.8514;(1, 2);TF-IDF;under;5;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7184;0.7199;0.7184;0.6822;0.838;(1, 2);TF-IDF;under;10;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7181;0.7219;0.7181;0.69;0.8385;(1, 2);TF-IDF;smote;5;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
DecisionTreeClassifier;0.7181;0.7234;0.7181;0.6945;0.8404;(1, 2);TF-IDF;smote;10;5;kbest;{'max_depth': 100, 'min_samples_leaf': 5, 'random_state': 42};DecisionTreeClassifier(max_depth=100, min_samples_leaf=5, random_state=42)
