Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
MultinomialNB;0.8235;0.8323;0.8235;0.8144;0.9533;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8235;0.8324;0.8235;0.8142;0.953;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8231;0.8311;0.8231;0.8119;0.9509;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.823;0.8325;0.823;0.8096;0.9359;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8226;0.8429;0.8226;0.8083;0.925;(1, 2);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.822;0.8288;0.822;0.814;0.9516;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8219;0.8442;0.8219;0.8167;0.9307;(1, 2);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8219;0.8372;0.8219;0.8182;0.9302;(1, 2);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8216;0.8327;0.8216;0.8072;0.9335;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8216;0.833;0.8216;0.8096;0.9351;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8213;0.8343;0.8213;0.8252;0.9439;(1, 2);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8212;0.8344;0.8212;0.8166;0.935;(1, 2);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8211;0.8288;0.8211;0.8242;0.9485;(1, 2);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8209;0.8286;0.8209;0.8081;0.9479;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8207;0.8319;0.8207;0.8086;0.9351;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8203;0.8286;0.8203;0.8253;0.9515;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8201;0.8292;0.8201;0.8071;0.9375;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8199;0.8335;0.8199;0.8141;0.9375;(1, 2);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8198;0.8276;0.8198;0.8127;0.9528;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8197;0.8273;0.8197;0.8256;0.9483;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8197;0.8286;0.8197;0.8077;0.9448;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8196;0.8271;0.8196;0.8099;0.953;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8193;0.8292;0.8193;0.8017;0.9335;(1, 1);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8185;0.8268;0.8185;0.808;0.9523;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8184;0.83;0.8184;0.807;0.9367;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8181;0.8294;0.8181;0.8178;0.9434;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8181;0.8275;0.8181;0.8221;0.9467;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8179;0.831;0.8179;0.8067;0.9349;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8175;0.8328;0.8175;0.8244;0.9432;(1, 2);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8173;0.8254;0.8173;0.805;0.9447;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8173;0.839;0.8173;0.8164;0.9341;(1, 2);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.817;0.8321;0.817;0.8142;0.934;(1, 2);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.817;0.8256;0.817;0.8114;0.953;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8168;0.824;0.8168;0.8019;0.9503;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8167;0.8296;0.8167;0.8245;0.9439;(1, 2);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8166;0.831;0.8166;0.8259;0.9427;(1, 2);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8156;0.8304;0.8156;0.8163;0.9388;(1, 2);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8151;0.8253;0.8151;0.8047;0.9362;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8151;0.8443;0.8151;0.8174;0.9142;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8149;0.8227;0.8149;0.8089;0.9532;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8147;0.8234;0.8147;0.8156;0.9454;(1, 2);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8147;0.8227;0.8147;0.8205;0.9481;(1, 2);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8144;0.8248;0.8144;0.8012;0.9498;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8143;0.8259;0.8143;0.8056;0.9349;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.814;0.8287;0.814;0.8109;0.9368;(1, 2);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8137;0.8222;0.8137;0.8083;0.9517;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8136;0.8239;0.8136;0.8013;0.9381;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8132;0.8213;0.8132;0.8047;0.9529;(1, 1);TF-IDF;smote;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.813;0.8253;0.813;0.802;0.9353;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8128;0.8355;0.8128;0.8097;0.9296;(1, 2);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8125;0.8203;0.8125;0.8053;0.9451;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8124;0.8258;0.8124;0.8194;0.9414;(1, 2);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8123;0.8202;0.8123;0.8041;0.9535;(1, 1);TF-IDF;over;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8122;0.8197;0.8122;0.8048;0.9519;(1, 1);TF-IDF;under;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8118;0.8294;0.8118;0.81;0.9364;(1, 2);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8117;0.8195;0.8117;0.8046;0.9495;(1, 1);TF-IDF;mixed;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8115;0.836;0.8115;0.8132;0.9315;(1, 2);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8115;0.8303;0.8115;0.8165;0.9359;(1, 2);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.811;0.8224;0.811;0.7983;0.9316;(1, 1);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8108;0.8315;0.8108;0.8079;0.9268;(1, 2);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8108;0.8279;0.8108;0.8117;0.9349;(1, 2);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8107;0.8211;0.8107;0.8183;0.9439;(1, 2);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8105;0.818;0.8105;0.7963;0.9433;(1, 1);TF-IDF;over;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8102;0.828;0.8102;0.8181;0.9393;(1, 2);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8102;0.8256;0.8102;0.8176;0.9433;(1, 2);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8101;0.8243;0.8101;0.8103;0.9319;(1, 2);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8096;0.8227;0.8096;0.7933;0.9299;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8096;0.8213;0.8096;0.7924;0.9296;(1, 1);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8089;0.819;0.8089;0.8077;0.94;(1, 2);TF-IDF;smote;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8085;0.818;0.8085;0.8173;0.9475;(1, 2);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8082;0.8163;0.8082;0.8031;0.9506;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8079;0.8264;0.8079;0.8076;0.9257;(1, 2);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8077;0.8213;0.8077;0.8079;0.9363;(1, 2);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8077;0.8173;0.8077;0.7971;0.946;(1, 1);TF-IDF;under;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8076;0.8197;0.8076;0.7977;0.9358;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.807;0.8412;0.807;0.8092;0.9134;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.807;0.818;0.807;0.7969;0.9358;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8065;0.8443;0.8065;0.8038;0.9077;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8059;0.822;0.8059;0.7904;0.9212;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8055;0.8196;0.8055;0.7939;0.936;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8055;0.8181;0.8055;0.7943;0.9348;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.805;0.8304;0.805;0.8121;0.9178;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8045;0.8237;0.8045;0.8047;0.933;(1, 2);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8042;0.8157;0.8042;0.8146;0.9411;(1, 2);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8041;0.8165;0.8041;0.7903;0.9295;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8036;0.8121;0.8036;0.8069;0.9409;(1, 2);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8034;0.815;0.8034;0.7975;0.9361;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8031;0.8129;0.8031;0.7956;0.95;(1, 1);TF-IDF;smote;30;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.803;0.8336;0.803;0.8099;0.9144;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.803;0.8335;0.803;0.8109;0.9141;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8025;0.8114;0.8025;0.7962;0.952;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8025;0.8132;0.8025;0.7926;0.938;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8025;0.8264;0.8025;0.8106;0.9214;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8023;0.8103;0.8023;0.797;0.9518;(1, 1);TF-IDF;mixed;30;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8021;0.8136;0.8021;0.7979;0.9366;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8021;0.8164;0.8021;0.7991;0.9297;(1, 2);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.802;0.8139;0.802;0.8103;0.9403;(1, 2);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8019;0.8166;0.8019;0.8039;0.9343;(1, 2);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8019;0.8112;0.8019;0.8097;0.9431;(1, 2);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8012;0.8137;0.8012;0.7929;0.9354;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8011;0.8151;0.8011;0.7974;0.9347;(1, 2);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.801;0.8107;0.801;0.8094;0.9454;(1, 2);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8009;0.8126;0.8009;0.789;0.9318;(1, 1);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8008;0.8133;0.8008;0.7948;0.934;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8007;0.8132;0.8007;0.7901;0.9326;(1, 1);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8007;0.8391;0.8007;0.7988;0.9027;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8004;0.8111;0.8004;0.81;0.9398;(1, 2);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.8002;0.8084;0.8002;0.8092;0.942;(1, 2);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7998;0.8098;0.7998;0.8115;0.9399;(1, 2);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7997;0.8106;0.7997;0.8094;0.9413;(1, 2);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7995;0.827;0.7995;0.8074;0.9176;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7993;0.8149;0.7993;0.7902;0.9183;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7987;0.8105;0.7987;0.787;0.9351;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7985;0.8147;0.7985;0.8048;0.9371;(1, 2);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7982;0.8312;0.7982;0.8067;0.9135;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7982;0.8104;0.7982;0.789;0.9352;(1, 1);TF-IDF;over;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7982;0.8287;0.7982;0.8039;0.915;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7976;0.8138;0.7976;0.787;0.9217;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7973;0.8146;0.7973;0.7838;0.9149;(1, 1);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7971;0.8105;0.7971;0.8043;0.934;(1, 2);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7971;0.807;0.7971;0.8109;0.9404;(1, 2);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7965;0.8204;0.7965;0.8077;0.9184;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7959;0.8262;0.7959;0.8026;0.9151;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7957;0.8136;0.7957;0.7848;0.9166;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7956;0.8043;0.7956;0.809;0.9466;(1, 2);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7954;0.8102;0.7954;0.8017;0.9341;(1, 2);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7946;0.8149;0.7946;0.7863;0.9213;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7942;0.8348;0.7942;0.7944;0.9055;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7942;0.8132;0.7942;0.782;0.9173;(1, 1);TF-IDF;under;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7935;0.8238;0.7935;0.8001;0.914;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7931;0.8028;0.7931;0.7886;0.9367;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.793;0.8198;0.793;0.8014;0.9204;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7927;0.8068;0.7927;0.784;0.9299;(1, 1);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.792;0.801;0.792;0.8042;0.9391;(1, 2);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.792;0.8267;0.792;0.7976;0.9138;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7918;0.8164;0.7918;0.8011;0.9152;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7908;0.8017;0.7908;0.7829;0.9342;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7906;0.8096;0.7906;0.7825;0.9192;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7899;0.8134;0.7899;0.8017;0.9178;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7896;0.7994;0.7896;0.78;0.9328;(1, 1);TF-IDF;under;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7895;0.8058;0.7895;0.7839;0.9198;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7889;0.8039;0.7889;0.7942;0.9299;(1, 2);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7888;0.8194;0.7888;0.7952;0.9094;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7886;0.8018;0.7886;0.784;0.9365;(1, 1);TF-IDF;under;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7884;0.8061;0.7884;0.775;0.9157;(1, 1);TF-IDF;mixed;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7879;0.797;0.7879;0.7788;0.9307;(1, 1);TF-IDF;over;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7875;0.8025;0.7875;0.7815;0.9214;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7868;0.7996;0.7868;0.7763;0.9334;(1, 1);TF-IDF;mixed;20;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7867;0.8158;0.7867;0.7959;0.9168;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7867;0.802;0.7867;0.7728;0.9171;(1, 1);TF-IDF;smote;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7843;0.8113;0.7843;0.7962;0.9168;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7841;0.8023;0.7841;0.7669;0.9155;(1, 1);TF-IDF;over;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7831;0.7938;0.7831;0.7776;0.9355;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7824;0.7933;0.7824;0.7778;0.9353;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7817;0.7913;0.7817;0.7779;0.9366;(1, 1);TF-IDF;smote;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7817;0.793;0.7817;0.7741;0.9345;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7816;0.7958;0.7816;0.7731;0.9188;(1, 1);TF-IDF;mixed;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7815;0.7978;0.7815;0.7674;0.9157;(1, 1);TF-IDF;under;15;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7813;0.7992;0.7813;0.7734;0.9168;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7811;0.7932;0.7811;0.7732;0.934;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7811;0.7926;0.7811;0.7802;0.9389;(1, 1);TF-IDF;mixed;20;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7798;0.8029;0.7798;0.7628;0.8969;(1, 1);TF-IDF;over;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7796;0.797;0.7796;0.7761;0.9193;(1, 1);TF-IDF;smote;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7796;0.7959;0.7796;0.7731;0.9187;(1, 1);TF-IDF;over;15;10;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
MultinomialNB;0.7795;0.8069;0.7795;0.7859;0.902;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};MultinomialNB(alpha=0.1)
