Algorithm;Accuracy;Precision;Recall;F1 Score;AUC;Ngram;Vect. Strategy;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Hyper Params.;Model
BernoulliNB;0.7844;0.7978;0.7844;0.7906;0.9159;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7843;0.8383;0.7843;0.7882;0.9464;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7841;0.796;0.7841;0.7864;0.9139;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7841;0.8401;0.7841;0.7889;0.9468;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7841;0.7959;0.7841;0.7893;0.9148;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7839;0.7967;0.7839;0.7872;0.9174;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7839;0.8374;0.7839;0.7894;0.948;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7836;0.7989;0.7836;0.7887;0.9103;(1, 1);TF-IDF;over;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7835;0.8355;0.7835;0.7872;0.9453;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7833;0.8403;0.7833;0.7834;0.9479;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7833;0.798;0.7833;0.7882;0.9119;(1, 1);TF-IDF;over;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7833;0.7996;0.7833;0.7887;0.913;(1, 1);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7833;0.7992;0.7833;0.7863;0.9196;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7826;0.7965;0.7826;0.7873;0.9147;(1, 1);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7826;0.8394;0.7826;0.7881;0.9433;(1, 2);TF-IDF;over;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7826;0.8401;0.7826;0.7861;0.9474;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7817;0.7952;0.7817;0.7841;0.9138;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.781;0.7939;0.781;0.7877;0.9081;(1, 1);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7809;0.8374;0.7809;0.7872;0.9468;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7809;0.837;0.7809;0.7859;0.9445;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7805;0.7965;0.7805;0.7827;0.9162;(1, 1);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7802;0.8331;0.7802;0.7825;0.9455;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.78;0.8363;0.78;0.7851;0.9476;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7785;0.7929;0.7785;0.783;0.9126;(1, 1);TF-IDF;under;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7785;0.835;0.7785;0.7807;0.9433;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7783;0.8393;0.7783;0.7782;0.9459;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7777;0.8371;0.7777;0.7819;0.9459;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7776;0.8372;0.7776;0.7808;0.947;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7771;0.8374;0.7771;0.7768;0.9452;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7762;0.834;0.7762;0.7765;0.945;(1, 2);TF-IDF;under;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7761;0.7904;0.7761;0.7786;0.9135;(1, 1);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7761;0.836;0.7761;0.7774;0.9461;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7756;0.8356;0.7756;0.7772;0.9463;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7754;0.8351;0.7754;0.7774;0.9443;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7749;0.8337;0.7749;0.7799;0.9457;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7747;0.8348;0.7747;0.7801;0.9433;(1, 2);TF-IDF;mixed;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7745;0.8337;0.7745;0.7722;0.9435;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7744;0.8359;0.7744;0.7729;0.9414;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7736;0.8321;0.7736;0.7786;0.9445;(1, 2);TF-IDF;smote;10;10;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7711;0.8371;0.7711;0.7688;0.9451;(1, 2);TF-IDF;under;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7711;0.8334;0.7711;0.7712;0.942;(1, 2);TF-IDF;mixed;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7708;0.8354;0.7708;0.7718;0.9463;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7675;0.8309;0.7675;0.767;0.9427;(1, 2);TF-IDF;smote;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
BernoulliNB;0.7641;0.8292;0.7641;0.7634;0.9431;(1, 2);TF-IDF;over;10;5;kbest;{'alpha': 0.1};BernoulliNB(alpha=0.1)
