Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.855,0.8763,0.855,0.8005,0.8553,0.8755,0.8553,0.8551,0.8581,0.8791,0.8581,0.8578,0.9649,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0053, 'anticipation': 0.0081, 'trust': 0.009, 'surprise': 0.0084, 'sadness': 0.0114, 'disgust': 0.0069, 'joy': 0.0085, 'a_score': 0.442}",RandomForestClassifier()
RandomForestClassifier,0.858,0.8793,0.858,0.8049,0.8538,0.8741,0.8538,0.8538,0.8576,0.8793,0.8576,0.8575,0.9651,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.005, 'anticipation': 0.0082, 'trust': 0.0087, 'surprise': 0.0073, 'sadness': 0.0108, 'disgust': 0.0071, 'joy': 0.0088, 'a_score': 0.4452}",RandomForestClassifier()
RandomForestClassifier,0.8538,0.8759,0.8538,0.7998,0.8536,0.875,0.8536,0.8535,0.8575,0.88,0.8575,0.8574,0.9646,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0116, 'anger': 0.0057, 'anticipation': 0.0086, 'trust': 0.0091, 'surprise': 0.009, 'sadness': 0.0117, 'disgust': 0.0067, 'joy': 0.0089, 'a_score': 0.4422}",RandomForestClassifier()
RandomForestClassifier,0.8558,0.8771,0.8558,0.8017,0.8529,0.8724,0.8529,0.8527,0.8571,0.8778,0.8571,0.8569,0.9653,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0129, 'anger': 0.0056, 'anticipation': 0.0092, 'trust': 0.009, 'surprise': 0.0083, 'sadness': 0.0112, 'disgust': 0.007, 'joy': 0.0083, 'a_score': 0.442}",RandomForestClassifier()
RandomForestClassifier,0.8555,0.8771,0.8555,0.8009,0.855,0.8755,0.855,0.855,0.8568,0.8784,0.8568,0.8568,0.9648,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.011, 'anger': 0.005, 'anticipation': 0.0083, 'trust': 0.0099, 'surprise': 0.0071, 'sadness': 0.0104, 'disgust': 0.0071, 'joy': 0.0119, 'a_score': 0.4435}",RandomForestClassifier()
RandomForestClassifier,0.8552,0.8769,0.8552,0.8017,0.8546,0.8763,0.8546,0.8545,0.8568,0.8792,0.8568,0.8566,0.9641,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0112, 'anger': 0.0051, 'anticipation': 0.0086, 'trust': 0.0081, 'surprise': 0.0089, 'sadness': 0.012, 'disgust': 0.0071, 'joy': 0.009, 'a_score': 0.4439}",RandomForestClassifier()
RandomForestClassifier,0.8554,0.878,0.8554,0.804,0.8533,0.875,0.8533,0.8533,0.8567,0.8798,0.8567,0.8567,0.9651,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0125, 'anger': 0.0058, 'anticipation': 0.0086, 'trust': 0.009, 'surprise': 0.0086, 'sadness': 0.0137, 'disgust': 0.0067, 'joy': 0.0084, 'a_score': 0.4465}",RandomForestClassifier()
RandomForestClassifier,0.853,0.8742,0.853,0.7972,0.8535,0.8743,0.8535,0.8536,0.8567,0.8785,0.8567,0.8567,0.9638,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0052, 'anticipation': 0.0096, 'trust': 0.0087, 'surprise': 0.0076, 'sadness': 0.0101, 'disgust': 0.0065, 'joy': 0.0081, 'a_score': 0.4426}",RandomForestClassifier()
DecisionTreeClassifier,0.8503,0.8651,0.8503,0.7791,0.8522,0.8709,0.8522,0.8519,0.8566,0.8751,0.8566,0.8563,0.9521,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0074, 'anticipation': 0.009, 'trust': 0.0093, 'surprise': 0.009, 'sadness': 0.0131, 'disgust': 0.0094, 'joy': 0.0076, 'a_score': 0.4432}",DecisionTreeClassifier()
RandomForestClassifier,0.8551,0.8762,0.8551,0.7994,0.8529,0.8726,0.8529,0.8527,0.8565,0.8777,0.8565,0.8563,0.965,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0107, 'anger': 0.0055, 'anticipation': 0.0082, 'trust': 0.0088, 'surprise': 0.0075, 'sadness': 0.0115, 'disgust': 0.006, 'joy': 0.0072, 'a_score': 0.448}",RandomForestClassifier()
