Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9107,0.9175,0.9107,0.8989,0.916,0.9231,0.916,0.9135,0.9167,0.9239,0.9167,0.9142,0.9663,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.004, 'anticipation': 0.0043, 'trust': 0.0051, 'surprise': 0.0042, 'sadness': 0.0057, 'disgust': 0.0033, 'joy': 0.0052, 'a_score': 0.3641}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9118,0.9185,0.9118,0.9003,0.9156,0.922,0.9156,0.9132,0.9163,0.923,0.9163,0.914,0.9666,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.005, 'anticipation': 0.0043, 'trust': 0.0053, 'surprise': 0.0051, 'sadness': 0.0058, 'disgust': 0.0043, 'joy': 0.0051, 'a_score': 0.3654}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9115,0.9181,0.9115,0.8999,0.9161,0.9224,0.9161,0.9138,0.9162,0.9231,0.9162,0.9138,0.9676,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0073, 'anger': 0.0042, 'anticipation': 0.0043, 'trust': 0.0056, 'surprise': 0.0036, 'sadness': 0.0075, 'disgust': 0.0038, 'joy': 0.0048, 'a_score': 0.3633}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9091,0.9154,0.9091,0.8973,0.9158,0.9218,0.9158,0.9135,0.916,0.9222,0.916,0.9137,0.9671,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0069, 'anger': 0.0043, 'anticipation': 0.0044, 'trust': 0.0056, 'surprise': 0.0042, 'sadness': 0.0065, 'disgust': 0.0031, 'joy': 0.0052, 'a_score': 0.3625}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9117,0.9181,0.9117,0.9002,0.9157,0.9219,0.9157,0.9133,0.916,0.9226,0.916,0.9137,0.9676,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0045, 'anticipation': 0.0051, 'trust': 0.0058, 'surprise': 0.0045, 'sadness': 0.0069, 'disgust': 0.0034, 'joy': 0.0044, 'a_score': 0.3641}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9111,0.918,0.9111,0.8993,0.9156,0.9219,0.9156,0.9132,0.9159,0.9225,0.9159,0.9135,0.9683,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0043, 'anticipation': 0.0048, 'trust': 0.0054, 'surprise': 0.0039, 'sadness': 0.0058, 'disgust': 0.0028, 'joy': 0.0053, 'a_score': 0.3637}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9105,0.9167,0.9105,0.8989,0.9154,0.9212,0.9154,0.913,0.9158,0.9219,0.9158,0.9135,0.9674,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0036, 'anticipation': 0.0038, 'trust': 0.0064, 'surprise': 0.0049, 'sadness': 0.0059, 'disgust': 0.004, 'joy': 0.0054, 'a_score': 0.3646}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9106,0.9173,0.9106,0.8988,0.9156,0.9221,0.9156,0.9132,0.9158,0.9225,0.9158,0.9134,0.9667,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0067, 'anger': 0.0049, 'anticipation': 0.005, 'trust': 0.0064, 'surprise': 0.0047, 'sadness': 0.0059, 'disgust': 0.0038, 'joy': 0.0043, 'a_score': 0.3642}",DecisionTreeClassifier()
RandomForestClassifier,0.9088,0.9148,0.9088,0.8974,0.9129,0.9188,0.9129,0.9104,0.9156,0.9215,0.9156,0.9133,0.9744,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0031, 'anticipation': 0.0041, 'trust': 0.0061, 'surprise': 0.0043, 'sadness': 0.0058, 'disgust': 0.004, 'joy': 0.0053, 'a_score': 0.3669}",RandomForestClassifier()
RandomForestClassifier,0.9116,0.9178,0.9116,0.9004,0.912,0.918,0.912,0.9095,0.9154,0.9214,0.9154,0.9131,0.9749,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0034, 'anticipation': 0.0049, 'trust': 0.0055, 'surprise': 0.0065, 'sadness': 0.006, 'disgust': 0.0051, 'joy': 0.0054, 'a_score': 0.3672}",RandomForestClassifier()
DecisionTreeClassifier,0.9105,0.9171,0.9105,0.8988,0.9157,0.9218,0.9157,0.9133,0.9154,0.9217,0.9154,0.913,0.9678,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0051, 'anticipation': 0.0041, 'trust': 0.0059, 'surprise': 0.0051, 'sadness': 0.0054, 'disgust': 0.0037, 'joy': 0.0058, 'a_score': 0.3641}",DecisionTreeClassifier()
RandomForestClassifier,0.911,0.9171,0.911,0.8998,0.9122,0.9181,0.9122,0.9097,0.9154,0.9216,0.9154,0.9131,0.9745,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0059, 'anger': 0.0038, 'anticipation': 0.0042, 'trust': 0.0053, 'surprise': 0.0051, 'sadness': 0.0072, 'disgust': 0.0047, 'joy': 0.005, 'a_score': 0.3678}",RandomForestClassifier()
DecisionTreeClassifier,0.9092,0.9154,0.9092,0.8974,0.9152,0.9213,0.9152,0.9129,0.9152,0.9217,0.9152,0.9129,0.9677,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0043, 'anticipation': 0.0048, 'trust': 0.0062, 'surprise': 0.0045, 'sadness': 0.0066, 'disgust': 0.0028, 'joy': 0.0053, 'a_score': 0.3637}",DecisionTreeClassifier()
RandomForestClassifier,0.9114,0.9182,0.9114,0.9001,0.9126,0.9189,0.9126,0.91,0.915,0.9217,0.915,0.9125,0.9747,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0033, 'anticipation': 0.0039, 'trust': 0.0053, 'surprise': 0.0044, 'sadness': 0.0066, 'disgust': 0.0057, 'joy': 0.0049, 'a_score': 0.3654}",RandomForestClassifier()
RandomForestClassifier,0.9104,0.9167,0.9104,0.8991,0.9108,0.9166,0.9108,0.9082,0.9149,0.9209,0.9149,0.9126,0.9749,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0039, 'anticipation': 0.0042, 'trust': 0.0045, 'surprise': 0.0051, 'sadness': 0.006, 'disgust': 0.0049, 'joy': 0.0051, 'a_score': 0.368}",RandomForestClassifier()
RandomForestClassifier,0.9128,0.9193,0.9128,0.9017,0.9117,0.9178,0.9117,0.9091,0.9148,0.921,0.9148,0.9125,0.9749,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0039, 'anticipation': 0.0046, 'trust': 0.0053, 'surprise': 0.005, 'sadness': 0.0065, 'disgust': 0.0047, 'joy': 0.0057, 'a_score': 0.3662}",RandomForestClassifier()
