Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8358,0.8477,0.8358,0.6978,0.3516,0.845,0.8342,0.845,0.8302,0.8631,0.8547,0.8631,0.8506,0.9588,0.3196,not-balanced,50,30,10,1,1,272,kbest,"['sadness', 'a_score']","{'sadness': 0.0041, 'a_score': 0.3907}",KNeighborsClassifier()
KNeighborsClassifier,0.8395,0.8498,0.8395,0.7519,0.3483,0.8442,0.833,0.8442,0.8302,0.8598,0.8508,0.8598,0.8482,0.9534,0.3224,not-balanced,60,30,10,8,4,492,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0002, 'sadness': 0.0039, 'a_score': 0.3928}",KNeighborsClassifier()
KNeighborsClassifier,0.8404,0.8516,0.8404,0.7281,0.3534,0.8459,0.8339,0.8459,0.8304,0.8596,0.8484,0.8596,0.846,0.9559,0.3336,not-balanced,50,30,10,10,5,322,kbest,"['trust', 'a_score']","{'trust': 0.0026, 'a_score': 0.3934}",KNeighborsClassifier()
KNeighborsClassifier,0.8357,0.8388,0.8357,0.7283,0.3483,0.8474,0.838,0.8474,0.8375,0.8593,0.8535,0.8593,0.852,0.957,0.3212,not-balanced,80,30,10,9,5,626,kbest,"['fear', 'trust', 'surprise', 'sadness', 'joy', 'a_score']","{'fear': 0.0054, 'trust': 0.0034, 'surprise': 0.0009, 'sadness': 0.0071, 'joy': 0.0033, 'a_score': 0.3976}",KNeighborsClassifier()
KNeighborsClassifier,0.833,0.8444,0.833,0.7225,0.3484,0.8463,0.8351,0.8463,0.8311,0.8591,0.8479,0.8591,0.8456,0.9571,0.334,not-balanced,50,30,10,7,4,375,kbest,"['trust', 'a_score']","{'trust': 0.0017, 'a_score': 0.3923}",KNeighborsClassifier()
KNeighborsClassifier,0.8293,0.8431,0.8293,0.7467,0.3528,0.846,0.8387,0.846,0.8377,0.8579,0.8526,0.8579,0.8519,0.9511,0.329,not-balanced,80,30,10,7,5,744,kbest,"['fear', 'trust', 'surprise', 'sadness', 'joy', 'a_score']","{'fear': 0.0034, 'trust': 0.0042, 'surprise': 0.0035, 'sadness': 0.0048, 'joy': 0.0024, 'a_score': 0.3982}",KNeighborsClassifier()
KNeighborsClassifier,0.8388,0.8506,0.8388,0.6996,0.3299,0.8554,0.8796,0.8554,0.8541,0.8576,0.8867,0.8576,0.8578,0.9394,0.3411,not-balanced,60,30,10,9,4,569,kbest,"['surprise', 'joy', 'a_score']","{'surprise': 0.0001, 'joy': 0.0014, 'a_score': 0.4198}",KNeighborsClassifier()
KNeighborsClassifier,0.8409,0.8448,0.8409,0.7097,0.3469,0.8438,0.834,0.8438,0.8299,0.8574,0.8464,0.8574,0.8458,0.9402,0.3425,not-balanced,60,30,10,10,4,238,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0031, 'surprise': -0.0005, 'a_score': 0.3982}",KNeighborsClassifier()
KNeighborsClassifier,0.8415,0.8388,0.8415,0.7209,0.3423,0.8417,0.8317,0.8417,0.8289,0.8565,0.8475,0.8565,0.8465,0.9459,0.3253,not-balanced,80,30,10,10,4,238,kbest,"['anger', 'trust', 'surprise', 'sadness', 'joy', 'a_score']","{'anger': 0.004, 'trust': 0.0059, 'surprise': 0.003, 'sadness': 0.0054, 'joy': 0.002, 'a_score': 0.3934}",KNeighborsClassifier()
KNeighborsClassifier,0.8426,0.8292,0.8426,0.6599,0.3378,0.8512,0.883,0.8512,0.8498,0.8563,0.8924,0.8563,0.8569,0.9543,0.347,not-balanced,50,30,10,2,5,845,kbest,"['joy', 'a_score']","{'joy': 0.0019, 'a_score': 0.4276}",KNeighborsClassifier()
KNeighborsClassifier,0.8345,0.8472,0.8345,0.688,0.3655,0.842,0.8296,0.842,0.824,0.8562,0.8418,0.8562,0.8405,0.9592,0.3429,not-balanced,50,30,10,3,2,823,kbest,"['trust', 'a_score']","{'trust': 0.002, 'a_score': 0.3896}",KNeighborsClassifier()
KNeighborsClassifier,0.8294,0.8496,0.8294,0.7513,0.3576,0.8399,0.8273,0.8399,0.8275,0.8559,0.8464,0.8559,0.8458,0.9491,0.3267,not-balanced,60,30,10,1,1,272,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0005, 'sadness': 0.0078, 'a_score': 0.3944}",KNeighborsClassifier()
KNeighborsClassifier,0.8446,0.8455,0.8446,0.706,0.3682,0.8361,0.827,0.8361,0.8273,0.8558,0.849,0.8558,0.8496,0.9561,0.3286,not-balanced,60,30,10,3,2,823,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0053, 'sadness': 0.0013, 'a_score': 0.3908}",KNeighborsClassifier()
KNeighborsClassifier,0.8285,0.8486,0.8285,0.6969,0.3402,0.8497,0.8745,0.8497,0.8493,0.8556,0.8843,0.8556,0.8564,0.9347,0.3405,not-balanced,60,30,10,7,5,744,kbest,"['surprise', 'joy', 'a_score']","{'surprise': -0.0022, 'joy': 0.0013, 'a_score': 0.4266}",KNeighborsClassifier()
KNeighborsClassifier,0.8408,0.8488,0.8408,0.7312,0.3548,0.8436,0.8281,0.8436,0.83,0.8556,0.8458,0.8556,0.8447,0.9537,0.327,not-balanced,50,30,10,9,5,626,kbest,"['sadness', 'a_score']","{'sadness': 0.0121, 'a_score': 0.3842}",KNeighborsClassifier()
KNeighborsClassifier,0.8335,0.8484,0.8335,0.7186,0.3491,0.8457,0.8337,0.8457,0.8309,0.8553,0.8434,0.8553,0.8421,0.9558,0.3383,not-balanced,60,30,10,7,4,375,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0026, 'surprise': -0.0001, 'a_score': 0.3933}",KNeighborsClassifier()
KNeighborsClassifier,0.826,0.8396,0.826,0.7468,0.3518,0.8444,0.8342,0.8444,0.8322,0.8553,0.8432,0.8553,0.843,0.9459,0.3442,not-balanced,80,30,10,4,5,642,kbest,"['fear', 'anticipation', 'surprise', 'sadness', 'joy', 'a_score']","{'fear': 0.005, 'anticipation': 0.003, 'surprise': 0.0001, 'sadness': 0.0048, 'joy': 0.0012, 'a_score': 0.3972}",KNeighborsClassifier()
KNeighborsClassifier,0.8245,0.8431,0.8245,0.7473,0.3388,0.8487,0.8729,0.8487,0.8488,0.8551,0.8821,0.8551,0.8563,0.9373,0.3402,not-balanced,80,30,10,5,5,59,kbest,"['fear', 'anger', 'surprise', 'sadness', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0052, 'surprise': 0.003, 'sadness': 0.0052, 'joy': 0.0025, 'a_score': 0.4293}",KNeighborsClassifier()
KNeighborsClassifier,0.8238,0.8346,0.8238,0.7225,0.3487,0.8424,0.8346,0.8424,0.833,0.8551,0.8483,0.8551,0.8479,0.9534,0.3364,not-balanced,70,30,10,7,4,375,kbest,"['anger', 'trust', 'surprise', 'sadness', 'a_score']","{'anger': 0.0054, 'trust': 0.0027, 'surprise': 0.0009, 'sadness': 0.0031, 'a_score': 0.3989}",KNeighborsClassifier()
KNeighborsClassifier,0.8389,0.8418,0.8389,0.7296,0.3551,0.842,0.8291,0.842,0.8291,0.8551,0.8442,0.8551,0.8446,0.9536,0.3377,not-balanced,70,30,10,8,4,492,kbest,"['trust', 'surprise', 'sadness', 'joy', 'a_score']","{'trust': 0.0035, 'surprise': 0.0012, 'sadness': 0.0031, 'joy': 0.0029, 'a_score': 0.3938}",KNeighborsClassifier()
KNeighborsClassifier,0.8405,0.8662,0.8405,0.7736,0.3566,0.8432,0.8227,0.8432,0.8208,0.8549,0.8342,0.8549,0.8334,0.9533,0.3526,not-balanced,50,30,10,8,2,674,kbest,"['surprise', 'a_score']","{'surprise': 0.0008, 'a_score': 0.3847}",KNeighborsClassifier()
KNeighborsClassifier,0.8387,0.8574,0.8387,0.7553,0.3406,0.8506,0.836,0.8506,0.8351,0.8549,0.8421,0.8549,0.8409,0.9582,0.3391,not-balanced,60,30,10,10,1,798,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0029, 'sadness': 0.0029, 'a_score': 0.3881}",KNeighborsClassifier()
KNeighborsClassifier,0.845,0.8639,0.845,0.7558,0.3319,0.8503,0.8824,0.8503,0.8494,0.8548,0.8891,0.8548,0.8555,0.9606,0.3494,not-balanced,50,30,10,1,3,713,kbest,"['joy', 'a_score']","{'joy': 0.002, 'a_score': 0.4264}",KNeighborsClassifier()
KNeighborsClassifier,0.845,0.8639,0.845,0.7558,0.3319,0.8503,0.8824,0.8503,0.8494,0.8548,0.8891,0.8548,0.8555,0.9606,0.3494,not-balanced,50,30,10,5,1,713,kbest,"['joy', 'a_score']","{'joy': 0.0021, 'a_score': 0.428}",KNeighborsClassifier()
KNeighborsClassifier,0.8273,0.8383,0.8273,0.6942,0.3356,0.8465,0.8701,0.8465,0.8459,0.8546,0.8806,0.8546,0.8562,0.931,0.3419,not-balanced,60,30,10,9,2,900,kbest,"['surprise', 'joy', 'a_score']","{'surprise': -0.0002, 'joy': 0.0001, 'a_score': 0.4198}",KNeighborsClassifier()
KNeighborsClassifier,0.8348,0.8384,0.8348,0.7195,0.3635,0.8394,0.8268,0.8394,0.8275,0.8545,0.8456,0.8545,0.8454,0.959,0.3294,not-balanced,80,30,10,10,5,322,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.005, 'trust': 0.0046, 'surprise': 0.0022, 'sadness': 0.0038, 'disgust': 0.0064, 'a_score': 0.3954}",KNeighborsClassifier()
KNeighborsClassifier,0.8337,0.8485,0.8337,0.7555,0.3682,0.8338,0.8197,0.8338,0.8214,0.8545,0.8435,0.8545,0.8443,0.9512,0.3349,not-balanced,80,30,10,1,1,272,kbest,"['fear', 'trust', 'surprise', 'sadness', 'joy', 'a_score']","{'fear': 0.0092, 'trust': 0.0059, 'surprise': 0.0018, 'sadness': 0.0081, 'joy': 0.0048, 'a_score': 0.3874}",KNeighborsClassifier()
KNeighborsClassifier,0.8278,0.8402,0.8278,0.7079,0.3777,0.8415,0.8196,0.8415,0.811,0.8544,0.8482,0.8544,0.8267,0.9595,0.3456,not-balanced,50,30,10,3,1,164,kbest,"['sadness', 'a_score']","{'sadness': 0.0013, 'a_score': 0.3864}",KNeighborsClassifier()
KNeighborsClassifier,0.8367,0.8391,0.8367,0.6867,0.3619,0.842,0.8243,0.842,0.8199,0.8542,0.8333,0.8542,0.8328,0.9571,0.3533,not-balanced,50,30,10,5,3,318,kbest,"['surprise', 'a_score']","{'surprise': -0.0007, 'a_score': 0.3814}",KNeighborsClassifier()
KNeighborsClassifier,0.8422,0.8338,0.8422,0.681,0.3252,0.8569,0.8866,0.8569,0.8558,0.8542,0.8899,0.8542,0.8549,0.9375,0.3554,not-balanced,50,30,10,9,4,569,kbest,"['surprise', 'a_score']","{'surprise': -0.0005, 'a_score': 0.4228}",KNeighborsClassifier()
KNeighborsClassifier,0.8405,0.8426,0.8405,0.7264,0.3472,0.8394,0.8326,0.8394,0.8314,0.8541,0.8496,0.8541,0.8489,0.9435,0.3315,not-balanced,70,30,10,10,4,238,kbest,"['anger', 'trust', 'surprise', 'sadness', 'a_score']","{'anger': 0.0038, 'trust': 0.0059, 'surprise': 0.0028, 'sadness': 0.0047, 'a_score': 0.3993}",KNeighborsClassifier()
KNeighborsClassifier,0.838,0.8594,0.838,0.7446,0.3156,0.8597,0.8884,0.8597,0.8587,0.8541,0.8898,0.8541,0.8548,0.9358,0.3555,not-balanced,50,30,10,3,4,341,kbest,"['surprise', 'a_score']","{'surprise': 0.0016, 'a_score': 0.4243}",KNeighborsClassifier()
KNeighborsClassifier,0.824,0.8396,0.824,0.7284,0.3611,0.8427,0.8275,0.8427,0.8252,0.8538,0.8423,0.8538,0.8384,0.9287,0.3356,not-balanced,70,30,10,7,5,744,kbest,"['fear', 'surprise', 'sadness', 'joy', 'a_score']","{'fear': 0.0059, 'surprise': 0.0038, 'sadness': 0.0037, 'joy': 0.0023, 'a_score': 0.3873}",KNeighborsClassifier()
KNeighborsClassifier,0.8336,0.8501,0.8336,0.756,0.3614,0.8424,0.8223,0.8424,0.8199,0.8538,0.8456,0.8538,0.8332,0.9491,0.3373,not-balanced,60,30,10,5,4,31,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0025, 'sadness': 0.0052, 'a_score': 0.3774}",KNeighborsClassifier()
KNeighborsClassifier,0.8313,0.8461,0.8313,0.7586,0.3554,0.8444,0.8288,0.8444,0.8303,0.8538,0.8416,0.8538,0.8425,0.9579,0.3465,not-balanced,70,30,10,10,1,798,kbest,"['trust', 'surprise', 'sadness', 'joy', 'a_score']","{'trust': 0.0051, 'surprise': -0.0006, 'sadness': 0.0029, 'joy': 0.002, 'a_score': 0.3907}",KNeighborsClassifier()
KNeighborsClassifier,0.8249,0.8353,0.8249,0.7281,0.3519,0.8429,0.8351,0.8429,0.8339,0.8538,0.8458,0.8538,0.8459,0.953,0.3381,not-balanced,80,30,10,7,4,375,kbest,"['anger', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'anger': 0.0058, 'trust': 0.0056, 'surprise': 0.0022, 'sadness': 0.0055, 'disgust': 0.0037, 'a_score': 0.4023}",KNeighborsClassifier()
KNeighborsClassifier,0.8334,0.8357,0.8334,0.7193,0.3435,0.8481,0.837,0.8481,0.8367,0.8536,0.8438,0.8536,0.8441,0.9496,0.3374,not-balanced,80,30,10,8,1,840,kbest,"['anger', 'trust', 'surprise', 'sadness', 'joy', 'a_score']","{'anger': 0.0027, 'trust': 0.0062, 'surprise': 0.0026, 'sadness': 0.0046, 'joy': 0.0043, 'a_score': 0.3939}",KNeighborsClassifier()
KNeighborsClassifier,0.8332,0.8466,0.8332,0.7272,0.3164,0.859,0.8877,0.859,0.8579,0.8536,0.8893,0.8536,0.8544,0.9398,0.3564,not-balanced,60,30,10,3,4,341,kbest,"['trust', 'surprise', 'a_score']","{'trust': 0.0005, 'surprise': 0.0014, 'a_score': 0.4225}",KNeighborsClassifier()
KNeighborsClassifier,0.8376,0.8603,0.8376,0.762,0.357,0.8441,0.8282,0.8441,0.8286,0.8536,0.8423,0.8536,0.8409,0.9497,0.3349,not-balanced,50,30,10,5,4,31,kbest,"['sadness', 'a_score']","{'sadness': 0.0066, 'a_score': 0.3831}",KNeighborsClassifier()
KNeighborsClassifier,0.8278,0.854,0.8278,0.7422,0.3384,0.851,0.8814,0.851,0.8504,0.8536,0.8883,0.8536,0.8545,0.9552,0.356,not-balanced,50,30,10,5,5,59,kbest,"['surprise', 'a_score']","{'surprise': 0.0024, 'a_score': 0.4273}",KNeighborsClassifier()
KNeighborsClassifier,0.8326,0.8433,0.8326,0.7462,0.3653,0.8417,0.8314,0.8417,0.8309,0.8534,0.845,0.8534,0.8453,0.9573,0.3423,not-balanced,80,30,10,8,5,846,kbest,"['fear', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'surprise': 0.0034, 'sadness': 0.0062, 'disgust': 0.0049, 'joy': 0.0029, 'a_score': 0.3995}",KNeighborsClassifier()
KNeighborsClassifier,0.8483,0.8542,0.8483,0.7321,0.3415,0.8451,0.8902,0.8451,0.8436,0.8534,0.8997,0.8534,0.8543,0.9482,0.3584,not-balanced,50,30,10,1,2,37,kbest,"['joy', 'a_score']","{'joy': 0.0001, 'a_score': 0.4379}",KNeighborsClassifier()
KNeighborsClassifier,0.8415,0.8417,0.8415,0.6952,0.3248,0.8524,0.8933,0.8524,0.851,0.8534,0.8995,0.8534,0.8543,0.961,0.3584,not-balanced,50,30,10,2,3,616,kbest,"['sadness', 'a_score']","{'sadness': 0.0007, 'a_score': 0.4361}",KNeighborsClassifier()
KNeighborsClassifier,0.8436,0.8519,0.8436,0.6992,0.3388,0.8501,0.894,0.8501,0.8491,0.8534,0.8997,0.8534,0.8543,0.939,0.3584,not-balanced,50,30,10,8,1,840,kbest,"['trust', 'a_score']","{'trust': 0.0, 'a_score': 0.4329}",KNeighborsClassifier()
KNeighborsClassifier,0.8309,0.8637,0.8309,0.7633,0.3375,0.8501,0.8935,0.8501,0.8491,0.8531,0.8989,0.8531,0.854,0.9513,0.3595,not-balanced,50,30,10,4,5,642,kbest,"['sadness', 'a_score']","{'sadness': 0.0001, 'a_score': 0.4373}",KNeighborsClassifier()
KNeighborsClassifier,0.8328,0.8498,0.8328,0.7511,0.3504,0.8444,0.8331,0.8444,0.8333,0.8531,0.843,0.8531,0.8438,0.9513,0.3388,not-balanced,70,30,10,5,4,31,kbest,"['anger', 'trust', 'surprise', 'sadness', 'a_score']","{'anger': 0.0025, 'trust': 0.0037, 'surprise': 0.0007, 'sadness': 0.0053, 'a_score': 0.3926}",KNeighborsClassifier()
KNeighborsClassifier,0.8408,0.8469,0.8408,0.7348,0.3704,0.8397,0.8296,0.8397,0.8292,0.8529,0.8434,0.8529,0.8441,0.9481,0.3499,not-balanced,80,30,10,9,3,15,kbest,"['anticipation', 'trust', 'surprise', 'sadness', 'joy', 'a_score']","{'anticipation': 0.0039, 'trust': 0.004, 'surprise': 0.0016, 'sadness': 0.0044, 'joy': 0.0034, 'a_score': 0.3999}",KNeighborsClassifier()
