Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9111,0.9171,0.9111,0.8996,0.9142,0.9186,0.9142,0.9121,0.9154,0.9208,0.9154,0.9133,0.9666,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0042, 'anticipation': 0.0053, 'trust': 0.0053, 'surprise': 0.005, 'sadness': 0.0059, 'disgust': 0.0092, 'joy': 0.0053, 'a_score': 0.3677}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9086,0.9147,0.9086,0.8967,0.9151,0.9203,0.9151,0.9129,0.9153,0.9213,0.9153,0.913,0.9656,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0037, 'anticipation': 0.0047, 'trust': 0.0039, 'surprise': 0.004, 'sadness': 0.0067, 'disgust': 0.0047, 'joy': 0.0061, 'a_score': 0.3654}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9096,0.9161,0.9096,0.8978,0.915,0.9199,0.915,0.9129,0.9153,0.9213,0.9153,0.9131,0.9664,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0049, 'anticipation': 0.0053, 'trust': 0.0048, 'surprise': 0.0046, 'sadness': 0.0077, 'disgust': 0.0048, 'joy': 0.0051, 'a_score': 0.365}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9115,0.9178,0.9115,0.9,0.9147,0.9194,0.9147,0.9126,0.9153,0.921,0.9153,0.913,0.9668,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.005, 'anger': 0.0035, 'anticipation': 0.0051, 'trust': 0.0055, 'surprise': 0.0045, 'sadness': 0.007, 'disgust': 0.0053, 'joy': 0.0039, 'a_score': 0.3657}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9099,0.916,0.9099,0.8983,0.915,0.9197,0.915,0.9129,0.9152,0.9209,0.9152,0.9129,0.9661,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0043, 'anticipation': 0.0047, 'trust': 0.0042, 'surprise': 0.005, 'sadness': 0.0085, 'disgust': 0.004, 'joy': 0.0062, 'a_score': 0.3625}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9118,0.9178,0.9118,0.9005,0.915,0.9201,0.915,0.9129,0.9151,0.921,0.9151,0.9128,0.9668,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0046, 'anticipation': 0.0051, 'trust': 0.0058, 'surprise': 0.0046, 'sadness': 0.008, 'disgust': 0.0042, 'joy': 0.0053, 'a_score': 0.3658}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9113,0.9177,0.9113,0.8999,0.915,0.9199,0.915,0.9129,0.9151,0.921,0.9151,0.9129,0.9661,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0052, 'anger': 0.0045, 'anticipation': 0.0057, 'trust': 0.0051, 'surprise': 0.0056, 'sadness': 0.0075, 'disgust': 0.0042, 'joy': 0.0063, 'a_score': 0.366}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9102,0.9165,0.9102,0.8986,0.9149,0.9195,0.9149,0.9128,0.9151,0.9208,0.9151,0.9128,0.965,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0072, 'anger': 0.0043, 'anticipation': 0.0062, 'trust': 0.0055, 'surprise': 0.0045, 'sadness': 0.0074, 'disgust': 0.0052, 'joy': 0.0047, 'a_score': 0.3654}",DecisionTreeClassifier()
RandomForestClassifier,0.9088,0.9141,0.9088,0.8971,0.9151,0.9204,0.9151,0.9129,0.9151,0.9211,0.9151,0.9128,0.9747,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.0036, 'anticipation': 0.0034, 'trust': 0.005, 'surprise': 0.0046, 'sadness': 0.0066, 'disgust': 0.0049, 'joy': 0.0044, 'a_score': 0.3651}",RandomForestClassifier()
RandomForestClassifier,0.9091,0.9141,0.9091,0.8976,0.9142,0.9191,0.9142,0.9121,0.9149,0.9206,0.9149,0.9126,0.975,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0033, 'anticipation': 0.004, 'trust': 0.0055, 'surprise': 0.0049, 'sadness': 0.005, 'disgust': 0.0053, 'joy': 0.0051, 'a_score': 0.3667}",RandomForestClassifier()
