Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
MLPClassifier,0.5294,0.5156,0.5294,0.3722,0.5337,0.5027,0.5337,0.5133,0.5446,0.5137,0.5446,0.5252,0.6885,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0095, 'anticipation': 0.0037, 'trust': 0.0091, 'surprise': 0.0092, 'sadness': 0.0114, 'disgust': 0.0079, 'joy': 0.006, 'a_score': 0.0938}",MLPClassifier()
SVC,0.5535,0.5093,0.5535,0.3777,0.5355,0.496,0.5355,0.5112,0.5418,0.4995,0.5418,0.5165,0.704,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': -0.0004, 'anticipation': -0.0001, 'trust': 0.0002, 'surprise': 0.0, 'sadness': 0.0005, 'disgust': -0.0004, 'joy': 0.0, 'a_score': 0.0885}",SVC(probability=True)
LogisticRegression,0.4327,0.4219,0.4327,0.3057,0.4225,0.4189,0.4225,0.4204,0.4264,0.4191,0.4264,0.4227,0.6792,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': -0.0021, 'anticipation': 0.0023, 'trust': 0.0002, 'surprise': -0.0016, 'sadness': 0.0042, 'disgust': -0.0007, 'joy': -0.0042, 'a_score': -0.0242}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
