Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8195,0.8344,0.8195,0.8173,0.1505,0.8495,0.8848,0.8495,0.8469,0.8562,0.8876,0.8562,0.8533,0.9264,0.1438,not-balanced,50,10,10,1,4,609,kbest,"['fear', 'a_score']","{'fear': 0.0004, 'a_score': 0.3484}",KNeighborsClassifier()
KNeighborsClassifier,0.8367,0.8522,0.8367,0.8348,0.1532,0.8468,0.8831,0.8468,0.8435,0.8558,0.8882,0.8558,0.8528,0.9299,0.1442,not-balanced,50,10,10,1,5,315,kbest,"['anticipation', 'a_score']","{'anticipation': 0.0001, 'a_score': 0.3532}",KNeighborsClassifier()
KNeighborsClassifier,0.8509,0.8616,0.8509,0.8498,0.1582,0.8418,0.8801,0.8418,0.838,0.8558,0.8882,0.8558,0.8528,0.9367,0.1442,not-balanced,50,10,10,4,3,52,kbest,"['anticipation', 'a_score']","{'anticipation': -0.0002, 'a_score': 0.3495}",KNeighborsClassifier()
KNeighborsClassifier,0.8421,0.8512,0.8421,0.8411,0.16,0.84,0.8645,0.84,0.8374,0.8558,0.8772,0.8558,0.8538,0.9357,0.1442,not-balanced,70,10,10,3,1,988,kbest,"['fear', 'anticipation', 'trust', 'surprise', 'a_score']","{'fear': 0.0099, 'anticipation': 0.006, 'trust': 0.0107, 'surprise': 0.0039, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8439,0.8595,0.8439,0.8425,0.1469,0.8531,0.8864,0.8531,0.8498,0.8558,0.8882,0.8558,0.8528,0.9346,0.1442,not-balanced,50,10,10,4,4,408,kbest,"['anticipation', 'a_score']","{'anticipation': 0.0001, 'a_score': 0.3511}",KNeighborsClassifier()
KNeighborsClassifier,0.8494,0.8589,0.8494,0.8485,0.1464,0.8536,0.8868,0.8536,0.8505,0.8553,0.8879,0.8553,0.8523,0.9255,0.1447,not-balanced,50,10,10,2,2,899,kbest,"['trust', 'a_score']","{'trust': 0.0002, 'a_score': 0.3553}",KNeighborsClassifier()
KNeighborsClassifier,0.8469,0.8673,0.8469,0.8451,0.1478,0.8522,0.885,0.8522,0.8489,0.8549,0.8868,0.8549,0.852,0.9388,0.1451,not-balanced,50,10,10,10,3,243,kbest,"['anticipation', 'a_score']","{'anticipation': 0.0003, 'a_score': 0.3506}",KNeighborsClassifier()
KNeighborsClassifier,0.8201,0.8249,0.8201,0.8195,0.146,0.854,0.8846,0.854,0.8509,0.8536,0.8845,0.8536,0.8508,0.9332,0.1464,not-balanced,50,10,10,4,2,136,kbest,"['anticipation', 'a_score']","{'anticipation': -0.0001, 'a_score': 0.3511}",KNeighborsClassifier()
KNeighborsClassifier,0.8376,0.8559,0.8376,0.8356,0.1405,0.8595,0.8897,0.8595,0.8565,0.8536,0.8849,0.8536,0.8507,0.936,0.1464,not-balanced,50,10,10,4,1,375,kbest,"['anticipation', 'a_score']","{'anticipation': 0.0001, 'a_score': 0.3404}",KNeighborsClassifier()
KNeighborsClassifier,0.8267,0.8491,0.8267,0.824,0.1446,0.8554,0.8775,0.8554,0.8535,0.8528,0.8769,0.8528,0.8505,0.9233,0.1472,not-balanced,50,10,10,3,2,577,kbest,"['anticipation', 'a_score']","{'anticipation': 0.0002, 'a_score': 0.3446}",KNeighborsClassifier()
