Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8132,0.8302,0.8132,0.7168,0.3104,0.8536,0.8826,0.8536,0.8516,0.8587,0.8879,0.8587,0.8571,0.9416,0.3007,not-balanced,60,10,10,10,3,433,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0017, 'sadness': 0.0023, 'a_score': 0.4146}",KNeighborsClassifier()
KNeighborsClassifier,0.8289,0.8572,0.8289,0.7662,0.3543,0.8342,0.8826,0.8342,0.8309,0.8562,0.8951,0.8562,0.8547,0.9505,0.3121,not-balanced,50,10,10,7,3,110,kbest,"['fear', 'a_score']","{'fear': 0.0003, 'a_score': 0.4372}",KNeighborsClassifier()
KNeighborsClassifier,0.8283,0.8445,0.8283,0.717,0.3547,0.8351,0.875,0.8351,0.8329,0.8562,0.8914,0.8562,0.8548,0.9451,0.3146,not-balanced,60,10,10,6,3,192,kbest,"['fear', 'sadness', 'a_score']","{'fear': -0.0017, 'sadness': 0.0044, 'a_score': 0.431}",KNeighborsClassifier()
KNeighborsClassifier,0.828,0.8446,0.828,0.7162,0.3484,0.8387,0.8861,0.8387,0.8362,0.8562,0.8951,0.8562,0.8547,0.9337,0.3121,not-balanced,50,10,10,6,3,192,kbest,"['sadness', 'a_score']","{'sadness': 0.0003, 'a_score': 0.4356}",KNeighborsClassifier()
KNeighborsClassifier,0.8343,0.8531,0.8343,0.7465,0.3249,0.85,0.8807,0.85,0.8486,0.8558,0.883,0.8558,0.8542,0.957,0.31,not-balanced,60,10,10,10,2,235,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0, 'disgust': 0.0034, 'a_score': 0.4134}",KNeighborsClassifier()
KNeighborsClassifier,0.8261,0.8414,0.8261,0.7544,0.361,0.8355,0.8709,0.8355,0.8354,0.8558,0.8822,0.8558,0.8554,0.9504,0.3138,not-balanced,70,10,10,2,5,59,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0058, 'trust': 0.002, 'sadness': 0.0048, 'disgust': 0.0037, 'a_score': 0.418}",KNeighborsClassifier()
KNeighborsClassifier,0.8367,0.8495,0.8367,0.7104,0.3461,0.8409,0.8375,0.8409,0.8313,0.8558,0.8523,0.8558,0.8448,0.9548,0.3138,not-balanced,60,10,10,10,5,608,kbest,"['fear', 'sadness', 'a_score']","{'fear': 0.0024, 'sadness': 0.0028, 'a_score': 0.3825}",KNeighborsClassifier()
KNeighborsClassifier,0.834,0.8444,0.834,0.6772,0.3629,0.8378,0.8868,0.8378,0.8359,0.8558,0.8948,0.8558,0.8542,0.953,0.3125,not-balanced,50,10,10,10,5,608,kbest,"['fear', 'a_score']","{'fear': -0.0003, 'a_score': 0.4323}",KNeighborsClassifier()
KNeighborsClassifier,0.8111,0.8179,0.8111,0.6639,0.3213,0.8536,0.8774,0.8536,0.852,0.8553,0.8811,0.8553,0.8539,0.9432,0.3092,not-balanced,70,10,10,1,2,707,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0043, 'trust': 0.0046, 'sadness': 0.0046, 'disgust': 0.0045, 'a_score': 0.4118}",KNeighborsClassifier()
KNeighborsClassifier,0.8129,0.8277,0.8129,0.6691,0.357,0.845,0.8344,0.845,0.83,0.8553,0.8511,0.8553,0.8425,0.93,0.3167,not-balanced,60,10,10,1,2,707,kbest,"['fear', 'sadness', 'a_score']","{'fear': 0.0049, 'sadness': 0.0085, 'a_score': 0.385}",KNeighborsClassifier()
KNeighborsClassifier,0.8376,0.8612,0.8376,0.7509,0.3294,0.8495,0.8909,0.8495,0.8483,0.8553,0.8934,0.8553,0.8539,0.9585,0.3129,not-balanced,50,10,10,10,2,235,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.4184}",KNeighborsClassifier()
KNeighborsClassifier,0.8262,0.8534,0.8262,0.6954,0.3461,0.8409,0.8851,0.8409,0.8386,0.8553,0.8934,0.8553,0.8539,0.9548,0.3129,not-balanced,50,10,10,1,4,586,kbest,"['disgust', 'a_score']","{'disgust': 0.0005, 'a_score': 0.431}",KNeighborsClassifier()
KNeighborsClassifier,0.8379,0.8637,0.8379,0.7606,0.3606,0.8387,0.8875,0.8387,0.8371,0.8553,0.8938,0.8553,0.8539,0.947,0.3129,not-balanced,50,10,10,2,5,59,kbest,"['trust', 'a_score']","{'trust': -0.0001, 'a_score': 0.4342}",KNeighborsClassifier()
KNeighborsClassifier,0.8189,0.8286,0.8189,0.6499,0.3168,0.8527,0.8921,0.8527,0.8509,0.8553,0.8938,0.8553,0.8539,0.9457,0.3129,not-balanced,50,10,10,10,3,433,kbest,"['trust', 'a_score']","{'trust': 0.0007, 'a_score': 0.4282}",KNeighborsClassifier()
KNeighborsClassifier,0.8276,0.8403,0.8276,0.7474,0.3669,0.8324,0.8561,0.8324,0.8332,0.8553,0.873,0.8553,0.8552,0.9488,0.3041,not-balanced,80,10,10,2,5,59,kbest,"['fear', 'trust', 'surprise', 'sadness', 'disgust', 'a_score']","{'fear': 0.0037, 'trust': 0.0057, 'surprise': 0.0049, 'sadness': 0.0042, 'disgust': 0.0039, 'a_score': 0.4232}",KNeighborsClassifier()
KNeighborsClassifier,0.8382,0.8634,0.8382,0.7788,0.3371,0.8446,0.8902,0.8446,0.8425,0.8549,0.8942,0.8549,0.8533,0.9505,0.3134,not-balanced,60,10,10,10,4,274,kbest,"['fear', 'disgust', 'a_score']","{'fear': -0.0005, 'disgust': -0.0004, 'a_score': 0.4335}",KNeighborsClassifier()
KNeighborsClassifier,0.8295,0.8489,0.8295,0.7194,0.3335,0.8455,0.8396,0.8455,0.8328,0.8549,0.8511,0.8549,0.8422,0.9595,0.3172,not-balanced,50,10,10,6,4,216,kbest,"['sadness', 'a_score']","{'sadness': 0.0048, 'a_score': 0.3881}",KNeighborsClassifier()
KNeighborsClassifier,0.8237,0.8333,0.8237,0.7109,0.3588,0.8351,0.8246,0.8351,0.8227,0.8545,0.8486,0.8545,0.8448,0.9567,0.3138,not-balanced,60,10,10,2,3,15,kbest,"['trust', 'sadness', 'a_score']","{'trust': 0.0067, 'sadness': 0.0115, 'a_score': 0.3919}",KNeighborsClassifier()
KNeighborsClassifier,0.8424,0.8618,0.8424,0.7386,0.3751,0.8296,0.8651,0.8296,0.8307,0.8545,0.8826,0.8545,0.8549,0.9529,0.3138,not-balanced,50,10,10,6,2,669,kbest,"['sadness', 'a_score']","{'sadness': 0.0013, 'a_score': 0.4273}",KNeighborsClassifier()
KNeighborsClassifier,0.8192,0.829,0.8192,0.7104,0.3145,0.84,0.8548,0.84,0.8391,0.8541,0.8703,0.8541,0.8542,0.9534,0.3155,not-balanced,80,10,10,2,1,502,kbest,"['fear', 'anticipation', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0045, 'anticipation': 0.0036, 'trust': 0.0043, 'sadness': 0.0095, 'disgust': 0.0069, 'a_score': 0.4248}",KNeighborsClassifier()
KNeighborsClassifier,0.8216,0.8418,0.8216,0.72,0.3529,0.8423,0.8793,0.8423,0.8442,0.8541,0.883,0.8541,0.8543,0.9437,0.3142,not-balanced,60,10,10,2,2,614,kbest,"['fear', 'disgust', 'a_score']","{'fear': -0.0025, 'disgust': 0.0036, 'a_score': 0.4277}",KNeighborsClassifier()
KNeighborsClassifier,0.8358,0.862,0.8358,0.7548,0.3818,0.8215,0.8106,0.8215,0.8103,0.8536,0.8474,0.8536,0.844,0.9493,0.3159,not-balanced,60,10,10,7,3,110,kbest,"['fear', 'sadness', 'a_score']","{'fear': 0.0105, 'sadness': 0.0145, 'a_score': 0.3898}",KNeighborsClassifier()
KNeighborsClassifier,0.8397,0.8592,0.8397,0.7387,0.3516,0.8355,0.8311,0.8355,0.8237,0.8536,0.8492,0.8536,0.842,0.9553,0.3184,not-balanced,60,10,10,1,4,586,kbest,"['sadness', 'disgust', 'a_score']","{'sadness': 0.0025, 'disgust': 0.0017, 'a_score': 0.3876}",KNeighborsClassifier()
KNeighborsClassifier,0.8295,0.8452,0.8295,0.7462,0.3498,0.8387,0.8551,0.8387,0.838,0.8532,0.8671,0.8532,0.8527,0.9543,0.3201,not-balanced,80,10,10,10,2,235,kbest,"['fear', 'anger', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0096, 'anger': 0.0057, 'trust': 0.006, 'sadness': 0.0076, 'disgust': 0.0124, 'a_score': 0.416}",KNeighborsClassifier()
KNeighborsClassifier,0.834,0.8529,0.834,0.7275,0.3425,0.8391,0.8838,0.8391,0.8371,0.8532,0.8905,0.8532,0.8518,0.9506,0.3151,not-balanced,50,10,10,4,5,837,kbest,"['fear', 'a_score']","{'fear': 0.001, 'a_score': 0.431}",KNeighborsClassifier()
KNeighborsClassifier,0.837,0.8373,0.837,0.7217,0.3543,0.8369,0.8576,0.8369,0.8373,0.8532,0.8681,0.8532,0.8535,0.9382,0.3138,not-balanced,70,10,10,6,2,669,kbest,"['fear', 'trust', 'sadness', 'disgust', 'a_score']","{'fear': 0.0074, 'trust': -0.0005, 'sadness': 0.0048, 'disgust': 0.0061, 'a_score': 0.415}",KNeighborsClassifier()
KNeighborsClassifier,0.837,0.8539,0.837,0.7511,0.3385,0.8432,0.8875,0.8432,0.8413,0.8532,0.8905,0.8532,0.8518,0.9493,0.3151,not-balanced,50,10,10,10,4,274,kbest,"['fear', 'a_score']","{'fear': 0.0013, 'a_score': 0.4354}",KNeighborsClassifier()
KNeighborsClassifier,0.8367,0.8565,0.8367,0.7376,0.3118,0.8441,0.8691,0.8441,0.8414,0.8532,0.8782,0.8532,0.8517,0.9585,0.3138,not-balanced,60,10,10,2,1,502,kbest,"['fear', 'trust', 'a_score']","{'fear': 0.0061, 'trust': 0.0013, 'a_score': 0.4207}",KNeighborsClassifier()
KNeighborsClassifier,0.8237,0.8404,0.8237,0.7177,0.3321,0.8441,0.8379,0.8441,0.8298,0.8532,0.8477,0.8532,0.8367,0.957,0.3277,not-balanced,60,10,10,6,4,216,kbest,"['surprise', 'sadness', 'a_score']","{'surprise': 0.0054, 'sadness': 0.009, 'a_score': 0.3817}",KNeighborsClassifier()
KNeighborsClassifier,0.8292,0.8505,0.8292,0.7224,0.3742,0.8333,0.8667,0.8333,0.8325,0.8528,0.8818,0.8528,0.8523,0.9567,0.3231,not-balanced,50,10,10,7,4,983,kbest,"['disgust', 'a_score']","{'disgust': -0.0045, 'a_score': 0.4177}",KNeighborsClassifier()
