Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.9066,0.9162,0.9066,0.8959,0.0822,0.9178,0.9268,0.9178,0.9149,0.9102,0.921,0.9102,0.9069,0.9724,0.0898,not-balanced,50,10,10,2,2,993,kbest,"['surprise', 'a_score']","{'surprise': 0.0033, 'a_score': 0.3576}",KNeighborsClassifier()
KNeighborsClassifier,0.8846,0.9043,0.8846,0.876,0.0854,0.9146,0.9247,0.9146,0.9116,0.9097,0.921,0.9097,0.9064,0.964,0.0903,not-balanced,50,10,10,3,1,29,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3604}",KNeighborsClassifier()
KNeighborsClassifier,0.8882,0.908,0.8882,0.8806,0.0818,0.9182,0.9274,0.9182,0.9153,0.9093,0.9207,0.9093,0.9059,0.9703,0.0907,not-balanced,50,10,10,8,2,785,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3581}",KNeighborsClassifier()
KNeighborsClassifier,0.9159,0.9224,0.9159,0.9043,0.0917,0.9083,0.9199,0.9083,0.9049,0.9093,0.9207,0.9093,0.9059,0.9663,0.0907,not-balanced,50,10,10,5,4,185,kbest,"['disgust', 'a_score']","{'disgust': 0.0026, 'a_score': 0.3581}",KNeighborsClassifier()
KNeighborsClassifier,0.8973,0.9122,0.8973,0.8863,0.089,0.911,0.9209,0.911,0.9081,0.9093,0.9204,0.9093,0.906,0.9657,0.0907,not-balanced,50,10,10,1,2,610,kbest,"['fear', 'a_score']","{'fear': 0.0029, 'a_score': 0.3592}",KNeighborsClassifier()
KNeighborsClassifier,0.8991,0.9097,0.8991,0.8889,0.0863,0.9137,0.9226,0.9137,0.9108,0.9093,0.9204,0.9093,0.906,0.9629,0.0907,not-balanced,50,10,10,7,4,834,kbest,"['fear', 'a_score']","{'fear': 0.0028, 'a_score': 0.3639}",KNeighborsClassifier()
KNeighborsClassifier,0.8939,0.909,0.8939,0.884,0.0899,0.9101,0.9203,0.9101,0.9073,0.9093,0.9201,0.9093,0.906,0.9701,0.0907,not-balanced,50,10,10,5,1,815,kbest,"['disgust', 'a_score']","{'disgust': 0.0021, 'a_score': 0.3621}",KNeighborsClassifier()
KNeighborsClassifier,0.894,0.9091,0.894,0.8844,0.0764,0.9236,0.9318,0.9236,0.9212,0.9093,0.9207,0.9093,0.9059,0.963,0.0907,not-balanced,50,10,10,8,4,955,kbest,"['disgust', 'a_score']","{'disgust': 0.0017, 'a_score': 0.3512}",KNeighborsClassifier()
KNeighborsClassifier,0.8964,0.9105,0.8964,0.886,0.0845,0.9155,0.9255,0.9155,0.9127,0.9089,0.9203,0.9089,0.9055,0.9455,0.0911,not-balanced,50,10,10,3,5,243,kbest,"['fear', 'a_score']","{'fear': 0.0011, 'a_score': 0.3523}",KNeighborsClassifier()
KNeighborsClassifier,0.8964,0.9137,0.8964,0.8882,0.089,0.911,0.9206,0.911,0.9077,0.9085,0.9194,0.9085,0.9051,0.9744,0.0915,not-balanced,50,10,10,10,3,292,kbest,"['disgust', 'a_score']","{'disgust': 0.0022, 'a_score': 0.3618}",KNeighborsClassifier()
KNeighborsClassifier,0.8994,0.9139,0.8994,0.8893,0.0931,0.9069,0.9176,0.9069,0.9035,0.9085,0.9194,0.9085,0.9051,0.9462,0.0915,not-balanced,50,10,10,10,2,125,kbest,"['disgust', 'a_score']","{'disgust': 0.0019, 'a_score': 0.3643}",KNeighborsClassifier()
KNeighborsClassifier,0.9048,0.9185,0.9048,0.8947,0.0926,0.9074,0.9168,0.9074,0.9041,0.9085,0.9181,0.9085,0.9053,0.9668,0.0915,not-balanced,50,10,10,7,3,878,kbest,"['fear', 'a_score']","{'fear': 0.0037, 'a_score': 0.3679}",KNeighborsClassifier()
KNeighborsClassifier,0.9018,0.9127,0.9018,0.8909,0.0886,0.9114,0.9191,0.9114,0.9087,0.9081,0.918,0.9081,0.9048,0.9602,0.0919,not-balanced,50,10,10,5,2,777,kbest,"['trust', 'a_score']","{'trust': 0.0019, 'a_score': 0.3602}",KNeighborsClassifier()
KNeighborsClassifier,0.8978,0.9124,0.8978,0.8868,0.0926,0.9074,0.9168,0.9074,0.9045,0.9076,0.9182,0.9076,0.9043,0.9632,0.0924,not-balanced,50,10,10,2,5,183,kbest,"['disgust', 'a_score']","{'disgust': 0.0046, 'a_score': 0.3586}",KNeighborsClassifier()
KNeighborsClassifier,0.9096,0.919,0.9096,0.8983,0.0854,0.9146,0.924,0.9146,0.9119,0.9076,0.9182,0.9076,0.9043,0.9565,0.0924,not-balanced,50,10,10,7,2,363,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.9036,0.915,0.9036,0.8936,0.0926,0.9074,0.9184,0.9074,0.9041,0.9076,0.918,0.9076,0.9043,0.9465,0.0924,not-balanced,50,10,10,6,2,86,kbest,"['disgust', 'a_score']","{'disgust': 0.0017, 'a_score': 0.3619}",KNeighborsClassifier()
KNeighborsClassifier,0.9,0.9146,0.9,0.8908,0.0913,0.9087,0.9178,0.9087,0.9055,0.9072,0.9171,0.9072,0.9039,0.95,0.0928,not-balanced,50,10,10,10,1,809,kbest,"['disgust', 'a_score']","{'disgust': 0.003, 'a_score': 0.3632}",KNeighborsClassifier()
KNeighborsClassifier,0.9,0.9146,0.9,0.8908,0.0913,0.9087,0.9178,0.9087,0.9055,0.9072,0.9171,0.9072,0.9039,0.95,0.0928,not-balanced,50,10,10,4,5,809,kbest,"['disgust', 'a_score']","{'disgust': 0.0023, 'a_score': 0.3631}",KNeighborsClassifier()
KNeighborsClassifier,0.8933,0.9123,0.8933,0.8859,0.0895,0.9105,0.9198,0.9105,0.9074,0.9072,0.9176,0.9072,0.9038,0.9591,0.0928,not-balanced,50,10,10,9,4,8,kbest,"['disgust', 'a_score']","{'disgust': 0.0033, 'a_score': 0.3579}",KNeighborsClassifier()
KNeighborsClassifier,0.8988,0.9135,0.8988,0.8885,0.0881,0.9119,0.921,0.9119,0.9091,0.9072,0.9171,0.9072,0.9039,0.9552,0.0928,not-balanced,50,10,10,5,3,766,kbest,"['disgust', 'a_score']","{'disgust': 0.0019, 'a_score': 0.3564}",KNeighborsClassifier()
KNeighborsClassifier,0.8855,0.9065,0.8855,0.877,0.085,0.915,0.9189,0.915,0.9131,0.9072,0.914,0.9072,0.9044,0.9634,0.0928,not-balanced,50,10,10,9,2,370,kbest,"['disgust', 'a_score']","{'disgust': 0.0071, 'a_score': 0.3567}",KNeighborsClassifier()
KNeighborsClassifier,0.9027,0.9163,0.9027,0.8906,0.0854,0.9146,0.9225,0.9146,0.9122,0.9068,0.9168,0.9068,0.9035,0.9642,0.0932,not-balanced,50,10,10,1,4,601,kbest,"['disgust', 'a_score']","{'disgust': 0.0017, 'a_score': 0.3537}",KNeighborsClassifier()
KNeighborsClassifier,0.9078,0.9161,0.9078,0.8954,0.0822,0.9178,0.9214,0.9178,0.9159,0.9064,0.9133,0.9064,0.9035,0.9625,0.0936,not-balanced,50,10,10,9,3,647,kbest,"['disgust', 'a_score']","{'disgust': 0.003, 'a_score': 0.3577}",KNeighborsClassifier()
KNeighborsClassifier,0.9102,0.9205,0.9102,0.8998,0.0926,0.9074,0.9116,0.9074,0.9049,0.9064,0.9129,0.9064,0.9036,0.9756,0.0936,not-balanced,50,10,10,4,4,45,kbest,"['disgust', 'a_score']","{'disgust': 0.0043, 'a_score': 0.3649}",KNeighborsClassifier()
KNeighborsClassifier,0.8966,0.9114,0.8966,0.887,0.0913,0.9087,0.9174,0.9087,0.9057,0.9064,0.9164,0.9064,0.903,0.973,0.0936,not-balanced,50,10,10,9,5,818,kbest,"['disgust', 'a_score']","{'disgust': 0.0046, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.8789,0.9014,0.8789,0.8716,0.0818,0.9182,0.9219,0.9182,0.9163,0.9064,0.9129,0.9064,0.9036,0.9606,0.0936,not-balanced,50,10,10,4,2,348,kbest,"['disgust', 'a_score']","{'disgust': 0.0016, 'a_score': 0.3609}",KNeighborsClassifier()
KNeighborsClassifier,0.915,0.9235,0.915,0.9031,0.0904,0.9096,0.9141,0.9096,0.9074,0.9064,0.9133,0.9064,0.9035,0.9582,0.0936,not-balanced,50,10,10,4,1,933,kbest,"['disgust', 'a_score']","{'disgust': 0.0047, 'a_score': 0.3696}",KNeighborsClassifier()
KNeighborsClassifier,0.8798,0.9025,0.8798,0.8737,0.0895,0.9105,0.9148,0.9105,0.9083,0.9064,0.9133,0.9064,0.9035,0.9714,0.0936,not-balanced,50,10,10,2,3,330,kbest,"['disgust', 'a_score']","{'disgust': 0.0029, 'a_score': 0.3607}",KNeighborsClassifier()
KNeighborsClassifier,0.8924,0.91,0.8924,0.8837,0.0976,0.9024,0.9155,0.9024,0.8985,0.9064,0.9184,0.9064,0.9027,0.9714,0.0936,not-balanced,50,10,10,7,5,621,kbest,"['disgust', 'a_score']","{'disgust': 0.0014, 'a_score': 0.351}",KNeighborsClassifier()
KNeighborsClassifier,0.9,0.9154,0.9,0.8889,0.0859,0.9141,0.9221,0.9141,0.9116,0.9064,0.9159,0.9064,0.9031,0.971,0.0936,not-balanced,50,10,10,3,4,487,kbest,"['disgust', 'a_score']","{'disgust': 0.0035, 'a_score': 0.3569}",KNeighborsClassifier()
KNeighborsClassifier,0.8955,0.9088,0.8955,0.8846,0.0809,0.9191,0.9257,0.9191,0.9168,0.9064,0.9159,0.9064,0.9031,0.9693,0.0936,not-balanced,50,10,10,3,2,920,kbest,"['disgust', 'a_score']","{'disgust': 0.0047, 'a_score': 0.3546}",KNeighborsClassifier()
KNeighborsClassifier,0.8988,0.9083,0.8988,0.8877,0.0931,0.9069,0.9161,0.9069,0.9036,0.9059,0.9164,0.9059,0.9025,0.9571,0.0941,not-balanced,60,10,10,10,1,809,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0043, 'disgust': 0.0038, 'a_score': 0.3696}",KNeighborsClassifier()
KNeighborsClassifier,0.8988,0.9083,0.8988,0.8877,0.0931,0.9069,0.9161,0.9069,0.9036,0.9059,0.9164,0.9059,0.9025,0.9571,0.0941,not-balanced,60,10,10,4,5,809,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.005, 'disgust': 0.004, 'a_score': 0.3629}",KNeighborsClassifier()
KNeighborsClassifier,0.8924,0.9082,0.8924,0.8836,0.0908,0.9092,0.918,0.9092,0.9062,0.9059,0.9153,0.9059,0.9027,0.9618,0.0941,not-balanced,60,10,10,5,5,980,kbest,"['surprise', 'disgust', 'a_score']","{'surprise': 0.0047, 'disgust': 0.0016, 'a_score': 0.3635}",KNeighborsClassifier()
KNeighborsClassifier,0.8949,0.9081,0.8949,0.884,0.0917,0.9083,0.9186,0.9083,0.9054,0.9059,0.9167,0.9059,0.9025,0.9691,0.0941,not-balanced,60,10,10,5,1,815,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.001, 'disgust': 0.0023, 'a_score': 0.3507}",KNeighborsClassifier()
KNeighborsClassifier,0.8915,0.9068,0.8915,0.8816,0.0813,0.9187,0.927,0.9187,0.916,0.9059,0.9153,0.9059,0.9027,0.9539,0.0941,not-balanced,50,10,10,6,4,446,kbest,"['joy', 'a_score']","{'joy': 0.0055, 'a_score': 0.3552}",KNeighborsClassifier()
KNeighborsClassifier,0.9072,0.9157,0.9072,0.8964,0.0795,0.9205,0.9276,0.9205,0.9183,0.9055,0.9169,0.9055,0.9019,0.9683,0.0945,not-balanced,50,10,10,2,1,842,kbest,"['sadness', 'a_score']","{'sadness': 0.0063, 'a_score': 0.3485}",KNeighborsClassifier()
KNeighborsClassifier,0.9054,0.9163,0.9054,0.8926,0.0976,0.9024,0.9123,0.9024,0.8992,0.9055,0.9161,0.9055,0.902,0.9633,0.0945,not-balanced,60,10,10,2,5,183,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0039, 'disgust': 0.0051, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.9045,0.9145,0.9045,0.8931,0.089,0.911,0.9166,0.911,0.9086,0.9051,0.9132,0.9051,0.902,0.9644,0.0949,not-balanced,60,10,10,7,4,834,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0034, 'disgust': 0.0049, 'a_score': 0.3613}",KNeighborsClassifier()
KNeighborsClassifier,0.8961,0.9073,0.8961,0.8871,0.0913,0.9087,0.9176,0.9087,0.9056,0.9051,0.9155,0.9051,0.9016,0.9705,0.0949,not-balanced,60,10,10,9,4,8,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0022, 'disgust': 0.0022, 'a_score': 0.3577}",KNeighborsClassifier()
KNeighborsClassifier,0.8729,0.8933,0.8729,0.8672,0.0881,0.9119,0.9188,0.9119,0.9092,0.9047,0.9138,0.9047,0.9014,0.9707,0.0953,not-balanced,60,10,10,2,3,330,kbest,"['surprise', 'disgust', 'a_score']","{'surprise': 0.0048, 'disgust': 0.0034, 'a_score': 0.3589}",KNeighborsClassifier()
KNeighborsClassifier,0.8921,0.9009,0.8921,0.8804,0.0949,0.9051,0.9116,0.9051,0.9024,0.9047,0.9141,0.9047,0.9013,0.9547,0.0953,not-balanced,60,10,10,5,2,777,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0031, 'disgust': 0.0021, 'a_score': 0.3467}",KNeighborsClassifier()
KNeighborsClassifier,0.9024,0.9156,0.9024,0.8923,0.0886,0.9114,0.9151,0.9114,0.9094,0.9043,0.9105,0.9043,0.9015,0.9636,0.0957,not-balanced,50,10,10,1,3,172,kbest,"['disgust', 'a_score']","{'disgust': 0.0056, 'a_score': 0.3553}",KNeighborsClassifier()
KNeighborsClassifier,0.8918,0.9056,0.8918,0.8819,0.0922,0.9078,0.9143,0.9078,0.9049,0.9043,0.9137,0.9043,0.9009,0.9687,0.0957,not-balanced,60,10,10,2,2,993,kbest,"['surprise', 'disgust', 'a_score']","{'surprise': 0.0062, 'disgust': 0.0081, 'a_score': 0.3567}",KNeighborsClassifier()
KNeighborsClassifier,0.9129,0.9189,0.9129,0.9009,0.0967,0.9033,0.9137,0.9033,0.8999,0.9043,0.9143,0.9043,0.9008,0.959,0.0957,not-balanced,60,10,10,5,4,185,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0052, 'disgust': 0.0036, 'a_score': 0.3586}",KNeighborsClassifier()
KNeighborsClassifier,0.8933,0.9112,0.8933,0.8836,0.0913,0.9087,0.9131,0.9087,0.9066,0.9043,0.9105,0.9043,0.9015,0.964,0.0957,not-balanced,50,10,10,6,3,618,kbest,"['disgust', 'a_score']","{'disgust': 0.004, 'a_score': 0.3568}",KNeighborsClassifier()
KNeighborsClassifier,0.9105,0.9181,0.9105,0.8981,0.0886,0.9114,0.9166,0.9114,0.9092,0.9043,0.9101,0.9043,0.9015,0.9488,0.0957,not-balanced,60,10,10,4,1,933,kbest,"['disgust', 'joy', 'a_score']","{'disgust': 0.0075, 'joy': 0.0035, 'a_score': 0.3611}",KNeighborsClassifier()
