Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.854,0.8705,0.854,0.8523,0.8495,0.8657,0.8495,0.848,0.8571,0.8741,0.8571,0.8556,0.946,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0106, 'anger': 0.0072, 'anticipation': 0.0109, 'trust': 0.0136, 'surprise': 0.0093, 'sadness': 0.0105, 'disgust': 0.0081, 'joy': 0.0107, 'a_score': 0.3674}",RandomForestClassifier()
RandomForestClassifier,0.8537,0.8697,0.8537,0.8521,0.8515,0.8685,0.8515,0.8499,0.857,0.8745,0.857,0.8554,0.9463,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0085, 'anger': 0.0061, 'anticipation': 0.0109, 'trust': 0.0121, 'surprise': 0.009, 'sadness': 0.0101, 'disgust': 0.0073, 'joy': 0.0109, 'a_score': 0.3679}",RandomForestClassifier()
RandomForestClassifier,0.8548,0.8714,0.8548,0.8532,0.8505,0.8674,0.8505,0.8489,0.857,0.8747,0.857,0.8553,0.9464,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.009, 'anger': 0.006, 'anticipation': 0.0095, 'trust': 0.0116, 'surprise': 0.0089, 'sadness': 0.0086, 'disgust': 0.0074, 'joy': 0.0097, 'a_score': 0.3677}",RandomForestClassifier()
RandomForestClassifier,0.8547,0.8715,0.8547,0.8531,0.8498,0.8665,0.8498,0.8483,0.8569,0.8741,0.8569,0.8554,0.9464,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0107, 'anger': 0.0063, 'anticipation': 0.0096, 'trust': 0.0112, 'surprise': 0.0089, 'sadness': 0.0098, 'disgust': 0.0081, 'joy': 0.009, 'a_score': 0.3693}",RandomForestClassifier()
RandomForestClassifier,0.8536,0.8689,0.8536,0.8521,0.8494,0.865,0.8494,0.848,0.8568,0.8733,0.8568,0.8552,0.9462,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.009, 'anger': 0.0063, 'anticipation': 0.0091, 'trust': 0.0122, 'surprise': 0.0083, 'sadness': 0.0104, 'disgust': 0.0074, 'joy': 0.0089, 'a_score': 0.367}",RandomForestClassifier()
RandomForestClassifier,0.8548,0.8716,0.8548,0.8531,0.8503,0.8672,0.8503,0.8488,0.8567,0.8736,0.8567,0.8552,0.9466,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0098, 'anger': 0.0061, 'anticipation': 0.0098, 'trust': 0.0117, 'surprise': 0.009, 'sadness': 0.0092, 'disgust': 0.0079, 'joy': 0.0101, 'a_score': 0.3678}",RandomForestClassifier()
DecisionTreeClassifier,0.8535,0.866,0.8535,0.8523,0.8487,0.863,0.8487,0.8474,0.8564,0.8697,0.8564,0.8552,0.9388,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.012, 'anger': 0.0068, 'anticipation': 0.0095, 'trust': 0.0117, 'surprise': 0.0102, 'sadness': 0.0124, 'disgust': 0.0085, 'joy': 0.0136, 'a_score': 0.3692}",DecisionTreeClassifier()
RandomForestClassifier,0.8553,0.8715,0.8553,0.8537,0.8503,0.8667,0.8503,0.8488,0.8564,0.8733,0.8564,0.8549,0.9464,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0094, 'anger': 0.0065, 'anticipation': 0.0102, 'trust': 0.0114, 'surprise': 0.0084, 'sadness': 0.0111, 'disgust': 0.0078, 'joy': 0.009, 'a_score': 0.368}",RandomForestClassifier()
RandomForestClassifier,0.8553,0.8713,0.8553,0.8537,0.8501,0.8662,0.8501,0.8486,0.8562,0.8726,0.8562,0.8547,0.9466,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0096, 'anger': 0.0071, 'anticipation': 0.0097, 'trust': 0.0127, 'surprise': 0.009, 'sadness': 0.0105, 'disgust': 0.0089, 'joy': 0.0104, 'a_score': 0.3661}",RandomForestClassifier()
DecisionTreeClassifier,0.8509,0.863,0.8509,0.8498,0.8468,0.8611,0.8468,0.8455,0.856,0.8695,0.856,0.8548,0.9364,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.0056, 'anticipation': 0.011, 'trust': 0.0103, 'surprise': 0.0104, 'sadness': 0.0101, 'disgust': 0.0079, 'joy': 0.0137, 'a_score': 0.3671}",DecisionTreeClassifier()
