Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.9091,0.9204,0.9091,0.8974,0.0884,0.9116,0.9224,0.9116,0.9085,0.917,0.9266,0.917,0.9142,0.9653,0.083,not-balanced,50,70,10,6,2,718,kbest,"['disgust', 'a_score']","{'disgust': 0.0004, 'a_score': 0.3521}",KNeighborsClassifier()
KNeighborsClassifier,0.9045,0.9161,0.9045,0.8947,0.089,0.911,0.9216,0.911,0.9078,0.9169,0.9264,0.9169,0.9141,0.9739,0.0831,not-balanced,50,70,10,10,1,804,kbest,"['trust', 'a_score']","{'trust': 0.0008, 'a_score': 0.3565}",KNeighborsClassifier()
KNeighborsClassifier,0.8993,0.9154,0.8993,0.89,0.0846,0.9154,0.9251,0.9154,0.9125,0.9169,0.9265,0.9169,0.9141,0.9731,0.0831,not-balanced,50,70,10,3,1,924,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3566}",KNeighborsClassifier()
KNeighborsClassifier,0.9017,0.9165,0.9017,0.8913,0.0852,0.9148,0.9248,0.9148,0.9118,0.9168,0.9265,0.9168,0.9141,0.965,0.0832,not-balanced,50,70,10,1,1,535,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3551}",KNeighborsClassifier()
KNeighborsClassifier,0.8963,0.9139,0.8963,0.8869,0.087,0.913,0.9235,0.913,0.9099,0.9168,0.9265,0.9168,0.9141,0.9744,0.0832,not-balanced,50,70,10,9,3,784,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8982,0.9147,0.8982,0.8881,0.0886,0.9114,0.9223,0.9114,0.9083,0.9168,0.9265,0.9168,0.9141,0.9626,0.0832,not-balanced,50,70,10,10,3,7,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3538}",KNeighborsClassifier()
KNeighborsClassifier,0.8951,0.9119,0.8951,0.8868,0.0877,0.9123,0.9229,0.9123,0.9092,0.9168,0.9265,0.9168,0.9141,0.9573,0.0832,not-balanced,50,70,10,10,2,261,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3537}",KNeighborsClassifier()
KNeighborsClassifier,0.9088,0.9204,0.9088,0.8976,0.0874,0.9126,0.9232,0.9126,0.9095,0.9168,0.9265,0.9168,0.9141,0.9556,0.0832,not-balanced,50,70,10,6,4,566,kbest,"['disgust', 'a_score']","{'disgust': 0.0009, 'a_score': 0.3556}",KNeighborsClassifier()
KNeighborsClassifier,0.8874,0.9082,0.8874,0.8796,0.0893,0.9107,0.9217,0.9107,0.9075,0.9168,0.9265,0.9168,0.9141,0.9727,0.0832,not-balanced,50,70,10,8,2,680,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.8981,0.9132,0.8981,0.8884,0.0867,0.9133,0.9237,0.9133,0.9103,0.9168,0.9265,0.9168,0.9141,0.956,0.0832,not-balanced,50,70,10,3,2,948,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3519}",KNeighborsClassifier()
