Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8319,0.8366,0.8319,0.6586,0.3431,0.8496,0.8872,0.8496,0.8493,0.852,0.8876,0.852,0.851,0.9573,0.3311,not-balanced,60,70,10,8,5,597,kbest,"['surprise', 'joy', 'a_score']","{'surprise': 0.002, 'joy': 0.0014, 'a_score': 0.4374}",KNeighborsClassifier()
KNeighborsClassifier,0.8458,0.8672,0.8458,0.7682,0.3286,0.8523,0.8845,0.8523,0.8523,0.8518,0.8835,0.8518,0.8516,0.9525,0.3311,not-balanced,60,70,10,5,5,979,kbest,"['surprise', 'joy', 'a_score']","{'surprise': 0.0035, 'joy': 0.0045, 'a_score': 0.4349}",KNeighborsClassifier()
KNeighborsClassifier,0.8379,0.8575,0.8379,0.7506,0.3349,0.8509,0.881,0.8509,0.8502,0.8514,0.8814,0.8514,0.8506,0.9581,0.3305,not-balanced,70,70,10,5,4,348,kbest,"['trust', 'surprise', 'sadness', 'joy', 'a_score']","{'trust': 0.0025, 'surprise': 0.0017, 'sadness': 0.0018, 'joy': 0.0021, 'a_score': 0.4322}",KNeighborsClassifier()
KNeighborsClassifier,0.8485,0.8551,0.8485,0.6884,0.3317,0.8521,0.8925,0.8521,0.8513,0.8512,0.8919,0.8512,0.8503,0.9502,0.3339,not-balanced,50,70,10,5,4,348,kbest,"['joy', 'a_score']","{'joy': 0.0002, 'a_score': 0.4388}",KNeighborsClassifier()
KNeighborsClassifier,0.8377,0.8668,0.8377,0.7735,0.3172,0.8597,0.8988,0.8597,0.8589,0.8511,0.8939,0.8511,0.85,0.9567,0.3338,not-balanced,50,70,10,10,4,2,kbest,"['trust', 'a_score']","{'trust': 0.0001, 'a_score': 0.4374}",KNeighborsClassifier()
KNeighborsClassifier,0.8356,0.846,0.8356,0.7078,0.3325,0.854,0.8956,0.854,0.8531,0.8511,0.8938,0.8511,0.8499,0.9412,0.3339,not-balanced,50,70,10,9,3,144,kbest,"['joy', 'a_score']","{'joy': 0.0005, 'a_score': 0.4397}",KNeighborsClassifier()
KNeighborsClassifier,0.8211,0.8574,0.8211,0.6835,0.3204,0.8568,0.8965,0.8568,0.8557,0.8511,0.8939,0.8511,0.8499,0.958,0.3339,not-balanced,50,70,10,10,3,862,kbest,"['fear', 'a_score']","{'fear': 0.0002, 'a_score': 0.4393}",KNeighborsClassifier()
KNeighborsClassifier,0.8211,0.8574,0.8211,0.6835,0.3204,0.8568,0.8965,0.8568,0.8557,0.8511,0.8939,0.8511,0.8499,0.958,0.3339,not-balanced,50,70,10,1,1,862,kbest,"['fear', 'a_score']","{'fear': 0.0001, 'a_score': 0.4377}",KNeighborsClassifier()
KNeighborsClassifier,0.8411,0.8582,0.8411,0.7443,0.3298,0.8538,0.896,0.8538,0.8531,0.8511,0.8939,0.8511,0.8499,0.9558,0.3339,not-balanced,50,70,10,5,5,979,kbest,"['joy', 'a_score']","{'joy': 0.0, 'a_score': 0.44}",KNeighborsClassifier()
KNeighborsClassifier,0.8524,0.8571,0.8524,0.7025,0.3244,0.8546,0.8943,0.8546,0.8534,0.851,0.893,0.851,0.8499,0.9596,0.3341,not-balanced,50,70,10,1,3,140,kbest,"['joy', 'a_score']","{'joy': 0.0001, 'a_score': 0.438}",KNeighborsClassifier()
KNeighborsClassifier,0.8426,0.8665,0.8426,0.7745,0.3363,0.8522,0.8942,0.8522,0.8515,0.851,0.893,0.851,0.8499,0.9514,0.3341,not-balanced,50,70,10,7,2,927,kbest,"['joy', 'a_score']","{'joy': 0.0001, 'a_score': 0.438}",KNeighborsClassifier()
KNeighborsClassifier,0.8338,0.8485,0.8338,0.714,0.3339,0.8546,0.8945,0.8546,0.8544,0.8507,0.8921,0.8507,0.8497,0.9557,0.334,not-balanced,50,70,10,9,5,602,kbest,"['surprise', 'a_score']","{'surprise': 0.0001, 'a_score': 0.44}",KNeighborsClassifier()
KNeighborsClassifier,0.842,0.8681,0.842,0.7594,0.3173,0.8595,0.8935,0.8595,0.8591,0.8506,0.887,0.8506,0.8498,0.953,0.3332,not-balanced,60,70,10,10,4,2,kbest,"['trust', 'joy', 'a_score']","{'trust': 0.0014, 'joy': 0.0014, 'a_score': 0.4333}",KNeighborsClassifier()
KNeighborsClassifier,0.846,0.8525,0.846,0.7041,0.3408,0.8504,0.8785,0.8504,0.8505,0.8505,0.8761,0.8505,0.8503,0.959,0.3358,not-balanced,60,70,10,5,2,936,kbest,"['surprise', 'joy', 'a_score']","{'surprise': 0.0028, 'joy': 0.0054, 'a_score': 0.4321}",KNeighborsClassifier()
KNeighborsClassifier,0.8241,0.8526,0.8241,0.7459,0.3236,0.8553,0.8914,0.8553,0.8544,0.8503,0.8898,0.8503,0.8492,0.9562,0.3348,not-balanced,60,70,10,10,3,862,kbest,"['fear', 'sadness', 'a_score']","{'fear': 0.0012, 'sadness': 0.0003, 'a_score': 0.4375}",KNeighborsClassifier()
KNeighborsClassifier,0.8241,0.8526,0.8241,0.7459,0.3236,0.8553,0.8914,0.8553,0.8544,0.8503,0.8898,0.8503,0.8492,0.9562,0.3348,not-balanced,60,70,10,1,1,862,kbest,"['fear', 'sadness', 'a_score']","{'fear': 0.0012, 'sadness': 0.0005, 'a_score': 0.4396}",KNeighborsClassifier()
KNeighborsClassifier,0.8457,0.8666,0.8457,0.7757,0.3252,0.8555,0.8889,0.8555,0.8556,0.85,0.883,0.85,0.8493,0.9549,0.3309,not-balanced,70,70,10,2,5,811,kbest,"['fear', 'trust', 'surprise', 'joy', 'a_score']","{'fear': 0.0024, 'trust': 0.0019, 'surprise': 0.0031, 'joy': 0.0022, 'a_score': 0.4372}",KNeighborsClassifier()
