Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
MLPClassifier,0.8343,0.8484,0.8343,0.8093,0.8658,0.8815,0.8658,0.8585,0.8685,0.8837,0.8685,0.8616,0.9131,not-balanced,100,10,2,1,388,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0038, 'anger': 0.0021, 'anticipation': 0.0013, 'trust': 0.0005, 'surprise': 0.0022, 'sadness': 0.0028, 'disgust': 0.0018, 'joy': 0.0019, 'a_score': 0.2952}",MLPClassifier()
MLPClassifier,0.8309,0.8423,0.8309,0.8026,0.861,0.8773,0.861,0.8533,0.8685,0.8825,0.8685,0.8619,0.9097,not-balanced,100,10,3,2,714,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': 0.0006, 'anticipation': 0.0017, 'trust': 0.0001, 'surprise': 0.0012, 'sadness': 0.0005, 'disgust': 0.0015, 'joy': 0.0057, 'a_score': 0.2992}",MLPClassifier()
MLPClassifier,0.8441,0.8589,0.8441,0.8177,0.8614,0.8799,0.8614,0.8534,0.8683,0.8848,0.8683,0.8612,0.9198,not-balanced,100,10,9,5,728,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0027, 'anger': 0.002, 'anticipation': 0.0005, 'trust': 0.0014, 'surprise': 0.0008, 'sadness': 0.0008, 'disgust': 0.0051, 'joy': 0.0013, 'a_score': 0.2961}",MLPClassifier()
MLPClassifier,0.8392,0.8515,0.8392,0.8116,0.8687,0.8839,0.8687,0.8617,0.8681,0.8829,0.8681,0.8613,0.9135,not-balanced,100,10,1,4,626,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': -0.0003, 'anticipation': 0.0007, 'trust': 0.0004, 'surprise': 0.0004, 'sadness': -0.0002, 'disgust': 0.0024, 'joy': 0.0039, 'a_score': 0.2942}",MLPClassifier()
MLPClassifier,0.8364,0.8485,0.8364,0.8084,0.8633,0.8781,0.8633,0.856,0.8673,0.8816,0.8673,0.8605,0.9159,not-balanced,100,10,7,1,442,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0065, 'anger': 0.0021, 'anticipation': 0.0018, 'trust': 0.0017, 'surprise': 0.0018, 'sadness': 0.0016, 'disgust': 0.0014, 'joy': 0.0055, 'a_score': 0.299}",MLPClassifier()
MLPClassifier,0.8421,0.8527,0.8421,0.8186,0.8616,0.875,0.8616,0.8545,0.8671,0.8791,0.8671,0.8609,0.9211,not-balanced,100,10,6,4,640,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0066, 'anger': 0.0009, 'anticipation': 0.0021, 'trust': 0.0004, 'surprise': 0.0007, 'sadness': 0.003, 'disgust': 0.001, 'joy': 0.0055, 'a_score': 0.3001}",MLPClassifier()
MLPClassifier,0.819,0.8314,0.819,0.7896,0.8654,0.8809,0.8654,0.8582,0.8665,0.8793,0.8665,0.8599,0.9065,not-balanced,100,10,4,3,323,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0003, 'anticipation': 0.0027, 'trust': 0.0001, 'surprise': 0.0005, 'sadness': 0.0027, 'disgust': 0.0004, 'joy': 0.0048, 'a_score': 0.2976}",MLPClassifier()
MLPClassifier,0.8573,0.8719,0.8573,0.8332,0.8561,0.8749,0.8561,0.8478,0.8647,0.8803,0.8647,0.8574,0.9242,not-balanced,100,10,5,3,849,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0054, 'anger': 0.0007, 'anticipation': 0.0062, 'trust': 0.0016, 'surprise': 0.0004, 'sadness': 0.0013, 'disgust': 0.0005, 'joy': 0.0098, 'a_score': 0.291}",MLPClassifier()
MLPClassifier,0.8428,0.8585,0.8428,0.8148,0.8602,0.8722,0.8602,0.8529,0.8645,0.8755,0.8645,0.8583,0.916,not-balanced,100,10,10,3,993,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0082, 'anger': 0.003, 'anticipation': 0.0005, 'trust': 0.0015, 'surprise': 0.0006, 'sadness': 0.004, 'disgust': 0.0026, 'joy': 0.0054, 'a_score': 0.2964}",MLPClassifier()
MLPClassifier,0.8385,0.8532,0.8385,0.8119,0.8538,0.8748,0.8538,0.8445,0.8639,0.8826,0.8639,0.8559,0.9201,not-balanced,100,10,2,5,202,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0041, 'anger': 0.0006, 'anticipation': 0.004, 'trust': 0.0027, 'surprise': 0.0038, 'sadness': 0.0013, 'disgust': 0.0017, 'joy': 0.0033, 'a_score': 0.2912}",MLPClassifier()
