Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8818,0.8873,0.8818,0.872,0.8913,0.8928,0.8913,0.8892,0.8901,0.8916,0.8901,0.888,0.9458,not-balanced,100,10,1,4,672,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.009, 'anger': 0.0106, 'anticipation': 0.0129, 'trust': 0.0048, 'surprise': 0.0083, 'sadness': 0.0098, 'disgust': 0.0106, 'joy': 0.0044, 'a_score': 0.3485}",KNeighborsClassifier()
KNeighborsClassifier,0.8775,0.8849,0.8775,0.8668,0.8866,0.8892,0.8866,0.8842,0.89,0.8912,0.89,0.888,0.9455,not-balanced,100,10,10,4,859,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0136, 'anger': 0.009, 'anticipation': 0.0122, 'trust': 0.0036, 'surprise': 0.0114, 'sadness': 0.0103, 'disgust': 0.0074, 'joy': 0.0105, 'a_score': 0.3473}",KNeighborsClassifier()
KNeighborsClassifier,0.8818,0.8871,0.8818,0.8716,0.8917,0.8934,0.8917,0.8895,0.8898,0.8913,0.8898,0.8877,0.9519,not-balanced,100,10,3,3,372,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.006, 'anticipation': 0.0095, 'trust': 0.0054, 'surprise': 0.0063, 'sadness': 0.011, 'disgust': 0.0095, 'joy': 0.0117, 'a_score': 0.3469}",KNeighborsClassifier()
KNeighborsClassifier,0.8822,0.8869,0.8822,0.87,0.8926,0.893,0.8926,0.8911,0.8898,0.89,0.8898,0.8883,0.9563,not-balanced,100,10,4,2,296,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0087, 'anger': 0.0075, 'anticipation': 0.0106, 'trust': 0.007, 'surprise': 0.007, 'sadness': 0.0057, 'disgust': 0.0084, 'joy': 0.0069, 'a_score': 0.3399}",KNeighborsClassifier()
KNeighborsClassifier,0.8813,0.8879,0.8813,0.8703,0.8914,0.8929,0.8914,0.8892,0.8892,0.8906,0.8892,0.8871,0.9465,not-balanced,100,10,3,2,998,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0105, 'anticipation': 0.0093, 'trust': 0.0067, 'surprise': 0.0067, 'sadness': 0.006, 'disgust': 0.0112, 'joy': 0.0107, 'a_score': 0.3488}",KNeighborsClassifier()
KNeighborsClassifier,0.8859,0.8883,0.8859,0.8736,0.8933,0.895,0.8933,0.8912,0.8889,0.8904,0.8889,0.8867,0.9472,not-balanced,100,10,9,3,609,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0108, 'anger': 0.0094, 'anticipation': 0.009, 'trust': 0.0084, 'surprise': 0.0074, 'sadness': 0.0078, 'disgust': 0.0098, 'joy': 0.0084, 'a_score': 0.3443}",KNeighborsClassifier()
KNeighborsClassifier,0.8929,0.8967,0.8929,0.8807,0.8865,0.8865,0.8865,0.885,0.8872,0.887,0.8872,0.8858,0.9502,not-balanced,100,10,3,4,446,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0109, 'anticipation': 0.0072, 'trust': 0.0062, 'surprise': 0.0096, 'sadness': 0.0101, 'disgust': 0.0118, 'joy': 0.0049, 'a_score': 0.3467}",KNeighborsClassifier()
KNeighborsClassifier,0.8917,0.8944,0.8917,0.8783,0.8928,0.8937,0.8928,0.8911,0.8854,0.8859,0.8854,0.8836,0.9346,not-balanced,100,10,5,2,120,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0042, 'anger': 0.0063, 'anticipation': 0.0099, 'trust': 0.0098, 'surprise': 0.0091, 'sadness': 0.0041, 'disgust': 0.0091, 'joy': 0.009, 'a_score': 0.3433}",KNeighborsClassifier()
KNeighborsClassifier,0.8833,0.889,0.8833,0.8728,0.8855,0.8855,0.8855,0.8839,0.8841,0.8837,0.8841,0.8827,0.9533,not-balanced,100,10,1,1,379,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0089, 'anger': 0.0097, 'anticipation': 0.0126, 'trust': 0.0064, 'surprise': 0.0099, 'sadness': 0.0084, 'disgust': 0.0112, 'joy': 0.0036, 'a_score': 0.3452}",KNeighborsClassifier()
KNeighborsClassifier,0.8816,0.8887,0.8816,0.8718,0.8643,0.8718,0.8643,0.8659,0.8655,0.8735,0.8655,0.8671,0.9583,not-balanced,100,10,4,4,999,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0015, 'anger': 0.0086, 'anticipation': 0.0055, 'trust': -0.0011, 'surprise': 0.0063, 'sadness': 0.0063, 'disgust': 0.0084, 'joy': 0.0019, 'a_score': 0.3501}",KNeighborsClassifier()
