Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9162,0.9214,0.9162,0.9048,0.9137,0.9196,0.9137,0.9115,0.9155,0.9216,0.9155,0.9132,0.9687,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0048, 'anger': 0.0051, 'anticipation': 0.006, 'trust': 0.0051, 'surprise': 0.0045, 'sadness': 0.0056, 'disgust': 0.0032, 'joy': 0.0098, 'a_score': 0.3655}",DecisionTreeClassifier()
RandomForestClassifier,0.913,0.9186,0.913,0.9015,0.9118,0.9178,0.9118,0.9094,0.9146,0.9207,0.9146,0.9123,0.9747,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.0052, 'anticipation': 0.0036, 'trust': 0.0046, 'surprise': 0.0038, 'sadness': 0.0061, 'disgust': 0.0043, 'joy': 0.0049, 'a_score': 0.3653}",RandomForestClassifier()
KNeighborsClassifier,0.8853,0.8899,0.8853,0.8736,0.8921,0.8942,0.8921,0.8898,0.8964,0.8991,0.8964,0.8941,0.9512,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0106, 'anger': 0.0115, 'anticipation': 0.007, 'trust': 0.0056, 'surprise': 0.0109, 'sadness': 0.008, 'disgust': 0.0106, 'joy': 0.0071, 'a_score': 0.3495}",KNeighborsClassifier()
MLPClassifier,0.8449,0.8581,0.8449,0.8222,0.8677,0.8872,0.8677,0.8601,0.8656,0.8862,0.8656,0.8574,0.9242,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0013, 'anger': 0.0001, 'anticipation': 0.0004, 'trust': 0.0005, 'surprise': 0.0011, 'sadness': 0.0019, 'disgust': 0.0012, 'joy': 0.0011, 'a_score': 0.293}",MLPClassifier()
SVC,0.8318,0.8636,0.8318,0.7924,0.834,0.865,0.834,0.8201,0.8334,0.8656,0.8334,0.819,0.8842,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0008, 'anger': 0.0012, 'anticipation': 0.0008, 'trust': 0.0004, 'surprise': 0.0011, 'sadness': 0.0005, 'disgust': 0.0006, 'joy': 0.0012, 'a_score': 0.2532}",SVC(probability=True)
LogisticRegression,0.7779,0.7784,0.7779,0.7614,0.7847,0.7854,0.7847,0.785,0.7786,0.7801,0.7786,0.7793,0.821,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0035, 'anger': 0.0001, 'anticipation': 0.0002, 'trust': 0.0002, 'surprise': -0.0019, 'sadness': -0.0004, 'disgust': -0.0034, 'joy': -0.0001, 'a_score': 0.241}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
GaussianNB,0.7712,0.7704,0.7712,0.7517,0.7576,0.7566,0.7576,0.7571,0.7613,0.761,0.7613,0.7612,0.8176,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0042, 'anger': -0.0019, 'anticipation': 0.0001, 'trust': -0.001, 'surprise': -0.0001, 'sadness': -0.0011, 'disgust': 0.0022, 'joy': -0.0007, 'a_score': 0.2249}",GaussianNB()
