Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Train MSE,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Val. MSE,Bal. Strategy,% of Features,% of Dataset,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
KNeighborsClassifier,0.8975,0.9133,0.8975,0.8884,0.0857,0.9143,0.9244,0.9143,0.9113,0.9141,0.9243,0.9141,0.9111,0.9737,0.0859,not-balanced,50,60,10,5,1,819,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3555}",KNeighborsClassifier()
KNeighborsClassifier,0.8952,0.9134,0.8952,0.887,0.0886,0.9114,0.9223,0.9114,0.9083,0.914,0.9242,0.914,0.9109,0.9752,0.086,not-balanced,50,60,10,3,2,572,kbest,"['disgust', 'a_score']","{'disgust': 0.0005, 'a_score': 0.3568}",KNeighborsClassifier()
KNeighborsClassifier,0.9081,0.9174,0.9081,0.897,0.0853,0.9147,0.9248,0.9147,0.9118,0.914,0.9242,0.914,0.911,0.9671,0.086,not-balanced,50,60,10,1,3,508,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3559}",KNeighborsClassifier()
KNeighborsClassifier,0.9059,0.9191,0.9059,0.8954,0.0869,0.9131,0.9235,0.9131,0.9101,0.914,0.9242,0.914,0.9109,0.9576,0.086,not-balanced,50,60,10,2,4,649,kbest,"['disgust', 'a_score']","{'disgust': 0.001, 'a_score': 0.3525}",KNeighborsClassifier()
KNeighborsClassifier,0.9085,0.9191,0.9085,0.8975,0.0851,0.9149,0.9248,0.9149,0.912,0.914,0.9242,0.914,0.9109,0.9669,0.086,not-balanced,50,60,10,8,5,824,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3552}",KNeighborsClassifier()
KNeighborsClassifier,0.8938,0.9112,0.8938,0.8858,0.0867,0.9133,0.9236,0.9133,0.9103,0.914,0.9242,0.914,0.9109,0.9659,0.086,not-balanced,50,60,10,6,1,699,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3557}",KNeighborsClassifier()
KNeighborsClassifier,0.9024,0.9166,0.9024,0.8931,0.0851,0.9149,0.925,0.9149,0.912,0.9138,0.9241,0.9138,0.9108,0.9742,0.0862,not-balanced,50,60,10,7,2,330,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3522}",KNeighborsClassifier()
KNeighborsClassifier,0.9025,0.9166,0.9025,0.892,0.0844,0.9156,0.9256,0.9156,0.9128,0.9138,0.9241,0.9138,0.9108,0.9582,0.0862,not-balanced,50,60,10,5,5,929,kbest,"['disgust', 'a_score']","{'disgust': 0.0005, 'a_score': 0.3532}",KNeighborsClassifier()
KNeighborsClassifier,0.8934,0.911,0.8934,0.885,0.0851,0.9149,0.9248,0.9149,0.912,0.9138,0.924,0.9138,0.9108,0.966,0.0862,not-balanced,50,60,10,10,5,103,kbest,"['disgust', 'a_score']","{'disgust': 0.0009, 'a_score': 0.3545}",KNeighborsClassifier()
KNeighborsClassifier,0.9032,0.9169,0.9032,0.8928,0.0871,0.9129,0.9234,0.9129,0.9099,0.9138,0.924,0.9138,0.9108,0.9575,0.0862,not-balanced,50,60,10,2,3,438,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3551}",KNeighborsClassifier()
KNeighborsClassifier,0.8969,0.9132,0.8969,0.887,0.0868,0.9132,0.9237,0.9132,0.9103,0.9138,0.9241,0.9138,0.9108,0.9508,0.0862,not-balanced,50,60,10,5,4,75,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3513}",KNeighborsClassifier()
KNeighborsClassifier,0.8995,0.9161,0.8995,0.8905,0.0866,0.9134,0.9238,0.9134,0.9104,0.9138,0.924,0.9138,0.9108,0.9742,0.0862,not-balanced,50,60,10,1,4,984,kbest,"['disgust', 'a_score']","{'disgust': 0.0003, 'a_score': 0.3552}",KNeighborsClassifier()
KNeighborsClassifier,0.896,0.9134,0.896,0.8859,0.0838,0.9162,0.926,0.9162,0.9134,0.9138,0.9241,0.9138,0.9108,0.9634,0.0862,not-balanced,50,60,10,7,3,147,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.354}",KNeighborsClassifier()
KNeighborsClassifier,0.903,0.9165,0.903,0.893,0.0872,0.9128,0.9233,0.9128,0.9096,0.9138,0.9241,0.9138,0.9108,0.975,0.0862,not-balanced,50,60,10,8,3,444,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3572}",KNeighborsClassifier()
KNeighborsClassifier,0.9,0.9147,0.9,0.8909,0.0865,0.9135,0.9233,0.9135,0.9104,0.9137,0.9236,0.9137,0.9108,0.9745,0.0863,not-balanced,50,60,10,6,4,11,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3577}",KNeighborsClassifier()
KNeighborsClassifier,0.9032,0.9162,0.9032,0.8932,0.0853,0.9147,0.9244,0.9147,0.9117,0.9137,0.9236,0.9137,0.9108,0.9668,0.0863,not-balanced,50,60,10,10,4,999,kbest,"['disgust', 'a_score']","{'disgust': 0.0006, 'a_score': 0.3597}",KNeighborsClassifier()
KNeighborsClassifier,0.9056,0.9195,0.9056,0.8951,0.0847,0.9153,0.9253,0.9153,0.9124,0.9137,0.9239,0.9137,0.9106,0.9564,0.0863,not-balanced,50,60,10,9,3,815,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3545}",KNeighborsClassifier()
KNeighborsClassifier,0.884,0.9075,0.884,0.8777,0.0862,0.9138,0.9233,0.9138,0.9109,0.9137,0.9236,0.9137,0.9108,0.9742,0.0863,not-balanced,50,60,10,5,3,168,kbest,"['disgust', 'a_score']","{'disgust': 0.0007, 'a_score': 0.3579}",KNeighborsClassifier()
KNeighborsClassifier,0.9097,0.9198,0.9097,0.8988,0.0867,0.9133,0.9234,0.9133,0.9103,0.9136,0.9234,0.9136,0.9106,0.9494,0.0864,not-balanced,50,60,10,6,2,913,kbest,"['disgust', 'a_score']","{'disgust': 0.0008, 'a_score': 0.3565}",KNeighborsClassifier()
KNeighborsClassifier,0.8994,0.9142,0.8994,0.8906,0.0859,0.9141,0.9237,0.9141,0.9113,0.9136,0.9235,0.9136,0.9106,0.9583,0.0864,not-balanced,50,60,10,4,3,300,kbest,"['disgust', 'a_score']","{'disgust': 0.0013, 'a_score': 0.3558}",KNeighborsClassifier()
KNeighborsClassifier,0.9124,0.9208,0.9124,0.9006,0.0845,0.9155,0.9247,0.9155,0.9126,0.9136,0.9235,0.9136,0.9106,0.9634,0.0864,not-balanced,50,60,10,10,3,638,kbest,"['disgust', 'a_score']","{'disgust': 0.0016, 'a_score': 0.358}",KNeighborsClassifier()
KNeighborsClassifier,0.8967,0.9132,0.8967,0.8871,0.0847,0.9153,0.9246,0.9153,0.9126,0.9136,0.9234,0.9136,0.9106,0.9724,0.0864,not-balanced,50,60,10,4,2,158,kbest,"['disgust', 'a_score']","{'disgust': 0.0014, 'a_score': 0.3527}",KNeighborsClassifier()
KNeighborsClassifier,0.9113,0.9222,0.9113,0.9001,0.0906,0.9094,0.92,0.9094,0.9062,0.9136,0.9234,0.9136,0.9106,0.9586,0.0864,not-balanced,50,60,10,3,1,225,kbest,"['disgust', 'a_score']","{'disgust': 0.0012, 'a_score': 0.3588}",KNeighborsClassifier()
KNeighborsClassifier,0.8916,0.9093,0.8916,0.884,0.0847,0.9153,0.9245,0.9153,0.9124,0.9136,0.9235,0.9136,0.9106,0.9743,0.0864,not-balanced,50,60,10,9,2,127,kbest,"['disgust', 'a_score']","{'disgust': 0.0015, 'a_score': 0.3542}",KNeighborsClassifier()
KNeighborsClassifier,0.9042,0.9183,0.9042,0.8939,0.0846,0.9154,0.9248,0.9154,0.9126,0.9135,0.9234,0.9135,0.9105,0.9633,0.0865,not-balanced,50,60,10,2,1,501,kbest,"['disgust', 'a_score']","{'disgust': 0.0015, 'a_score': 0.3552}",KNeighborsClassifier()
KNeighborsClassifier,0.8898,0.9065,0.8898,0.8816,0.0879,0.9121,0.9198,0.9121,0.9095,0.913,0.9213,0.913,0.9103,0.9735,0.087,not-balanced,60,60,10,8,1,364,kbest,"['fear', 'disgust', 'a_score']","{'fear': -0.0006, 'disgust': -0.0005, 'a_score': 0.3557}",KNeighborsClassifier()
KNeighborsClassifier,0.9071,0.9131,0.9071,0.8946,0.0844,0.9156,0.9252,0.9156,0.9129,0.913,0.9231,0.913,0.9099,0.9506,0.087,not-balanced,60,60,10,3,3,356,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0007, 'disgust': 0.0007, 'a_score': 0.3493}",KNeighborsClassifier()
KNeighborsClassifier,0.8878,0.902,0.8878,0.8799,0.0877,0.9123,0.9225,0.9123,0.9092,0.9129,0.923,0.9129,0.9099,0.9598,0.0871,not-balanced,60,60,10,1,4,984,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0006, 'disgust': 0.0, 'a_score': 0.3532}",KNeighborsClassifier()
KNeighborsClassifier,0.9026,0.9156,0.9026,0.8919,0.0871,0.9129,0.9198,0.9129,0.9103,0.9128,0.9208,0.9128,0.91,0.9662,0.0872,not-balanced,60,60,10,7,3,147,kbest,"['fear', 'disgust', 'a_score']","{'fear': 0.0001, 'disgust': -0.0002, 'a_score': 0.3553}",KNeighborsClassifier()
KNeighborsClassifier,0.8822,0.9018,0.8822,0.8752,0.086,0.914,0.9234,0.914,0.9111,0.9128,0.9225,0.9128,0.9098,0.9654,0.0872,not-balanced,60,60,10,2,5,583,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0006, 'disgust': 0.0007, 'a_score': 0.3547}",KNeighborsClassifier()
KNeighborsClassifier,0.8915,0.906,0.8915,0.8827,0.0882,0.9118,0.9218,0.9118,0.9087,0.9126,0.9224,0.9126,0.9096,0.9573,0.0874,not-balanced,60,60,10,6,2,913,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0007, 'disgust': 0.0009, 'a_score': 0.3576}",KNeighborsClassifier()
KNeighborsClassifier,0.8984,0.9072,0.8984,0.8889,0.0865,0.9135,0.9233,0.9135,0.9106,0.9125,0.9224,0.9125,0.9094,0.9709,0.0875,not-balanced,60,60,10,6,5,763,kbest,"['trust', 'disgust', 'a_score']","{'trust': 0.0007, 'disgust': 0.0009, 'a_score': 0.354}",KNeighborsClassifier()
