Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9098,0.9149,0.9098,0.8984,0.9117,0.9179,0.9117,0.9093,0.9132,0.9187,0.9132,0.9109,0.9607,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0046, 'anticipation': 0.0052, 'trust': 0.0075, 'surprise': 0.005, 'sadness': 0.0099, 'disgust': 0.0054, 'joy': 0.0056, 'a_score': 0.3644}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9145,0.9203,0.9145,0.9035,0.9111,0.9175,0.9111,0.9086,0.9129,0.9185,0.9129,0.9106,0.9651,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0038, 'anticipation': 0.006, 'trust': 0.0069, 'surprise': 0.0033, 'sadness': 0.009, 'disgust': 0.0042, 'joy': 0.0051, 'a_score': 0.376}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9129,0.919,0.9129,0.9016,0.9096,0.9156,0.9096,0.9071,0.9129,0.9184,0.9129,0.9106,0.9633,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0064, 'anger': 0.0043, 'anticipation': 0.0048, 'trust': 0.0087, 'surprise': 0.0054, 'sadness': 0.0084, 'disgust': 0.0055, 'joy': 0.0053, 'a_score': 0.3712}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9098,0.915,0.9098,0.8983,0.9127,0.9186,0.9127,0.9102,0.9128,0.918,0.9128,0.9105,0.9617,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0059, 'anger': 0.0042, 'anticipation': 0.0058, 'trust': 0.0076, 'surprise': 0.0049, 'sadness': 0.0117, 'disgust': 0.0056, 'joy': 0.006, 'a_score': 0.3636}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9103,0.9158,0.9103,0.8987,0.9102,0.9161,0.9102,0.9078,0.9126,0.9178,0.9126,0.9104,0.9611,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0042, 'anticipation': 0.0043, 'trust': 0.0085, 'surprise': 0.0056, 'sadness': 0.0091, 'disgust': 0.0051, 'joy': 0.0049, 'a_score': 0.3746}",DecisionTreeClassifier()
DecisionTreeClassifier,0.908,0.9137,0.908,0.8961,0.9102,0.9156,0.9102,0.9078,0.9124,0.9175,0.9124,0.9101,0.9606,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0043, 'anger': 0.0044, 'anticipation': 0.0067, 'trust': 0.0069, 'surprise': 0.0042, 'sadness': 0.0089, 'disgust': 0.0041, 'joy': 0.0042, 'a_score': 0.3665}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9141,0.9199,0.9141,0.903,0.913,0.9192,0.913,0.9105,0.9124,0.9176,0.9124,0.9101,0.9632,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0048, 'anger': 0.0045, 'anticipation': 0.0062, 'trust': 0.0076, 'surprise': 0.006, 'sadness': 0.0113, 'disgust': 0.0058, 'joy': 0.0057, 'a_score': 0.3721}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9125,0.9184,0.9125,0.9011,0.9099,0.9158,0.9099,0.9074,0.9123,0.9177,0.9123,0.91,0.962,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0042, 'anticipation': 0.0053, 'trust': 0.0074, 'surprise': 0.006, 'sadness': 0.0105, 'disgust': 0.0068, 'joy': 0.0046, 'a_score': 0.3832}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9094,0.9151,0.9094,0.8975,0.9099,0.9155,0.9099,0.9075,0.9122,0.9169,0.9122,0.91,0.9612,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0066, 'anticipation': 0.0079, 'trust': 0.0068, 'surprise': 0.0063, 'sadness': 0.0105, 'disgust': 0.0057, 'joy': 0.004, 'a_score': 0.3719}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9078,0.9137,0.9078,0.8958,0.9099,0.9154,0.9099,0.9075,0.912,0.9168,0.912,0.9098,0.9604,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0037, 'anticipation': 0.0055, 'trust': 0.0076, 'surprise': 0.0053, 'sadness': 0.0117, 'disgust': 0.0067, 'joy': 0.0071, 'a_score': 0.3674}",DecisionTreeClassifier()
RandomForestClassifier,0.9038,0.9099,0.9038,0.891,0.9111,0.9167,0.9111,0.9088,0.9094,0.9149,0.9094,0.9069,0.9708,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0035, 'anticipation': 0.0063, 'trust': 0.0062, 'surprise': 0.0043, 'sadness': 0.0081, 'disgust': 0.0028, 'joy': 0.0031, 'a_score': 0.3661}",RandomForestClassifier()
RandomForestClassifier,0.904,0.9096,0.904,0.8914,0.9093,0.9141,0.9093,0.907,0.9091,0.9143,0.9091,0.9067,0.9708,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0077, 'anger': 0.0038, 'anticipation': 0.0058, 'trust': 0.0071, 'surprise': 0.0036, 'sadness': 0.0068, 'disgust': 0.0026, 'joy': 0.0041, 'a_score': 0.3712}",RandomForestClassifier()
RandomForestClassifier,0.91,0.9169,0.91,0.8977,0.9111,0.916,0.9111,0.9089,0.9089,0.9142,0.9089,0.9064,0.9714,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.007, 'anger': 0.004, 'anticipation': 0.0063, 'trust': 0.0056, 'surprise': 0.0048, 'sadness': 0.0096, 'disgust': 0.0032, 'joy': 0.003, 'a_score': 0.3671}",RandomForestClassifier()
RandomForestClassifier,0.9042,0.9104,0.9042,0.8913,0.9093,0.9149,0.9093,0.9069,0.9089,0.9143,0.9089,0.9065,0.9703,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0074, 'anger': 0.0042, 'anticipation': 0.0066, 'trust': 0.0071, 'surprise': 0.004, 'sadness': 0.0092, 'disgust': 0.0036, 'joy': 0.0036, 'a_score': 0.3625}",RandomForestClassifier()
