Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8411,0.8505,0.8411,0.7499,0.847,0.8639,0.847,0.8475,0.8492,0.8667,0.8492,0.8497,0.9409,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0143, 'anger': 0.0102, 'anticipation': 0.0087, 'trust': 0.0128, 'surprise': 0.0112, 'sadness': 0.0153, 'disgust': 0.0075, 'joy': 0.0187, 'a_score': 0.4458}",DecisionTreeClassifier()
RandomForestClassifier,0.8522,0.8444,0.8522,0.7126,0.8416,0.8333,0.8416,0.8319,0.8492,0.8416,0.8492,0.8407,0.9635,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0165, 'anger': 0.0085, 'anticipation': 0.0095, 'trust': 0.0181, 'surprise': 0.0129, 'sadness': 0.0133, 'disgust': 0.0111, 'joy': 0.0097, 'a_score': 0.4316}",RandomForestClassifier()
RandomForestClassifier,0.8504,0.8399,0.8504,0.6967,0.8419,0.8303,0.8419,0.8285,0.8491,0.839,0.8491,0.8376,0.9626,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0163, 'anger': 0.0081, 'anticipation': 0.0113, 'trust': 0.0167, 'surprise': 0.0109, 'sadness': 0.0137, 'disgust': 0.0094, 'joy': 0.009, 'a_score': 0.4162}",RandomForestClassifier()
RandomForestClassifier,0.8502,0.8457,0.8502,0.7101,0.8434,0.832,0.8434,0.8298,0.849,0.8383,0.849,0.8365,0.9632,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0165, 'anger': 0.0066, 'anticipation': 0.0106, 'trust': 0.0173, 'surprise': 0.0099, 'sadness': 0.0104, 'disgust': 0.008, 'joy': 0.0072, 'a_score': 0.4241}",RandomForestClassifier()
RandomForestClassifier,0.8496,0.8406,0.8496,0.6979,0.841,0.8309,0.841,0.829,0.8488,0.8388,0.8488,0.8378,0.9631,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0145, 'anger': 0.0081, 'anticipation': 0.0102, 'trust': 0.0156, 'surprise': 0.0104, 'sadness': 0.0101, 'disgust': 0.0112, 'joy': 0.0076, 'a_score': 0.4221}",RandomForestClassifier()
RandomForestClassifier,0.8518,0.8407,0.8518,0.7034,0.8443,0.8338,0.8443,0.8314,0.8485,0.8376,0.8485,0.8366,0.9632,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0141, 'anger': 0.0059, 'anticipation': 0.0097, 'trust': 0.0166, 'surprise': 0.0107, 'sadness': 0.0123, 'disgust': 0.0112, 'joy': 0.0085, 'a_score': 0.4211}",RandomForestClassifier()
RandomForestClassifier,0.8556,0.848,0.8556,0.7082,0.8434,0.8324,0.8434,0.8306,0.8483,0.8379,0.8483,0.8365,0.9641,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0148, 'anger': 0.0059, 'anticipation': 0.0084, 'trust': 0.0137, 'surprise': 0.0128, 'sadness': 0.0128, 'disgust': 0.0105, 'joy': 0.0079, 'a_score': 0.4153}",RandomForestClassifier()
RandomForestClassifier,0.8529,0.8433,0.8529,0.703,0.8404,0.8292,0.8404,0.8283,0.8482,0.838,0.8482,0.8375,0.9633,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.014, 'anger': 0.0066, 'anticipation': 0.01, 'trust': 0.0167, 'surprise': 0.0111, 'sadness': 0.0105, 'disgust': 0.0094, 'joy': 0.0093, 'a_score': 0.4212}",RandomForestClassifier()
RandomForestClassifier,0.8496,0.8372,0.8496,0.6905,0.8437,0.8341,0.8437,0.831,0.8482,0.8379,0.8482,0.8362,0.9619,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.015, 'anger': 0.0084, 'anticipation': 0.0091, 'trust': 0.0141, 'surprise': 0.0097, 'sadness': 0.0115, 'disgust': 0.0089, 'joy': 0.0075, 'a_score': 0.4217}",RandomForestClassifier()
DecisionTreeClassifier,0.8387,0.8374,0.8387,0.7077,0.8431,0.8323,0.8431,0.8332,0.848,0.8377,0.848,0.8378,0.9371,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0096, 'anticipation': 0.0122, 'trust': 0.015, 'surprise': 0.0113, 'sadness': 0.0139, 'disgust': 0.0106, 'joy': 0.0078, 'a_score': 0.4214}",DecisionTreeClassifier()
