Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8427,0.8494,0.8427,0.8421,0.847,0.8565,0.847,0.8459,0.8509,0.861,0.8509,0.85,0.9244,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.014, 'anticipation': 0.0136, 'trust': 0.0122, 'surprise': 0.0124, 'sadness': 0.0197, 'disgust': 0.007, 'joy': 0.0144, 'a_score': 0.3724}",DecisionTreeClassifier()
RandomForestClassifier,0.8511,0.8537,0.8511,0.851,0.8328,0.834,0.8328,0.8326,0.8508,0.8523,0.8508,0.8506,0.9437,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0087, 'anticipation': 0.0116, 'trust': 0.0113, 'surprise': 0.011, 'sadness': 0.0158, 'disgust': 0.0062, 'joy': 0.0127, 'a_score': 0.3805}",RandomForestClassifier()
RandomForestClassifier,0.8512,0.853,0.8512,0.8511,0.831,0.8325,0.831,0.8308,0.8501,0.8518,0.8501,0.8499,0.9452,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.0076, 'anticipation': 0.012, 'trust': 0.0107, 'surprise': 0.0082, 'sadness': 0.0183, 'disgust': 0.005, 'joy': 0.01, 'a_score': 0.3741}",RandomForestClassifier()
RandomForestClassifier,0.8491,0.8513,0.8491,0.849,0.8319,0.8326,0.8319,0.8318,0.8499,0.8507,0.8499,0.8499,0.9426,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0105, 'anger': 0.0088, 'anticipation': 0.0118, 'trust': 0.01, 'surprise': 0.0075, 'sadness': 0.0157, 'disgust': 0.0041, 'joy': 0.0124, 'a_score': 0.3691}",RandomForestClassifier()
RandomForestClassifier,0.8543,0.8565,0.8543,0.8542,0.8319,0.8334,0.8319,0.8317,0.8494,0.8511,0.8494,0.8493,0.9434,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0066, 'anticipation': 0.0108, 'trust': 0.009, 'surprise': 0.0089, 'sadness': 0.0145, 'disgust': 0.0056, 'joy': 0.0102, 'a_score': 0.368}",RandomForestClassifier()
RandomForestClassifier,0.8516,0.8533,0.8516,0.8515,0.8286,0.8298,0.8286,0.8284,0.8491,0.8505,0.8491,0.849,0.9433,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0091, 'anticipation': 0.0097, 'trust': 0.0087, 'surprise': 0.0091, 'sadness': 0.0144, 'disgust': 0.0045, 'joy': 0.0086, 'a_score': 0.3736}",RandomForestClassifier()
RandomForestClassifier,0.846,0.8481,0.846,0.8459,0.8325,0.8338,0.8325,0.8323,0.8491,0.8504,0.8491,0.849,0.9401,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0099, 'anger': 0.0081, 'anticipation': 0.0116, 'trust': 0.0096, 'surprise': 0.0058, 'sadness': 0.0194, 'disgust': 0.0053, 'joy': 0.0121, 'a_score': 0.3688}",RandomForestClassifier()
RandomForestClassifier,0.8485,0.8509,0.8485,0.8483,0.8316,0.833,0.8316,0.8314,0.849,0.8504,0.849,0.8489,0.9431,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0082, 'anger': 0.007, 'anticipation': 0.0113, 'trust': 0.0094, 'surprise': 0.0087, 'sadness': 0.0151, 'disgust': 0.0043, 'joy': 0.0085, 'a_score': 0.3691}",RandomForestClassifier()
RandomForestClassifier,0.8509,0.8536,0.8509,0.8508,0.8325,0.8335,0.8325,0.8324,0.8489,0.85,0.8489,0.8488,0.9433,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0111, 'anger': 0.0082, 'anticipation': 0.0112, 'trust': 0.0111, 'surprise': 0.0077, 'sadness': 0.0142, 'disgust': 0.0042, 'joy': 0.0122, 'a_score': 0.3768}",RandomForestClassifier()
RandomForestClassifier,0.85,0.8522,0.85,0.8499,0.8271,0.8278,0.8271,0.827,0.8486,0.8496,0.8486,0.8485,0.9433,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0079, 'anticipation': 0.0092, 'trust': 0.0103, 'surprise': 0.0129, 'sadness': 0.0183, 'disgust': 0.0058, 'joy': 0.0116, 'a_score': 0.3766}",RandomForestClassifier()
