Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8508,0.8672,0.8508,0.8493,0.8458,0.8652,0.8458,0.8438,0.8552,0.8733,0.8552,0.8536,0.9454,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.008, 'anger': 0.0077, 'anticipation': 0.0082, 'trust': 0.0092, 'surprise': 0.0064, 'sadness': 0.0129, 'disgust': 0.0079, 'joy': 0.0066, 'a_score': 0.3673}",RandomForestClassifier()
RandomForestClassifier,0.8499,0.8651,0.8499,0.8485,0.8457,0.865,0.8457,0.8437,0.8552,0.8721,0.8552,0.8536,0.9464,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0072, 'anger': 0.0069, 'anticipation': 0.0071, 'trust': 0.0106, 'surprise': 0.0066, 'sadness': 0.0145, 'disgust': 0.0072, 'joy': 0.0073, 'a_score': 0.366}",RandomForestClassifier()
RandomForestClassifier,0.8487,0.8643,0.8487,0.8472,0.848,0.8697,0.848,0.8459,0.855,0.8745,0.855,0.8532,0.9459,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.0063, 'anticipation': 0.0083, 'trust': 0.0101, 'surprise': 0.0058, 'sadness': 0.0121, 'disgust': 0.0078, 'joy': 0.0068, 'a_score': 0.3663}",RandomForestClassifier()
RandomForestClassifier,0.8456,0.8571,0.8456,0.8445,0.848,0.8681,0.848,0.846,0.8548,0.8734,0.8548,0.8531,0.9457,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0071, 'anger': 0.0073, 'anticipation': 0.0077, 'trust': 0.0103, 'surprise': 0.0065, 'sadness': 0.0142, 'disgust': 0.0078, 'joy': 0.007, 'a_score': 0.367}",RandomForestClassifier()
RandomForestClassifier,0.8494,0.8645,0.8494,0.848,0.8453,0.8651,0.8453,0.8433,0.8542,0.8723,0.8542,0.8525,0.9455,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0072, 'anger': 0.0082, 'anticipation': 0.0108, 'trust': 0.0091, 'surprise': 0.0062, 'sadness': 0.0124, 'disgust': 0.0106, 'joy': 0.0093, 'a_score': 0.3648}",RandomForestClassifier()
RandomForestClassifier,0.8487,0.8614,0.8487,0.8475,0.8429,0.8588,0.8429,0.8412,0.8542,0.8686,0.8542,0.8529,0.9456,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0092, 'anger': 0.008, 'anticipation': 0.0087, 'trust': 0.0122, 'surprise': 0.0059, 'sadness': 0.0163, 'disgust': 0.0084, 'joy': 0.0071, 'a_score': 0.3643}",RandomForestClassifier()
DecisionTreeClassifier,0.8501,0.862,0.8501,0.849,0.8417,0.861,0.8417,0.8396,0.8539,0.8689,0.8539,0.8524,0.9317,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0078, 'anticipation': 0.0115, 'trust': 0.0118, 'surprise': 0.0082, 'sadness': 0.0147, 'disgust': 0.008, 'joy': 0.0087, 'a_score': 0.3751}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8503,0.8626,0.8503,0.8492,0.8447,0.8654,0.8447,0.8425,0.8539,0.8704,0.8539,0.8524,0.9325,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0135, 'anger': 0.0075, 'anticipation': 0.012, 'trust': 0.0128, 'surprise': 0.0084, 'sadness': 0.0144, 'disgust': 0.0079, 'joy': 0.0113, 'a_score': 0.3751}",DecisionTreeClassifier()
RandomForestClassifier,0.8481,0.8636,0.8481,0.8467,0.846,0.867,0.846,0.8438,0.8537,0.8731,0.8537,0.8519,0.9457,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.008, 'anger': 0.0077, 'anticipation': 0.0077, 'trust': 0.0109, 'surprise': 0.0055, 'sadness': 0.0127, 'disgust': 0.0081, 'joy': 0.0063, 'a_score': 0.3706}",RandomForestClassifier()
RandomForestClassifier,0.85,0.8635,0.85,0.8488,0.8438,0.861,0.8438,0.842,0.8537,0.8695,0.8537,0.8522,0.9462,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0075, 'anger': 0.009, 'anticipation': 0.0082, 'trust': 0.0106, 'surprise': 0.0065, 'sadness': 0.0182, 'disgust': 0.0071, 'joy': 0.0078, 'a_score': 0.3689}",RandomForestClassifier()
