Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.852,0.8646,0.852,0.7888,0.8493,0.8619,0.8493,0.849,0.8516,0.8643,0.8516,0.8517,0.9478,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0088, 'anticipation': 0.0135, 'trust': 0.0126, 'surprise': 0.0099, 'sadness': 0.0222, 'disgust': 0.0117, 'joy': 0.0101, 'a_score': 0.4408}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8529,0.8653,0.8529,0.7889,0.8492,0.8612,0.8492,0.8488,0.8516,0.8639,0.8516,0.8515,0.9486,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0125, 'anger': 0.0079, 'anticipation': 0.0146, 'trust': 0.0124, 'surprise': 0.0109, 'sadness': 0.0198, 'disgust': 0.0097, 'joy': 0.0065, 'a_score': 0.444}",DecisionTreeClassifier()
DecisionTreeClassifier,0.853,0.8665,0.853,0.787,0.8492,0.8613,0.8492,0.8487,0.8514,0.8636,0.8514,0.8512,0.9475,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0135, 'anger': 0.0085, 'anticipation': 0.0122, 'trust': 0.0138, 'surprise': 0.009, 'sadness': 0.0216, 'disgust': 0.0093, 'joy': 0.0079, 'a_score': 0.4453}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8537,0.8664,0.8537,0.7889,0.8489,0.8616,0.8489,0.8484,0.8513,0.8641,0.8513,0.8512,0.9485,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0135, 'anger': 0.0085, 'anticipation': 0.0146, 'trust': 0.0139, 'surprise': 0.0106, 'sadness': 0.0214, 'disgust': 0.0112, 'joy': 0.0115, 'a_score': 0.4414}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8529,0.8677,0.8529,0.7906,0.8509,0.8652,0.8509,0.8507,0.8508,0.8661,0.8508,0.8512,0.9496,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0154, 'anger': 0.0097, 'anticipation': 0.0126, 'trust': 0.0114, 'surprise': 0.0079, 'sadness': 0.0249, 'disgust': 0.0124, 'joy': 0.0078, 'a_score': 0.4418}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8516,0.8647,0.8516,0.787,0.8487,0.8608,0.8487,0.8482,0.8508,0.8627,0.8508,0.8506,0.9484,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0136, 'anger': 0.0082, 'anticipation': 0.0131, 'trust': 0.0143, 'surprise': 0.0093, 'sadness': 0.0199, 'disgust': 0.0115, 'joy': 0.0082, 'a_score': 0.4363}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8543,0.8667,0.8543,0.79,0.8495,0.8623,0.8495,0.8488,0.8507,0.8635,0.8507,0.8504,0.95,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0082, 'anticipation': 0.0143, 'trust': 0.0143, 'surprise': 0.0089, 'sadness': 0.0201, 'disgust': 0.0102, 'joy': 0.009, 'a_score': 0.4396}",DecisionTreeClassifier()
RandomForestClassifier,0.8509,0.8676,0.8509,0.7911,0.8535,0.8716,0.8535,0.8534,0.8504,0.8693,0.8504,0.8502,0.9638,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0095, 'anger': 0.0076, 'anticipation': 0.0099, 'trust': 0.0126, 'surprise': 0.0089, 'sadness': 0.0139, 'disgust': 0.0054, 'joy': 0.0081, 'a_score': 0.4417}",RandomForestClassifier()
DecisionTreeClassifier,0.8547,0.8665,0.8547,0.7935,0.8502,0.8626,0.8502,0.8499,0.8502,0.8621,0.8502,0.8502,0.9504,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0175, 'anger': 0.009, 'anticipation': 0.0136, 'trust': 0.0136, 'surprise': 0.0085, 'sadness': 0.0225, 'disgust': 0.0113, 'joy': 0.0081, 'a_score': 0.4389}",DecisionTreeClassifier()
RandomForestClassifier,0.8463,0.8618,0.8463,0.7843,0.8514,0.8664,0.8514,0.8513,0.8496,0.8645,0.8496,0.8493,0.9631,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0149, 'anger': 0.0114, 'anticipation': 0.0112, 'trust': 0.0118, 'surprise': 0.0093, 'sadness': 0.0122, 'disgust': 0.0048, 'joy': 0.0101, 'a_score': 0.4367}",RandomForestClassifier()
