Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8417,0.8432,0.8417,0.8415,0.8387,0.8414,0.8387,0.8384,0.849,0.8507,0.849,0.8488,0.9397,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0116, 'anger': 0.0106, 'anticipation': 0.0133, 'trust': 0.0163, 'surprise': 0.0066, 'sadness': 0.01, 'disgust': 0.0106, 'joy': 0.0097, 'a_score': 0.3678}",RandomForestClassifier()
DecisionTreeClassifier,0.8356,0.8394,0.8356,0.8353,0.8387,0.839,0.8387,0.8386,0.8482,0.8489,0.8482,0.8481,0.921,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.011, 'anger': 0.0071, 'anticipation': 0.0159, 'trust': 0.0135, 'surprise': 0.0076, 'sadness': 0.0171, 'disgust': 0.0118, 'joy': 0.0118, 'a_score': 0.3723}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8396,0.8407,0.8396,0.8396,0.8414,0.8414,0.8414,0.8414,0.8482,0.8484,0.8482,0.8481,0.9239,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0132, 'anticipation': 0.0149, 'trust': 0.0187, 'surprise': 0.0132, 'sadness': 0.0149, 'disgust': 0.0128, 'joy': 0.0121, 'a_score': 0.3625}",DecisionTreeClassifier()
RandomForestClassifier,0.8487,0.8509,0.8487,0.8485,0.8396,0.8412,0.8396,0.8394,0.8482,0.849,0.8482,0.8482,0.9427,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0149, 'anger': 0.0125, 'anticipation': 0.0168, 'trust': 0.0169, 'surprise': 0.0083, 'sadness': 0.0125, 'disgust': 0.0123, 'joy': 0.0116, 'a_score': 0.3718}",RandomForestClassifier()
DecisionTreeClassifier,0.849,0.8498,0.849,0.849,0.8446,0.8446,0.8446,0.8445,0.8481,0.8483,0.8481,0.8481,0.9278,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0138, 'anger': 0.0109, 'anticipation': 0.0143, 'trust': 0.0169, 'surprise': 0.0117, 'sadness': 0.0145, 'disgust': 0.0133, 'joy': 0.0159, 'a_score': 0.378}",DecisionTreeClassifier()
DecisionTreeClassifier,0.843,0.8441,0.843,0.8429,0.84,0.84,0.84,0.84,0.8479,0.8481,0.8479,0.8479,0.9295,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0102, 'anger': 0.0096, 'anticipation': 0.0144, 'trust': 0.0134, 'surprise': 0.0094, 'sadness': 0.0124, 'disgust': 0.0156, 'joy': 0.0102, 'a_score': 0.3695}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8477,0.8495,0.8477,0.8476,0.8427,0.8432,0.8427,0.8426,0.8473,0.8479,0.8473,0.8473,0.9209,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0149, 'anger': 0.0084, 'anticipation': 0.0149, 'trust': 0.0124, 'surprise': 0.0137, 'sadness': 0.0161, 'disgust': 0.0121, 'joy': 0.012, 'a_score': 0.3719}",DecisionTreeClassifier()
RandomForestClassifier,0.8467,0.8491,0.8467,0.8464,0.8391,0.8405,0.8391,0.839,0.8473,0.8481,0.8473,0.8472,0.9414,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0167, 'anger': 0.0123, 'anticipation': 0.0193, 'trust': 0.0154, 'surprise': 0.0084, 'sadness': 0.0135, 'disgust': 0.013, 'joy': 0.0114, 'a_score': 0.3752}",RandomForestClassifier()
RandomForestClassifier,0.853,0.8545,0.853,0.8529,0.8382,0.8393,0.8382,0.8381,0.8472,0.848,0.8472,0.8471,0.9437,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0117, 'anger': 0.0098, 'anticipation': 0.0205, 'trust': 0.0167, 'surprise': 0.0073, 'sadness': 0.0137, 'disgust': 0.011, 'joy': 0.0143, 'a_score': 0.3715}",RandomForestClassifier()
RandomForestClassifier,0.8524,0.8535,0.8524,0.8523,0.8423,0.8437,0.8423,0.8422,0.8468,0.8474,0.8468,0.8467,0.9422,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.0103, 'anticipation': 0.022, 'trust': 0.0188, 'surprise': 0.0093, 'sadness': 0.0131, 'disgust': 0.0079, 'joy': 0.0149, 'a_score': 0.3736}",RandomForestClassifier()
