Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.843,0.8587,0.843,0.7874,0.8305,0.8594,0.8305,0.8294,0.8486,0.8709,0.8486,0.8487,0.9604,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.012, 'anger': 0.008, 'anticipation': 0.0077, 'trust': 0.0147, 'surprise': 0.011, 'sadness': 0.0175, 'disgust': 0.0119, 'joy': 0.0083, 'a_score': 0.4489}",RandomForestClassifier()
RandomForestClassifier,0.8437,0.8591,0.8437,0.7877,0.8283,0.85,0.8283,0.8275,0.8474,0.8631,0.8474,0.8475,0.9592,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0148, 'anger': 0.0092, 'anticipation': 0.0087, 'trust': 0.0129, 'surprise': 0.0126, 'sadness': 0.0169, 'disgust': 0.0117, 'joy': 0.0126, 'a_score': 0.4425}",RandomForestClassifier()
RandomForestClassifier,0.8393,0.8554,0.8393,0.7877,0.8265,0.8524,0.8265,0.826,0.8467,0.8663,0.8467,0.8472,0.9578,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0104, 'anger': 0.0123, 'anticipation': 0.0114, 'trust': 0.0135, 'surprise': 0.0128, 'sadness': 0.0141, 'disgust': 0.0097, 'joy': 0.0138, 'a_score': 0.4491}",RandomForestClassifier()
DecisionTreeClassifier,0.8319,0.8313,0.8319,0.7058,0.8409,0.8305,0.8409,0.827,0.8464,0.8339,0.8464,0.8319,0.9338,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0145, 'anger': 0.0104, 'anticipation': 0.0164, 'trust': 0.0119, 'surprise': 0.0119, 'sadness': 0.0137, 'disgust': 0.0141, 'joy': 0.0104, 'a_score': 0.4179}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8326,0.8289,0.8326,0.6873,0.8441,0.834,0.8441,0.8317,0.8458,0.8331,0.8458,0.8321,0.9353,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0154, 'anger': 0.0095, 'anticipation': 0.0117, 'trust': 0.0144, 'surprise': 0.0129, 'sadness': 0.0148, 'disgust': 0.0133, 'joy': 0.016, 'a_score': 0.4053}",DecisionTreeClassifier()
RandomForestClassifier,0.8403,0.8559,0.8403,0.7827,0.8328,0.8558,0.8328,0.832,0.8456,0.8631,0.8456,0.8458,0.9596,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.011, 'anticipation': 0.0114, 'trust': 0.0163, 'surprise': 0.0118, 'sadness': 0.0131, 'disgust': 0.0121, 'joy': 0.0114, 'a_score': 0.4472}",RandomForestClassifier()
DecisionTreeClassifier,0.8363,0.8269,0.8363,0.6775,0.8446,0.8367,0.8446,0.8348,0.8455,0.8348,0.8455,0.8351,0.9336,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0153, 'anger': 0.0119, 'anticipation': 0.0137, 'trust': 0.0156, 'surprise': 0.0115, 'sadness': 0.0202, 'disgust': 0.0112, 'joy': 0.0115, 'a_score': 0.4084}",DecisionTreeClassifier()
RandomForestClassifier,0.841,0.8547,0.841,0.7718,0.8315,0.8512,0.8315,0.8315,0.8455,0.8606,0.8455,0.8464,0.9599,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0068, 'anger': 0.0119, 'anticipation': 0.0163, 'trust': 0.0168, 'surprise': 0.0131, 'sadness': 0.0155, 'disgust': 0.0133, 'joy': 0.0136, 'a_score': 0.4404}",RandomForestClassifier()
RandomForestClassifier,0.849,0.863,0.849,0.7916,0.8315,0.8557,0.8315,0.8317,0.8451,0.8618,0.8451,0.846,0.961,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0127, 'anger': 0.0104, 'anticipation': 0.0177, 'trust': 0.0169, 'surprise': 0.0149, 'sadness': 0.0139, 'disgust': 0.0123, 'joy': 0.0153, 'a_score': 0.4552}",RandomForestClassifier()
RandomForestClassifier,0.838,0.8429,0.838,0.7338,0.831,0.8572,0.831,0.8306,0.8447,0.8635,0.8447,0.8452,0.9595,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0074, 'anger': 0.0106, 'anticipation': 0.0189, 'trust': 0.0127, 'surprise': 0.0094, 'sadness': 0.0128, 'disgust': 0.0132, 'joy': 0.0073, 'a_score': 0.4496}",RandomForestClassifier()
