Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.9016,0.9053,0.9016,0.8898,0.9169,0.9206,0.9169,0.915,0.9116,0.916,0.9116,0.9094,0.9529,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0066, 'anger': 0.0052, 'anticipation': 0.0086, 'trust': 0.0069, 'surprise': 0.005, 'sadness': 0.0172, 'disgust': 0.0033, 'joy': 0.004, 'a_score': 0.3679}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9009,0.9039,0.9009,0.8893,0.9146,0.9177,0.9146,0.9128,0.9106,0.915,0.9106,0.9085,0.9508,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0074, 'anger': 0.0069, 'anticipation': 0.0076, 'trust': 0.01, 'surprise': 0.0044, 'sadness': 0.0191, 'disgust': 0.0042, 'joy': 0.0064, 'a_score': 0.37}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9066,0.9099,0.9066,0.8956,0.9173,0.9205,0.9173,0.9155,0.9105,0.9145,0.9105,0.9084,0.9555,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.007, 'anger': 0.0056, 'anticipation': 0.0051, 'trust': 0.0117, 'surprise': 0.0049, 'sadness': 0.0151, 'disgust': 0.0085, 'joy': 0.0089, 'a_score': 0.3742}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9056,0.9099,0.9056,0.8941,0.9187,0.9229,0.9187,0.9167,0.9105,0.9148,0.9105,0.9083,0.9513,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0071, 'anger': 0.008, 'anticipation': 0.0066, 'trust': 0.0091, 'surprise': 0.0046, 'sadness': 0.0174, 'disgust': 0.0052, 'joy': 0.0046, 'a_score': 0.3719}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8989,0.9028,0.8989,0.8867,0.9173,0.9212,0.9173,0.9154,0.9105,0.9148,0.9105,0.9083,0.9509,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0094, 'anger': 0.0072, 'anticipation': 0.0042, 'trust': 0.0112, 'surprise': 0.0046, 'sadness': 0.0147, 'disgust': 0.0033, 'joy': 0.007, 'a_score': 0.3788}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8989,0.9026,0.8989,0.8869,0.9169,0.9208,0.9169,0.9149,0.9104,0.9149,0.9104,0.9082,0.9499,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0074, 'anger': 0.0036, 'anticipation': 0.009, 'trust': 0.009, 'surprise': 0.0047, 'sadness': 0.0137, 'disgust': 0.0066, 'joy': 0.0073, 'a_score': 0.3652}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8979,0.9016,0.8979,0.8856,0.9169,0.9203,0.9169,0.915,0.9098,0.9139,0.9098,0.9077,0.9453,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0094, 'anger': 0.0068, 'anticipation': 0.006, 'trust': 0.0108, 'surprise': 0.0044, 'sadness': 0.0127, 'disgust': 0.0067, 'joy': 0.0062, 'a_score': 0.3667}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9043,0.9081,0.9043,0.8926,0.9164,0.9199,0.9164,0.9146,0.9097,0.9141,0.9097,0.9076,0.9526,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0076, 'anger': 0.0043, 'anticipation': 0.008, 'trust': 0.0125, 'surprise': 0.0052, 'sadness': 0.0158, 'disgust': 0.0068, 'joy': 0.0065, 'a_score': 0.3774}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9022,0.9062,0.9022,0.8905,0.9178,0.9202,0.9178,0.9162,0.9093,0.9127,0.9093,0.9073,0.9496,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0088, 'anger': 0.0077, 'anticipation': 0.0078, 'trust': 0.0118, 'surprise': 0.0046, 'sadness': 0.0147, 'disgust': 0.0057, 'joy': 0.0108, 'a_score': 0.3735}",DecisionTreeClassifier()
DecisionTreeClassifier,0.9066,0.9107,0.9066,0.8954,0.9191,0.9226,0.9191,0.9174,0.9091,0.9133,0.9091,0.907,0.9544,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0073, 'anger': 0.0068, 'anticipation': 0.0086, 'trust': 0.0099, 'surprise': 0.0067, 'sadness': 0.0144, 'disgust': 0.004, 'joy': 0.0052, 'a_score': 0.3705}",DecisionTreeClassifier()
RandomForestClassifier,0.9023,0.906,0.9023,0.8883,0.9128,0.918,0.9128,0.9108,0.908,0.9138,0.908,0.9055,0.9706,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0086, 'anger': 0.0051, 'anticipation': 0.0102, 'trust': 0.0098, 'surprise': 0.0056, 'sadness': 0.0083, 'disgust': 0.0044, 'joy': 0.0052, 'a_score': 0.3634}",RandomForestClassifier()
RandomForestClassifier,0.9009,0.9054,0.9009,0.8864,0.9141,0.9204,0.9141,0.9121,0.9073,0.9136,0.9073,0.9047,0.9688,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0096, 'anger': 0.0042, 'anticipation': 0.0076, 'trust': 0.0076, 'surprise': 0.004, 'sadness': 0.0088, 'disgust': 0.0025, 'joy': 0.009, 'a_score': 0.3575}",RandomForestClassifier()
RandomForestClassifier,0.9019,0.9067,0.9019,0.8874,0.911,0.9163,0.911,0.9089,0.9069,0.9129,0.9069,0.9042,0.9693,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.006, 'anger': 0.0045, 'anticipation': 0.0073, 'trust': 0.007, 'surprise': 0.005, 'sadness': 0.0098, 'disgust': 0.0039, 'joy': 0.0066, 'a_score': 0.3592}",RandomForestClassifier()
RandomForestClassifier,0.9093,0.9133,0.9093,0.8962,0.9096,0.9137,0.9096,0.9078,0.9063,0.9116,0.9063,0.9038,0.9706,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.008, 'anger': 0.0061, 'anticipation': 0.0096, 'trust': 0.008, 'surprise': 0.0045, 'sadness': 0.0096, 'disgust': 0.0057, 'joy': 0.01, 'a_score': 0.3694}",RandomForestClassifier()
RandomForestClassifier,0.9012,0.9051,0.9012,0.887,0.9083,0.9118,0.9083,0.9065,0.9062,0.9106,0.9062,0.9039,0.9699,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0051, 'anticipation': 0.0101, 'trust': 0.0076, 'surprise': 0.0048, 'sadness': 0.0098, 'disgust': 0.0058, 'joy': 0.0076, 'a_score': 0.3606}",RandomForestClassifier()
RandomForestClassifier,0.9039,0.907,0.9039,0.8905,0.9078,0.9118,0.9078,0.9059,0.9056,0.9102,0.9056,0.9032,0.9696,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0089, 'anger': 0.0044, 'anticipation': 0.0082, 'trust': 0.0086, 'surprise': 0.0054, 'sadness': 0.0092, 'disgust': 0.0045, 'joy': 0.0116, 'a_score': 0.368}",RandomForestClassifier()
RandomForestClassifier,0.9042,0.9083,0.9042,0.8905,0.9078,0.9113,0.9078,0.906,0.9053,0.9093,0.9053,0.903,0.971,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0072, 'anger': 0.004, 'anticipation': 0.0081, 'trust': 0.0084, 'surprise': 0.0061, 'sadness': 0.0094, 'disgust': 0.0058, 'joy': 0.0104, 'a_score': 0.3584}",RandomForestClassifier()
RandomForestClassifier,0.9099,0.9142,0.9099,0.8969,0.9069,0.9091,0.9069,0.9054,0.9047,0.9078,0.9047,0.9026,0.9713,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0094, 'anger': 0.0091, 'anticipation': 0.0093, 'trust': 0.0081, 'surprise': 0.0064, 'sadness': 0.0127, 'disgust': 0.0034, 'joy': 0.0048, 'a_score': 0.3617}",RandomForestClassifier()
RandomForestClassifier,0.9066,0.911,0.9066,0.8929,0.9056,0.9088,0.9056,0.9038,0.9047,0.909,0.9047,0.9024,0.9699,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0057, 'anticipation': 0.008, 'trust': 0.0074, 'surprise': 0.0051, 'sadness': 0.0072, 'disgust': 0.0039, 'joy': 0.0104, 'a_score': 0.362}",RandomForestClassifier()
RandomForestClassifier,0.8969,0.9003,0.8969,0.882,0.9087,0.9118,0.9087,0.9071,0.9042,0.9078,0.9042,0.9019,0.9692,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0077, 'anger': 0.0061, 'anticipation': 0.0103, 'trust': 0.0062, 'surprise': 0.0026, 'sadness': 0.017, 'disgust': 0.0049, 'joy': 0.0078, 'a_score': 0.3635}",RandomForestClassifier()
