Algorithm;Train Accuracy;Train Precision;Train Recall;Train F1 Score;Test Accuracy;Test Precision;Test Recall;Test F1 Score;Val. Accuracy;Val. Precision;Val. Recall;Val. F1 Score;AUC;Bal. Strategy;% of Features;Folds;Feat. Selec. Strategy;Features;Features Importance;Model
RandomForestClassifier;0.7854;0.6168;0.7854;0.4399;0.7888;0.6222;0.7888;0.6957;0.4977;0.2477;0.4977;0.3308;0.5126;not-balanced;50;10;kbest;['joy'];{'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7851;0.6294;0.7851;0.4401;0.7888;0.6222;0.7888;0.6957;0.4977;0.2477;0.4977;0.3308;0.5146;not-balanced;60;10;kbest;['trust', 'joy'];{'trust': 0.0, 'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7854;0.6169;0.7854;0.4399;0.7885;0.6217;0.7885;0.6952;0.4977;0.2477;0.4977;0.3308;0.5131;not-balanced;50;10;kbest;['joy'];{'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7868;0.6194;0.7868;0.4403;0.774;0.5991;0.774;0.6754;0.4977;0.2477;0.4977;0.3308;0.5201;not-balanced;60;10;kbest;['trust', 'joy'];{'trust': 0.0, 'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7846;0.6157;0.7846;0.4397;0.7954;0.6327;0.7954;0.7048;0.4977;0.2477;0.4977;0.3308;0.5119;not-balanced;50;10;kbest;['joy'];{'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7868;0.6192;0.7868;0.4403;0.7753;0.6011;0.7753;0.6772;0.4977;0.2477;0.4977;0.3308;0.5149;not-balanced;60;10;kbest;['trust', 'joy'];{'trust': 0.0, 'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7863;0.6183;0.7863;0.4402;0.7804;0.609;0.7804;0.6841;0.4977;0.2477;0.4977;0.3308;0.5123;not-balanced;50;10;kbest;['joy'];{'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7863;0.6183;0.7863;0.4402;0.7804;0.609;0.7804;0.6841;0.4977;0.2477;0.4977;0.3308;0.5204;not-balanced;60;10;kbest;['disgust', 'joy'];{'disgust': 0.0, 'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7869;0.6192;0.7869;0.4404;0.7753;0.6011;0.7753;0.6772;0.4977;0.2477;0.4977;0.3308;0.5123;not-balanced;50;10;kbest;['joy'];{'joy': 0.0};RandomForestClassifier()
RandomForestClassifier;0.7846;0.6157;0.7846;0.4397;0.7954;0.6327;0.7954;0.7048;0.4977;0.2477;0.4977;0.3308;0.5168;not-balanced;60;10;kbest;['trust', 'joy'];{'trust': 0.0, 'joy': 0.0};RandomForestClassifier()
